BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;2000;1;;;;;18
Q21;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;2100;1;;;;;18
Q21;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;9999;1;;;;;18
Q21;2021;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210987400;2000;1.66;;;;;
Q21;2021;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210987400;2300;1.66;;;;;
Q21;2021;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210987400;9999;1.66;;;;;
Q21;2021;210005559;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;2000;1;;;;;9
Q21;2021;210005559;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;2100;1;;;;;9
Q21;2021;210005559;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;9999;1;;;;;9
Q21;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;2000;2.6;;;;;
Q21;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;2400;2.6;;;;;
Q21;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;9999;2.6;;;;;
Q21;2021;210010443;CSSR -LE RENOUVEAU-;210000337;2000;1.22;;;;;
Q21;2021;210010443;CSSR -LE RENOUVEAU-;210000337;2400;1.22;;;;;
Q21;2021;210010443;CSSR -LE RENOUVEAU-;210000337;9999;1.22;;;;;
Q21;2021;210010484;SANTELYS BFC ETABLISSEMENT SIEGE;210012290;2000;12.1;;;;;
Q21;2021;210010484;SANTELYS BFC ETABLISSEMENT SIEGE;210012290;2100;12.1;;;;;
Q21;2021;210010484;SANTELYS BFC ETABLISSEMENT SIEGE;210012290;9999;12.1;;;;;
Q21;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;2000;2.06;;;;;62
Q21;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;2100;2.06;;;;;62
Q21;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;9999;2.06;;;;;62
Q21;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;2000;3;;;6;;137
Q21;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;2100;3;;;6;;137
Q21;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;9999;3;;;6;;137
Q21;2021;210013157;POLE PSYCHIATRIE SANTE MENTALE;210780706;2000;5.9;;;;;
Q21;2021;210013157;POLE PSYCHIATRIE SANTE MENTALE;210780706;2200;5.9;;;;;
Q21;2021;210013157;POLE PSYCHIATRIE SANTE MENTALE;210780706;9999;5.9;;;;;
Q21;2021;210780144;CRF DIVIO DIJON;750721235;2000;7.75;;;1;;
Q21;2021;210780144;CRF DIVIO DIJON;750721235;2400;7.75;;;1;;
Q21;2021;210780144;CRF DIVIO DIJON;750721235;9999;7.75;;;1;;
Q21;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;2000;6.57;;;0;;
Q21;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;2400;6.57;;;0;;
Q21;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;9999;6.57;;;0;;
Q21;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;2000;7.86;;;;;
Q21;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;2400;7.86;;;;;
Q21;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;9999;7.86;;;;;
Q21;2021;210780425;HÔPITAL DE JOUR LES CIGOGNES PEP21;210781282;2000;0.89;;;;;
Q21;2021;210780425;HÔPITAL DE JOUR LES CIGOGNES PEP21;210781282;2200;0.89;;;;;
Q21;2021;210780425;HÔPITAL DE JOUR LES CIGOGNES PEP21;210781282;9999;0.89;;;;;
Q21;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;2000;3.37;;;2.5;;66
Q21;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;2100;2.37;;;1.5;;66
Q21;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;2300;1;;;1;;
Q21;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;9999;3.37;;;2.5;;66
Q21;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;2000;15.47;1.73;;9.27;;
Q21;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;2100;11.07;1.73;;9.27;;
Q21;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;2400;3.57;;;;;
Q21;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;2500;0.83;;;;;
Q21;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;9999;15.47;1.73;;9.27;;
Q21;2021;210986741;SSR JOUVENCE READAPTATION;210986733;2000;3.1;;;;;1
Q21;2021;210986741;SSR JOUVENCE READAPTATION;210986733;2400;3.1;;;;;1
Q21;2021;210986741;SSR JOUVENCE READAPTATION;210986733;9999;3.1;;;;;1
Q21;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;2000;2.8;;;2;;
Q21;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;2400;2.8;;;2;;
Q21;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;9999;2.8;;;2;;
Q21;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;1000;30;3.83;0;4.83;0;
Q21;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;2000;482.9;77.11;14.27;650.43;10.44;10
Q21;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;2100;458.99;73.69;14.27;621.42;10.44;10
Q21;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;2200;14.53;2;0;18.18;0;
Q21;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;2400;9.38;1.42;0;10.83;0;
Q21;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;9999;512.9;80.94;14.27;655.26;10.44;10
Q21;2021;210987574;CH ARNAY LE DUC;210012175;2000;0.1;;;;;3
Q21;2021;210987574;CH ARNAY LE DUC;210012175;2100;0.1;;;;;3
Q21;2021;210987574;CH ARNAY LE DUC;210012175;9999;0.1;;;;;3
Q21;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;2000;1.31;;;;;2
Q21;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;2100;0.38;;;;;1
Q21;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;2400;0.93;;;;;1
Q21;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;9999;1.31;;;;;2
Q21;2021;210987590;CH NUITS SAINT GEORGES;210012175;2000;0.28;;;;;7
Q21;2021;210987590;CH NUITS SAINT GEORGES;210012175;2100;0.28;;;;;7
Q21;2021;210987590;CH NUITS SAINT GEORGES;210012175;9999;0.28;;;;;7
Q21;2021;210987616;CH SEURRE;210012175;2000;0.5;;;;;6
Q21;2021;210987616;CH SEURRE;210012175;2100;;;;;;6
Q21;2021;210987616;CH SEURRE;210012175;2500;0.5;;;;;
Q21;2021;210987616;CH SEURRE;210012175;9999;0.5;;;;;6
Q21;2021;210987632;CH LA CHARTREUSE DIJON;210780607;1000;1;;;;;
Q21;2021;210987632;CH LA CHARTREUSE DIJON;210780607;2000;55.83;;0.8;15;;
Q21;2021;210987632;CH LA CHARTREUSE DIJON;210780607;2100;4.98;;;;;
Q21;2021;210987632;CH LA CHARTREUSE DIJON;210780607;2200;50.85;;0.8;15;;
Q21;2021;210987632;CH LA CHARTREUSE DIJON;210780607;9999;56.83;;0.8;15;;
Q21;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;2000;1.7;0.9;;;;
Q21;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;2400;1.7;0.9;;;;
Q21;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;9999;1.7;0.9;;;;
Q21;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;2000;65.29;;;27.54;;3
Q21;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;2100;63.39;;;26.77;;3
Q21;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;2300;0.32;;;;;
Q21;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;2400;1.58;;;0.77;;
Q21;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;9999;65.29;;;27.54;;3
Q21;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;1000;2.49;;;;;
Q21;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;2000;12.9;;;1;;
Q21;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;2100;11.7;;;1;;
Q21;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;2400;1.2;;;;;
Q21;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;9999;15.39;;;1;;
Q21;2021;210987673;CH HCO SITE DE MONTBARD;210012142;1000;2.69;;;;;
Q21;2021;210987673;CH HCO SITE DE MONTBARD;210012142;2000;7;;;3;;
Q21;2021;210987673;CH HCO SITE DE MONTBARD;210012142;2100;4.03;;;3;;
Q21;2021;210987673;CH HCO SITE DE MONTBARD;210012142;2400;2.49;;;;;
Q21;2021;210987673;CH HCO SITE DE MONTBARD;210012142;2500;0.48;;;;;
Q21;2021;210987673;CH HCO SITE DE MONTBARD;210012142;9999;9.69;;;3;;
Q21;2021;210987681;CH HCO SITE DE SAULIEU;210012142;2000;3.32;;;1;;
Q21;2021;210987681;CH HCO SITE DE SAULIEU;210012142;2100;2.61;;;1;;
Q21;2021;210987681;CH HCO SITE DE SAULIEU;210012142;2400;0.71;;;;;
Q21;2021;210987681;CH HCO SITE DE SAULIEU;210012142;9999;3.32;;;1;;
Q21;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1000;2.03;;0;;;
Q21;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;2000;57.92;;1.17;9.5;;
Q21;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;2100;57.92;;1.17;9.5;;
Q21;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;9999;59.95;;1.17;9.5;;
Q21;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;1000;0.25;;;;;
Q21;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;2000;81.45;7.7;;41;0;
Q21;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;2100;80.85;7.7;;41;0;
Q21;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;2200;0.1;;;;;
Q21;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;2300;0.5;;;;;
Q21;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;9999;81.7;7.7;;41;0;
Q21;2021;210987939;USLD CH LA CHARTREUSE DIJON;210780607;2000;1.03;;;;;
Q21;2021;210987939;USLD CH LA CHARTREUSE DIJON;210780607;2500;1.03;;;;;
Q21;2021;210987939;USLD CH LA CHARTREUSE DIJON;210780607;9999;1.03;;;;;
Q21;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;1000;2.05;;1;;;
Q21;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;2000;255.87;;27.76;80.81;8.38;
Q21;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;2100;248.99;;26.34;80.81;8.38;
Q21;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;2200;;;1.42;;;
Q21;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;2400;6.88;;;;;
Q21;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;9999;257.92;;28.76;80.81;8.38;
Q21;2021;220000095;CTRE HOSPITALIER DINAN;220000046;1000;0.5;;;;;
Q21;2021;220000095;CTRE HOSPITALIER DINAN;220000046;2000;70.14;;9.05;18.34;18.34;
Q21;2021;220000095;CTRE HOSPITALIER DINAN;220000046;2100;66.63;;9.05;18.34;18.34;
Q21;2021;220000095;CTRE HOSPITALIER DINAN;220000046;2400;2.44;;;;;
Q21;2021;220000095;CTRE HOSPITALIER DINAN;220000046;2500;1.07;;;;;
Q21;2021;220000095;CTRE HOSPITALIER DINAN;220000046;9999;70.64;;9.05;18.34;18.34;
Q21;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;2000;1.6;;;;;32
Q21;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;2100;1.6;;;;;32
Q21;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;9999;1.6;;;;;32
Q21;2021;220000194;CHCB SITE PLEMET;560014748;2000;3;;;;;
Q21;2021;220000194;CHCB SITE PLEMET;560014748;2400;3;;;;;
Q21;2021;220000194;CHCB SITE PLEMET;560014748;9999;3;;;;;
Q21;2021;220000210;FONDATION BON SAUVEUR;220000210;1000;2.84;1.02;;;;
Q21;2021;220000210;FONDATION BON SAUVEUR;220000210;2000;28.84;10.87;;0.08;;
Q21;2021;220000210;FONDATION BON SAUVEUR;220000210;2200;28.84;10.87;;0.08;;
Q21;2021;220000210;FONDATION BON SAUVEUR;220000210;9999;31.68;11.89;;0.08;;
Q21;2021;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;1000;1.92;;;;;
Q21;2021;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;2000;14.63;;;;;
Q21;2021;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;2100;0.52;;;;;
Q21;2021;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;2200;12.92;;;;;
Q21;2021;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;2400;1.19;;;;;
Q21;2021;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;9999;16.55;;;;;
Q21;2021;220000319;CLINIQUE LA CERISAIE;220000681;2000;0;;;;;4
Q21;2021;220000319;CLINIQUE LA CERISAIE;220000681;2100;;;;;;1
Q21;2021;220000319;CLINIQUE LA CERISAIE;220000681;2200;0;;;;;3
Q21;2021;220000319;CLINIQUE LA CERISAIE;220000681;9999;0;;;;;4
Q21;2021;220000327;CLINIQUE DU VAL JOSSELIN;220024384;2000;2.52;;;;;18
Q21;2021;220000327;CLINIQUE DU VAL JOSSELIN;220024384;2200;2.52;;;;;18
Q21;2021;220000327;CLINIQUE DU VAL JOSSELIN;220024384;9999;2.52;;;;;18
Q21;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;1000;29.63;;;;;
Q21;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;2000;41.58;;;9;;12
Q21;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;2100;34.71;;;9;;12
Q21;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;2400;6.87;;;;;
Q21;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;9999;71.21;;;9;;12
Q21;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;1000;4.35;;;;;
Q21;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;2000;75.37;;2.44;22.23;5;
Q21;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;2100;71.15;;2.44;22.23;5;
Q21;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;2300;1.01;;;;;
Q21;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;2400;2.8;;;;;
Q21;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;2500;0.41;;;;;
Q21;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;9999;79.72;;2.44;22.23;5;
Q21;2021;220000467;LA MAISON DE VELLEDA;920030269;2000;5.78;;;;;1
Q21;2021;220000467;LA MAISON DE VELLEDA;920030269;2400;5.78;;;;;1
Q21;2021;220000467;LA MAISON DE VELLEDA;920030269;9999;5.78;;;;;1
Q21;2021;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;2000;5;;;;;
Q21;2021;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;2400;5;;;;;
Q21;2021;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;9999;5;;;;;
Q21;2021;220000483;CHCB SITE LOUDEAC;560014748;2000;1.1;;;;;
Q21;2021;220000483;CHCB SITE LOUDEAC;560014748;2100;0.32;;;;;
Q21;2021;220000483;CHCB SITE LOUDEAC;560014748;2400;0.78;;;;;
Q21;2021;220000483;CHCB SITE LOUDEAC;560014748;9999;1.1;;;;;
Q21;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;2000;37.19;;5.22;5.12;;
Q21;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;2100;30.98;;4.42;5.01;;
Q21;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;2300;0.08;;;;;
Q21;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;2400;6.13;;0.8;0.11;;
Q21;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;9999;37.19;;5.22;5.12;;
Q21;2021;220000566;CHPP SITE LAMBALLE;220021968;1000;2.8;;;;;
Q21;2021;220000566;CHPP SITE LAMBALLE;220021968;2000;2.94;;0.87;;;
Q21;2021;220000566;CHPP SITE LAMBALLE;220021968;2100;1.74;;0.87;;;
Q21;2021;220000566;CHPP SITE LAMBALLE;220021968;2400;0.7;;;;;
Q21;2021;220000566;CHPP SITE LAMBALLE;220021968;2500;0.5;;;;;
Q21;2021;220000566;CHPP SITE LAMBALLE;220021968;9999;5.74;;0.87;;;
Q21;2021;220000574;CHPP SITE QUINTIN;220021968;1000;1.5;;;;;
Q21;2021;220000574;CHPP SITE QUINTIN;220021968;2000;1.03;;;;;
Q21;2021;220000574;CHPP SITE QUINTIN;220021968;2100;0.5;;;;;
Q21;2021;220000574;CHPP SITE QUINTIN;220021968;2400;0.53;;;;;
Q21;2021;220000574;CHPP SITE QUINTIN;220021968;9999;2.53;;;;;
Q21;2021;220000590;CENTRE HELIO MARIN;220000202;2000;1.55;;;;;
Q21;2021;220000590;CENTRE HELIO MARIN;220000202;2400;1.55;;;;;
Q21;2021;220000590;CENTRE HELIO MARIN;220000202;9999;1.55;;;;;
Q21;2021;220001259;CENTRE HOSPITALIER TREGUIER;220005045;1000;4.68;;;;;
Q21;2021;220001259;CENTRE HOSPITALIER TREGUIER;220005045;2000;6.41;;;2;;
Q21;2021;220001259;CENTRE HOSPITALIER TREGUIER;220005045;2100;3.88;;;2;;
Q21;2021;220001259;CENTRE HOSPITALIER TREGUIER;220005045;2400;1.58;;;;;
Q21;2021;220001259;CENTRE HOSPITALIER TREGUIER;220005045;2500;0.95;;;;;
Q21;2021;220001259;CENTRE HOSPITALIER TREGUIER;220005045;9999;11.09;;;2;;
Q21;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;1000;0;0;0;0;0;2
Q21;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;2000;1.44;0;0;0;0;28
Q21;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;2100;1.44;0;0;0;0;28
Q21;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;9999;1.44;0;0;0;0;30
Q21;2021;220012751;HOP DE JOUR ENFANTS ROSTRENEN;220017974;2000;3.22;;;;;
Q21;2021;220012751;HOP DE JOUR ENFANTS ROSTRENEN;220017974;2200;3.22;;;;;
Q21;2021;220012751;HOP DE JOUR ENFANTS ROSTRENEN;220017974;9999;3.22;;;;;
Q21;2021;220012884;CENTRE REEDUC TRESTEL;220000103;2000;8.9;;;;;
Q21;2021;220012884;CENTRE REEDUC TRESTEL;220000103;2400;8.9;;;;;
Q21;2021;220012884;CENTRE REEDUC TRESTEL;220000103;9999;8.9;;;;;
Q21;2021;220013106;UNITE DIALYSE BEGARD AUB SANTE;350000626;2000;0.07;;;;;
Q21;2021;220013106;UNITE DIALYSE BEGARD AUB SANTE;350000626;2100;0.07;;;;;
Q21;2021;220013106;UNITE DIALYSE BEGARD AUB SANTE;350000626;9999;0.07;;;;;
Q21;2021;220013130;UNITE AUTODIALYSE PAIMPOL - AUB;350000626;2000;0.03;;;;;
Q21;2021;220013130;UNITE AUTODIALYSE PAIMPOL - AUB;350000626;2100;0.03;;;;;
Q21;2021;220013130;UNITE AUTODIALYSE PAIMPOL - AUB;350000626;9999;0.03;;;;;
Q21;2021;220013155;UNITE AUTODIALYSE SAINT ALBAN - AUB;350000626;2000;0.03;;;;;
Q21;2021;220013155;UNITE AUTODIALYSE SAINT ALBAN - AUB;350000626;2100;0.03;;;;;
Q21;2021;220013155;UNITE AUTODIALYSE SAINT ALBAN - AUB;350000626;9999;0.03;;;;;
Q21;2021;220014138;CENTRE LONG SEJOUR ROSTRENEN;220017974;2000;0.39;;;;;
Q21;2021;220014138;CENTRE LONG SEJOUR ROSTRENEN;220017974;2500;0.39;;;;;
Q21;2021;220014138;CENTRE LONG SEJOUR ROSTRENEN;220017974;9999;0.39;;;;;
Q21;2021;220014708;CTRE SSRAA L'AVANCÉE;220017974;2000;1.02;;;;;
Q21;2021;220014708;CTRE SSRAA L'AVANCÉE;220017974;2400;1.02;;;;;
Q21;2021;220014708;CTRE SSRAA L'AVANCÉE;220017974;9999;1.02;;;;;
Q21;2021;220016778;CTRE D'ENTRAINEMENT ET REPLI ST BRIEUC;350000626;2000;0.01;;;;;
Q21;2021;220016778;CTRE D'ENTRAINEMENT ET REPLI ST BRIEUC;350000626;2100;0.01;;;;;
Q21;2021;220016778;CTRE D'ENTRAINEMENT ET REPLI ST BRIEUC;350000626;9999;0.01;;;;;
Q21;2021;220019061;SSR GERIATRIQUE;220000020;2000;1.8;;;0;0;
Q21;2021;220019061;SSR GERIATRIQUE;220000020;2400;1.8;;;0;0;
Q21;2021;220019061;SSR GERIATRIQUE;220000020;9999;1.8;;;0;0;
Q21;2021;220019558;UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB;350000626;2000;0.86;;;;;
Q21;2021;220019558;UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB;350000626;2100;0.86;;;;;
Q21;2021;220019558;UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB;350000626;9999;0.86;;;;;
Q21;2021;220019616;HAD DU PAYS BRIOCHIN;220019608;2000;3.67;;;;;
Q21;2021;220019616;HAD DU PAYS BRIOCHIN;220019608;2300;3.67;;;;;
Q21;2021;220019616;HAD DU PAYS BRIOCHIN;220019608;9999;3.67;;;;;
Q21;2021;220019848;UNITE DIALYSE LOUDEAC AUB SANTE;350000626;2000;0.42;;;;;
Q21;2021;220019848;UNITE DIALYSE LOUDEAC AUB SANTE;350000626;2100;0.42;;;;;
Q21;2021;220019848;UNITE DIALYSE LOUDEAC AUB SANTE;350000626;9999;0.42;;;;;
Q21;2021;220020101;UDM DE LANNION;220000020;2000;0.06;;;;0;
Q21;2021;220020101;UDM DE LANNION;220000020;2100;0.06;;;;0;
Q21;2021;220020101;UDM DE LANNION;220000020;9999;0.06;;;;0;
Q21;2021;220020119;UDM DE PAIMPOL;220000020;2000;0.12;;;;;
Q21;2021;220020119;UDM DE PAIMPOL;220000020;2100;0.12;;;;;
Q21;2021;220020119;UDM DE PAIMPOL;220000020;9999;0.12;;;;;
Q21;2021;220020341;HAD DU PAYS DE GUINGAMP - AUB;350000626;2000;1.5;;;;;
Q21;2021;220020341;HAD DU PAYS DE GUINGAMP - AUB;350000626;2300;1.5;;;;;
Q21;2021;220020341;HAD DU PAYS DE GUINGAMP - AUB;350000626;9999;1.5;;;;;
Q21;2021;220020507;UNITE DIALYSE LANNION AUB SANTE;350000626;2000;1.36;;;;;
Q21;2021;220020507;UNITE DIALYSE LANNION AUB SANTE;350000626;2100;1.36;;;;;
Q21;2021;220020507;UNITE DIALYSE LANNION AUB SANTE;350000626;9999;1.36;;;;;
Q21;2021;220020697;CARIO;220020895;2000;;;;;;5
Q21;2021;220020697;CARIO;220020895;2100;;;;;;5
Q21;2021;220020697;CARIO;220020895;9999;;;;;;5
Q21;2021;220021976;UNITE DIALYSE DINAN AUB SANTE;350000626;2000;0.42;;;;;
Q21;2021;220021976;UNITE DIALYSE DINAN AUB SANTE;350000626;2100;0.42;;;;;
Q21;2021;220021976;UNITE DIALYSE DINAN AUB SANTE;350000626;9999;0.42;;;;;
Q21;2021;220022149;UDM SITE CH GUINGAMP;220000020;2000;0.1;;;;;
Q21;2021;220022149;UDM SITE CH GUINGAMP;220000020;2100;0.1;;;;;
Q21;2021;220022149;UDM SITE CH GUINGAMP;220000020;9999;0.1;;;;;
Q21;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;1000;;0;0.8;;;
Q21;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;2000;6.86;0;0;2;;90
Q21;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;2100;6.86;0;0;2;;90
Q21;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;9999;6.86;0;0.8;2;;90
Q21;2021;230000259;USLD - CH GUERET;230780041;2000;1.24;0;0;0;;0
Q21;2021;230000259;USLD - CH GUERET;230780041;2500;1.24;0;0;0;;0
Q21;2021;230000259;USLD - CH GUERET;230780041;9999;1.24;0;0;0;;0
Q21;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;1000;2.66;0;1.5;0;;0
Q21;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;2000;70.87;0;5.73;18.58;;3
Q21;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;2100;69.31;0;5.73;18.58;;3
Q21;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;2400;1.56;0;0;0;;0
Q21;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;9999;73.53;0;7.23;18.58;;3
Q21;2021;230000838;CENTRE HOSPITALIER D'AUBUSSON;230780058;2000;3.6;;;;;
Q21;2021;230000838;CENTRE HOSPITALIER D'AUBUSSON;230780058;2400;2;;;;;
Q21;2021;230000838;CENTRE HOSPITALIER D'AUBUSSON;230780058;2500;1.6;;;;;
Q21;2021;230000838;CENTRE HOSPITALIER D'AUBUSSON;230780058;9999;3.6;;;;;
Q21;2021;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;1000;1.35;;;;;
Q21;2021;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;2000;5.52;;62;1;1;
Q21;2021;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;2100;3.97;;62;1;1;
Q21;2021;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;2400;1;;;;;
Q21;2021;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;2500;0.55;;;;;
Q21;2021;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;9999;6.87;;62;1;1;
Q21;2021;230000853;CENTRE HOSPITALIER SAINT VAURY;230780074;2000;11.15;;;1.33;;
Q21;2021;230000853;CENTRE HOSPITALIER SAINT VAURY;230780074;2200;11.15;;;1.33;;
Q21;2021;230000853;CENTRE HOSPITALIER SAINT VAURY;230780074;9999;11.15;;;1.33;;
Q21;2021;230000952;CTRE HOSPITALIER MOYEN SEJOUR EVAUX;230780512;2000;3.15;;;;;
Q21;2021;230000952;CTRE HOSPITALIER MOYEN SEJOUR EVAUX;230780512;2400;2.1;;;;;
