bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2021;250000288;CAPIO CLINIQUE SAINT PIERRE PONTARLIER;;250000643;09;95;2;109;PLU8;0;4;5;0;31945006000060;27;25;27;25;25462;PONTARLIER;;0;;6;;1;1;6;R;EMILE THOMAS;BP 139;25302;PONTARLIER CEDEX;;1;802798934;ELSAN;;;;;;;;;;;;;;;319450060;31945006000037;31945006000060;;0;0;;;;;;;;;;P;127
ID;2021;250000544;CRRF LES SALINS DE BREGILLE;;250002284;09;61;3;109;PNL8;6;1;1;0;77557120100174;27;25;27;25;25056;BESANCON;;0;;6;;1;1;7;CHE;DES MONTS DE BREGILLE HAUT;;25000;BESANCON;;0;;;;;;;;;;;;;;;;;775571201;77557120100174;;;;0;;;;;;;;;;P;127
ID;2021;250000619;UNITE PSY ADULTE LE GRANDVALLIER CHIHC;;250000452;14;14;1;355;PUB2;1;0;;0;26250462400087;27;25;27;25;25462;PONTARLIER;;0;;6;250000452;2;1;;R;DU 3° RTA;CS 10329;25304;PONTARLIER CEDEX;;;;;;;;;;;;;;;;;;;262504624;26250462400012;;;0;0;;;;;;;;;;P;127
ID;2021;250000627;CH PAUL NAPPEZ MORTEAU;;250000221;04;13;1;106;PUB2;1;0;;0;26250411100010;27;25;27;25;25411;MORTEAU;;0;;6;250000221;1;1;9;R;MARECHAL LECLERC;;25500;MORTEAU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250000635;CH SAINTE CROIX BAUME LES DAMES;;250000239;04;13;1;106;PUB2;1;0;;0;26250047300018;27;25;27;25;25047;BAUME LES DAMES;;0;;6;250000239;1;1;1;AV;PRESIDENT KENNEDY;BP 51069;25114;BAUME LES DAMES CEDEX;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;127
ID;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;;250000452;04;14;1;355;PUB2;1;0;;0;26250462400012;27;25;27;25;25462;PONTARLIER;;0;;6;250000452;2;1;2;FG;SAINT ETIENNE;CS 10329;25304;PONTARLIER CEDEX;;;;;;;;;;;;;;;;;;;262504624;26250462400012;;;0;0;;;;;;;;;;P;127
ID;2021;250000718;CHS NOVILLARS;;250000460;14;11;1;292;PUB3;1;0;;0;26250429300016;27;25;27;25;25429;NOVILLARS;;0;;6;250000460;1;1;4;R;DR CHARCOT;;25220;NOVILLARS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250000726;CH SAINT LOUIS ORNANS;;250000478;04;13;1;106;PUB2;1;0;;0;26250434300019;27;25;27;25;25434;ORNANS;;0;;6;250000478;1;1;5;R;DES VERGERS;BP 29;25290;ORNANS;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;P;127
ID;2021;250000734;CHI HAUTE COMTE SITE R SALINS MOUTHE;;250000452;04;14;1;355;PUB2;1;0;;0;26250462400178;27;25;27;25;25413;MOUTHE;;0;;6;250000452;2;1;9;R;CART BROUMET;;25240;MOUTHE;;;;;;;;;;;;;;;;;;;262504624;26250462400012;;;;0;;;;;;;;;;P;127
ID;2021;250000759;CENTRE DE SOINS TILLEROYES;;250000569;04;11;1;355;PUB2;1;0;;0;26250177800019;27;25;27;25;25056;BESANCON;;0;;6;250000569;1;1;46B;CHE;DU SANATORIUM;;25030;BESANCON CEDEX;;;;;;;;;;;;;;;;;;;262501778;26250177800019;;;;0;;;;;;;;;;P;127
ID;2021;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;;250002839;04;13;1;355;PUB2;1;0;;0;26250475600012;27;25;27;25;25475;QUINGEY;;0;;6;250002839;1;1;;RTE;DE LYON;BP 5;25440;QUINGEY;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250001237;USLD BELLEVAUX;;250007598;04;11;1;362;PUB9;1;0;;0;26250175200188;27;25;27;25;25056;BESANCON;;0;;6;250007598;1;1;29;QU;DE STRASBOURG;;25042;BESANCON CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250001252;USLD JACQUES WEINMAN AVANNE;;250007788;04;11;1;362;PUB9;1;0;;0;26250673600038;27;25;27;25;25036;AVANNE AVENEY;;0;;6;250007788;1;1;16;R;DES CERISIERS;;25720;AVANNE AVENEY;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250004009;LE MITTAN ANNEXE DU HNFC;;900000365;04;14;1;355;PUB2;1;0;;0;26900129300050;27;25;27;25;25388;MONTBELIARD;;0;;6;900000365;2;1;1;R;HENRI BECQUEREL;;25209;MONTBELIARD CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250005196;HOPITAL DE JOUR VELOTTE;;250001013;15;60;3;161;PNL7;7;1;1;0;77829826500027;27;25;27;25;25056;BESANCON;;0;;6;;1;1;8;CHE;DE LA VOSSELLE;;25000;BESANCON;;0;;;;;;;;;;;;;;;;;778298265;77829826500027;;;0;0;;;;;;;;;;P;127
ID;2021;250006954;CHRU JEAN MINJOZ;;250000015;04;13;1;101;PUB1;1;0;;0;26250176000066;27;25;27;25;25056;BESANCON;;0;;5;250000015;2;1;3;BD;FLEMING;;25030;BESANCON CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;127
ID;2021;250007234;USLD PONTARLIER;;250000452;04;14;1;362;PUB9;1;0;;0;26250462400236;27;25;27;25;25204;DOUBS;;0;;6;250000452;2;1;10;R;JULES GREVY;CS 10329;25300;DOUBS;;;;;;;;;;;;;;;;;;;262504624;26250462400012;;;0;0;;;;;;;;;;P;127
ID;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;;690046347;09;95;2;365;PLU4;0;4;5;0;87960530100024;27;25;27;25;25056;BESANCON;;0;;6;;2;1;4;R;AUGUSTE RODIN;BP 2222;25052;BESANCON CEDEX;;1;802798934;ELSAN SAS;;;;;;;;;;;;;;;879605301;87960530100024;;;0;0;;;;;;;;;;P;127
ID;2021;250012069;HOSPITALIA MUTUALITE HAD PONTARLIER;;250017803;09;47;3;127;PNL10;7;5;5;0;44789128400054;27;25;27;25;25462;PONTARLIER;;0;;6;;1;1;4;R;ARTHUR BOURDIN;;25300;PONTARLIER;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;127
ID;2021;250013448;UNITE DE DIALYSE DE PONTARLIER;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900252;27;25;27;25;25462;PONTARLIER;;0;;6;210012290;1;1;2;FG;SAINT ETIENNE;;25300;PONTARLIER;CENTRE HOSPITALIER;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250014008;CHS ST REMY ET NFC CTRE JEAN MESSAGIER;;700004096;15;60;3;292;PNL3;6;1;1;0;40039525700472;27;25;27;25;25388;MONTBELIARD;;0;;6;;1;1;1;R;ROBERT CUSENIER;;25200;MONTBELIARD;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250015526;UNITE DE DIALYSE BESANCON;SANTELYS BFC - ESPACE BOICHON MEUNIER;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900179;27;25;27;25;25056;BESANCON;;0;;6;210012290;1;1;4;R;BRANLY;;25000;BESANCON;;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250015534;UNITE DE DIALYSE DE MONTBELIARD;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900278;27;25;27;25;25388;MONTBELIARD;;0;;6;210012290;1;1;2;R;PIERRE ET MARIE CURIE;;25200;MONTBELIARD;;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250016003;CRCPFC LES HAUTS DE CHAZAL;;250006335;09;63;3;109;PNL8;6;4;1;0;32730845800220;27;25;27;25;25258;FRANOIS;;0;;6;;1;1;9;CHE;DES QUATRE JOURNAUX;;25770;FRANOIS;;1;327308458;Fondation Arc-en-Ciel;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250016037;HOSPITALIA MUTUALITE HAD ETUPES;;250017803;09;47;3;127;PNL10;7;4;5;0;44789128400070;27;25;27;25;25228;ETUPES;;0;;6;;1;1;445;AV;RENE JACOT;;25460;ETUPES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250016045;HOSPITALIA MUTUALITE HAD;;250017803;09;47;3;127;PNL10;7;5;5;0;44789128400047;27;25;27;25;25133;CHATILLON LE DUC;;0;;6;;1;1;;R;DES BOLONS;PRE BRENOT ZAC DE VALENTIN;25870;CHATILLON LE DUC;;1;447891284;HOSPITALIA MUTUALITE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;250021078;CLINIQUE DU PAYS DE MONTBELIARD;;250021060;09;95;2;109;PLU8;0;4;5;0;89070138600017;27;25;27;25;25388;MONTBELIARD;;0;;6;;1;1;1;Rue;DU COMMANDANT PIERRE ROSSEL;;25200;MONTBELIARD;;0;492347851;NOALYS;;;;;;;;;;;;;;;890701386;;;;0;1;1;;;;;;;;;P;127
ID;2021;260000013;CH DE VALENCE;;260000021;04;13;1;355;PUB2;1;0;;0;26260013300082;84;26;84;26;26362;VALENCE;;0;;6;260000021;2;1;179;BD;MARECHAL JUIN;;26953;VALENCE CEDEX 9;;;;;;;;;;;;;;;;;;;262600133;26260013300082;;;0;0;;;;;;;;;;P;184
ID;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;;260016910;04;14;1;355;PUB2;1;0;;0;26261109800019;84;26;84;26;26281;ROMANS SUR ISERE;;0;;6;260016910;2;1;607;AV;GENEVIEVE DE GAULLE;BP 1002;26102;ROMANS SUR ISERE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;260000138;CH PORTES PROVENCE MONTELIMAR;;260000047;04;13;1;355;PUB2;1;0;;0;20006353500013;84;26;84;26;26198;MONTELIMAR;;0;;6;260000047;1;;;QUA;BEAUSSERET;BP 249;26216;MONTELIMAR CEDEX;;;;;;;;;;;;;;;;;;;200063535;;;;;0;;;;;;;;;;P;184
ID;2021;260000146;CH DE CREST;;260000054;04;13;1;355;PUB2;1;0;;0;26260002600070;84;26;84;26;26108;CREST;;0;;8;260000054;1;1;;R;DRISS CHRAIBI;;26400;CREST;QUARTIER MAZOREL NORD;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;260000153;LADAPT CSSR LA BAUME D'HOSTUN;;930019484;09;61;3;109;PNL8;6;1;1;0;32657833300295;84;26;84;26;26034;BAUME D HOSTUN;;0;;6;;1;1;301;COTE;SIMON;LA FOREST;26730;LA BAUME D HOSTUN;;;;;;;;;;;;;;;;;;;775693385;77569538501721;;;0;1;;1;;260000153;260000682;260021795;;;;P;184
ID;2021;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;;010783009;09;61;3;365;PNL4;6;1;1;0;77554456201676;84;26;84;26;26220;NYONS;;1;260006770;6;;2;1;440;RTE;DES RIEUX;;26110;NYONS;;0;;;;;;;;;;;;;;;;;775573447;;;;0;1;;1;;260000195;260003363;;;;;P;184
ID;2021;260000203;HOPITAUX DROME NORD - SAINT-VALLIER;;260016910;04;14;1;355;PUB2;1;0;;0;26261109800019;84;26;84;26;26333;SAINT VALLIER;;0;;6;260016910;2;1;;R;PIERRE VALETTE;BP 30;26241;ST VALLIER CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;260000229;CH PORTES PROVENCE DIEULEFIT;;260000047;04;13;1;355;PUB2;1;0;;0;20006353500039;84;26;84;26;26114;DIEULEFIT;;0;;6;260000047;1;1;;PL;DU CHAMP DE MARS;;26220;DIEULEFIT;;;;;;;;;;;;;;;;;;;200063535;;;;;0;;;;;;;;;;P;184
ID;2021;260000237;CH DE NYONS;;260000088;04;13;1;106;PUB2;1;0;;0;26260007500010;84;26;84;26;26220;NYONS;;0;;6;260000088;1;1;11;AV;JULES BERNARD;;26110;NYONS;;;;;;;;;;;;;;;;;;;260000088;26260007500010;;;0;0;;;;;;;;;;P;184
ID;2021;260000260;CLINIQUE LA PARISIERE;;260000377;09;73;2;365;PLU4;0;4;5;0;34067534700017;84;26;84;26;26057;BOURG DE PEAGE;;0;;6;;2;1;20;AV;ANTONIN VALLON;;26300;BOURG DE PEAGE;;0;;;;;;;;;;;;;;;;;340675347;;;;;0;;;;;;;;;;P;184
ID;2021;260000278;CH DE BUIS LES BARONNIES;;260000096;04;13;1;106;PUB2;1;0;;0;26260001800010;84;26;84;26;26063;BUIS LES BARONNIES;;0;;6;260000096;1;1;;;;JONCHIER;26170;BUIS LES BARONNIES;;;;;;;;;;;;;;;;;;;262600018;26260001800010;;;0;0;;;;;;;;;;P;184
ID;2021;260000286;CH DE DIE;;260000104;04;13;1;355;PUB2;1;0;;0;26260003400017;84;26;84;26;26113;DIE;;0;;6;260000104;1;1;2;R;BOUVIER;;26150;DIE;;;;;;;;;;;;;;;;;;;262600034;26260003400017;;;0;0;;;;;;;;;;P;184
ID;2021;260000302;ETABLISSEMENT MEDICAL LA TEPPE;;260000161;15;61;3;161;PNL7;6;1;1;0;77945636700019;84;26;84;26;26347;TAIN L HERMITAGE;;;;6;;1;1;25;AV;DE LA BOUTERNE;CS 9721;26600;TAIN L HERMITAGE;;;;;;;;;;;;;;;;;;;779456367;77945636700019;;;0;0;;;;;;;;;;P;184
ID;2021;260000682;LADAPT CMPR LES BAUMES;;930019484;09;61;3;109;PNL8;6;1;1;0;77569338500335;84;26;84;26;26362;VALENCE;;;;6;;1;1;43;AV;DE LA LIBERATION;BP336;26003;VALENCE CEDEX;;;;;;;;;;;;;;;;;;;775693385;77569338500335;;;0;1;;1;;260000682;260000153;260021795;;;;P;184
ID;2021;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER;;260003264;04;11;1;292;PUB3;1;0;;0;26260014100010;84;26;84;26;26196;MONTELEGER;;0;;6;260003264;1;1;391;RTE;DES REBATIERES;BP 16;26760;MONTELEGER;;;;;;;;;;;;;;;;;;;262600141;26260014100010;;;0;0;;;;;;;;;;P;184
ID;2021;260001631;AGDUC CENTRE DE DIALYSE MONTELIMAR;;380793802;07;60;3;141;PNL5;6;4;1;0;30270104000149;84;26;84;26;26198;MONTELIMAR;;0;;6;380793802;1;1;;QUA;BEAUSSERET;BP 249;26216;MONTELIMAR CEDEX;CH DE MONTELIMAR;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2021;260003017;CLINIQUE KENNEDY;;260000781;09;73;2;365;PLU4;0;5;5;0;66298027500025;84;26;84;26;26198;MONTELIMAR;;0;;6;;2;1;;AV;JOHN KENNEDY;BP 309;26200;MONTELIMAR;;1;383699048;RAMSAY SANTE;;;;;;;;;;;;;;;662980275;;;;0;0;;;;;;;;;;P;184
ID;2021;260003157;CENTRE MARIE CURIE;;070001649;18;85;2;698;PLU10;0;5;0;0;41498645500015;84;26;84;26;26362;VALENCE;;0;;6;070001649;1;1;159;AV;DU MARÉCHAL JUIN;;26000;VALENCE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;260003215;AGDUC VALENCE / MARECHAL JUIN;;380793802;07;60;3;141;PNL5;6;4;1;0;30270104000131;84;26;84;26;26362;VALENCE;;0;;6;380793802;1;1;179;BD;MARECHAL JUIN;;26000;VALENCE;CH DE VALENCE;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2021;260005277;HOPITAL DE JOUR ADULTES MONTELIMAR;;630786754;15;60;3;292;PNL3;6;1;1;0;77563330801676;84;26;84;26;26198;MONTELIMAR;;0;;6;;1;1;4;PL;DU THEATRE;;26200;MONTELIMAR;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;260006267;CLINIQUE GENERALE VALENCE;;070000245;09;95;2;365;PLU4;0;4;5;0;33672010700026;84;26;84;26;26362;VALENCE;;0;;6;;2;1;15;R;JACQUES DELPEUCH;;26000;VALENCE;;0;;;;;;;;;;;;;;;;;336720107;33672010700026;;;0;0;;;;;;;;;;P;184
ID;2021;260006820;AGDUC CENTRE DIALYSE ROMANS-SUR-ISERE;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000040;84;26;84;26;26281;ROMANS SUR ISERE;;0;;6;380793802;1;1;;RTE;DE TAIN;BP 1002;26102;ROMANS SUR ISERE CEDEX;CH DE ROMANS-SUR-ISERE;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2021;260010418;AURAL UNITE DIALYSE CH VALENCE;;690796552;07;60;3;146;PNL5;6;4;1;0;30690522500075;84;26;84;26;26362;VALENCE;;0;;6;690796552;1;1;169;BD;MARÉCHAL JUIN;;26000;VALENCE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;260012760;AURAL UNITE DIALYSE CH MONTELIMAR;;690796552;07;60;3;146;PNL5;6;4;1;0;30690522500083;84;26;84;26;26198;MONTELIMAR;;0;;6;690796552;1;1;;QUA;BEAUSSERET;;26200;MONTELIMAR;CH DE MONTELIMAR;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;260016993;AGDUC CENTRE DE DIALYSE PIERRELATTE;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000198;84;26;84;26;26235;PIERRELATTE;;0;;6;380793802;1;1;;R;GERARD PHILIPPE;;26700;PIERRELATTE;LA FERME BAUMET;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2021;260017454;DIEULEFIT SANTE;;260016761;09;60;3;109;PNL8;6;1;1;0;42319456200041;84;26;84;26;26114;DIEULEFIT;;0;;6;;1;1;211;DOM;CHEMIN DE CHAMONIX;BP 71;26220;DIEULEFIT;;0;;;;;;;;;;;;;;;;;;42319456200041;;;;0;;;;;;;;;;P;184
ID;2021;260020078;SERVICE NEUROCHIRURGIE - CHU42;;420784878;04;13;1;101;PUB1;1;0;;0;26420030400832;84;26;84;26;26362;VALENCE;;;;7;420784878;2;1;179;BD;MARECHAL JUIN;;26953;VALENCE CEDEX 9;CENTRE HOSPITALIER DE VALENCE;;;;;;;;;;;;;;;;;;;;;;;1;;1;;420013492;;;;;;A;184
ID;2021;260021688;AGDUC VALENCE / PIERRE TEZIER;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000339;84;26;84;26;26362;VALENCE;;0;;6;380793802;1;1;65;BD;PIERRE TEZIER;;26000;VALENCE;;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2021;260021795;SSR LE SAFRAN LADAPT;;930019484;09;61;3;109;PNL8;6;1;1;0;77569338501994;84;26;84;26;26362;VALENCE;;;;6;;1;1;73;BD;PIERRE TEZIER;;26000;VALENCE;;;;;;;;;;;;;;;;;;;775693385;77569338500335;77569338501721;;0;1;;1;;260000682;260000153;;;;;P;184
ID;2021;270000045;CH BERNAY;HOPITAL ANNE DE TICHEVILLE;270000060;04;13;1;355;PUB2;1;0;;0;26270278000012;28;27;28;27;27056;BERNAY;;0;;6;270000060;1;1;5;R;ANNE DE TICHEVILLE;BP 353;27303;BERNAY CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000326;HOPITAL PRIVE PASTEUR EVREUX;;270000680;09;95;2;128;PLU4;0;1;5;0;63365038700010;28;27;28;27;27229;EVREUX;;0;;6;;2;1;58;BD;PASTEUR;;27025;EVREUX CEDEX;;1;517862157;Vivalto Sante;;;;;;;;;;;;;;;633650387;63365038700010;;;;0;;;;;;;;;;P;128
ID;2021;270000342;CMPR LA LOVIERE LOUVIERS;;920030269;09;95;2;109;PLU8;0;4;5;0;30116075000917;28;27;28;27;27375;LOUVIERS;;0;;8;;1;1;50;R;DE LA RAVINE;BP 606;27406;LOUVIERS CEDEX;;1;301160750;SAS CLINEA;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000359;CH EVREUX CH EURE-SEINE;CENTRE HOSPITALIER SAINT-LOUIS;270023724;04;14;1;355;PUB2;1;0;;0;26270874600017;28;27;28;27;27229;EVREUX;;0;;6;270023724;2;1;;R;LEON SCHWARTZENBERG;;27015;EVREUX CEDEX;ZAC DE CAMBOLLE;;;;;;;;;;;;;;;;;;262708746;26270874600215;;;0;0;;;;;;;;;;P;128
ID;2021;270000367;CH GISORS;;270000086;04;13;1;355;PUB2;1;0;;0;26270280600015;28;27;28;27;27284;GISORS;;0;;6;270000086;1;;;RTE;DE ROUEN;BP 83;27140;GISORS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000391;CH LOUVIERS CHI ELBEUF;;760024042;04;14;1;355;PUB2;1;0;;0;26760176300142;28;27;28;27;27375;LOUVIERS;;0;;6;760024042;2;1;2;R;SAINT JEAN;BP 612;27406;LOUVIERS CEDEX;;;;;;;;;;;;;;;;;;;267601763;;;;;0;;;;;;;;;;P;128
ID;2021;270000417;CTRE DE CONVALESCENCE L'HOSTREA NOYERS;;760025734;09;40;3;109;PNL8;6;1;4;0;42403791900166;28;27;28;27;27445;NOYERS;;0;;6;;1;1;22;;Sente de Gisancourt;;27720;NOYERS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000425;CH PONT-AUDEMER;;270000102;04;13;1;355;PUB2;1;0;;0;26270282200012;28;27;28;27;27467;PONT AUDEMER;;0;;8;270000102;1;1;64;RTE;DE LISIEUX;BP 431;27504;PONT AUDEMER CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000433;CLINIQUE LE VALLON;SAS CLINEA;920030269;09;95;2;109;PLU8;0;4;5;0;30116075000065;28;27;28;27;27582;SAINT OUEN DU TILLEUL;;0;;6;;1;1;25;RTE;DES FOUGERES;LES FOURNEAUX;27670;ST OUEN DU TILLEUL;;1;301160750;SAS CLINEA;;;;;;;;;;;;;;;;30116075000065;;;;0;;;;;;;;;;P;128
ID;2021;270000441;CH VERNEUIL-SUR-AVRE;HOPITAL DE VERNEUIL SUR AVRE;270000110;04;13;1;355;PUB2;1;0;;0;26270283000080;28;27;28;27;27679;VERNEUIL D AVRE ET D ITON;;0;;6;270000110;1;1;101;BD;DES POISSONNIERS;CS 20711;27137;VERNEUIL SUR AVRE CEDEX;;;;;;;;;;;;;;;;;;;262702830;;;;;0;;;;;;;;;;P;128
ID;2021;270000458;CH VERNON CH EURE-SEINE;;270023724;04;14;1;355;PUB2;1;0;;0;26270874600090;28;27;28;27;27681;VERNON;;0;;6;270023724;2;1;5;R;DOCTEUR BURNET;BP 912;27207;VERNON CEDEX;;;;;;;;;;;;;;;;;;;262708746;26270874600215;;;0;0;;;;;;;;;;P;128
ID;2021;270000474;HL SAINT-JACQUES LES ANDELYS;;270000136;04;13;1;106;PUB2;1;0;;0;26270285500012;28;27;28;27;27016;ANDELYS;;0;;6;270000136;1;1;;QU;ENGUERRAND DE MARIGNY;BP 508;27705;LES ANDELYS CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;;270000144;04;13;1;106;PUB2;1;0;;0;26270286300065;28;27;28;27;27103;BOURG ACHARD;;0;;6;270000144;1;1;165;R;PASTEUR;BP 8;27310;BOURG ACHARD;;;;;;;;;;;;;;;;;;;262702863;26270286300016;;;0;0;;;;;;;;;;P;128
ID;2021;270000516;HL LE NEUBOURG;;270000177;04;13;1;106;PUB2;1;0;;0;26270289700014;28;27;28;27;27428;NEUBOURG;;0;;6;270000177;1;1;25;R;DU GENERAL DE GAULLE;;27110;LE NEUBOURG;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000573;NOUVEL HOPITAL DE NAVARRE;;270000219;14;11;1;292;PUB3;1;0;;0;26270304400012;28;27;28;27;27229;EVREUX;;0;;6;270000219;1;1;62;R;DE CONCHES;CS 32204;27022;EVREUX CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000862;CLINIQUE BERGOUIGNAN;;270000953;09;72;2;365;PLU4;0;4;5;0;63365013000014;28;27;28;27;27229;EVREUX;;0;;6;;2;1;1;R;DU DR LOUIS BERGOUIGNAN;;27025;EVREUX CEDEX;;1;813979523;VIVALTO SANTE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000870;CLINIQUE LES BRUYERES BROSVILLE;;920031770;09;95;2;109;PLU8;0;4;5;0;34959369900011;28;27;28;27;27118;BROSVILLE;;0;;8;;1;1;2;R;DES BRUYERES;;27930;BROSVILLE;;1;301160750;SAS CLINEA;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270000896;CMPR LADAPT ST ANDRE DE L'EURE;CENTRE DE MEDECINE PHYSIQUE ET;930019484;09;61;3;109;PNL8;7;1;1;0;77569338500368;28;27;28;27;27507;SAINT ANDRE DE L EURE;;0;;6;;1;1;;;;LE BUISSON FALLU;27220;ST ANDRE DE L EURE;DE READAPTATION;1;775693385;LADAPT NATIONAL SIEGE PANTIN;;;;;;;;;;;;;;;775693385;;;;0;0;;;;;;;;;;P;128
ID;2021;270000912;HOPITAL LA MUSSE ST SEBASTIEN/MORSENT;;750814030;09;63;3;109;PNL8;6;1;1;0;77566179600026;28;27;28;27;27602;SAINT SEBASTIEN DE MORSENT;;0;;6;;1;1;;ALL;LOUIS MARTIN;CS 20119;27180;ST SEBASTIEN DE MORSENT;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2021;270016058;HAD EURE SEINE;;750047367;09;95;2;127;PLU10;0;4;5;0;49209622700011;28;27;28;27;27229;EVREUX;;0;;6;;1;1;62;RTE;DE CONCHES;;27000;EVREUX;HOPITAL DE NAVARRE;0;;;;;;;;;;;;;;;;;499824977;49982497700163;;;;0;;;;;;;;;;P;128
ID;2021;270017338;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;ANTENNE DE LOUVIERS;140000852;07;60;3;146;PNL5;6;4;1;0;30583781700116;28;27;28;27;27375;LOUVIERS;;0;;6;140000852;1;1;2;R;SAINT JEAN;;27400;LOUVIERS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
