BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;606;214285;35922;6450;195503;287;100385;13511;421;85134;;;0;0;0;893;314670;49433;6871;280637;95;10250;4;386;27427;34;7076;;0;;;129;17326;4;386;27427;1;1;1;1;1;0;1;1;1;;;;;200476;23;173827;17657;2;77734
MCO;2021;350002200;CLINIQUE SAINT YVES;350029948;7;2555;302;3;2581;;;0;0;0;;;0;0;0;7;2555;302;3;2581;;0;;;8;;0;;0;;;;0;;;8;0;0;0;1;0;0;0;0;0;;;;;1049;;347;;;2
MCO;2021;350002804;CENTRE DE DIALYSE AMBULATOIRE AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14713;;0;;0;;;;0;;;14713;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;44;11929;1996;175;9245;11;3894;546;0;1178;;;0;0;0;55;15823;2542;175;10423;3;818;;;55087;9;1273;;0;;;12;2091;;;55087;0;0;0;0;0;0;0;0;0;;;;;35530;;30867;;;7347
MCO;2021;350005021;POLE GERIATRIQUE RENNAIS;440042844;70;27816;1208;7;21427;0;;0;0;0;0;;0;0;0;70;27816;1208;7;21427;7;1206;0;0;78;0;0;0;0;0;0;7;1206;0;0;78;1;0;0;0;1;0;0;0;0;;90;;;1883;;1467;;;
MCO;2021;350005146;HOPITAL PRIVE SEVIGNE;350000733;45;16425;3089;107;19719;99;36135;4340;200;14687;;;0;0;0;144;52560;7429;307;34406;21;7;;;7452;42;16905;;0;;;63;16912;;;7452;;;;;;;;;;;;;;;;;;;
MCO;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;16;5840;347;8;8699;;;0;0;0;;;0;0;0;16;5840;347;8;8699;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;1;0;0;0;0;0
MCO;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;233;83585;11055;1335;77796;31;7715;2252;333;5392;91;32864;6165;146;28988;355;124164;19472;1814;112176;50;8893;;;4126;20;4198;16;1677;;;86;14768;;;4126;0;0;1;0;0;1;0;1;0;90;;60;;78538;13935;53056;4;9943;31424
MCO;2021;350030763;UNITE AUTODIALYSE SAINT MALO - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;5629;;0;;0;;;;0;;;5629;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;18103;;0;;0;;;;0;;;18103;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;13926;;0;;0;;;;0;;;13926;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350042131;UNITE DIALYSE REDON - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4447;;0;;0;;;;0;;;4447;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350042602;UNITE DIALYSE FOUGERES AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;5134;;0;;0;;;;0;;;5134;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;18733;;0;;0;;;;0;;;18733;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350053013;CHU RENNES SITE SAINT LAURENT;350005179;21;7665;792;12;7413;;;0;0;0;;;0;0;0;21;7665;792;12;7413;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350053930;UNITE DIALYSE VITRÉ AUB SANTE;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;452;;0;;0;;;;0;;;452;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;163;59495;9266;742;39402;31;11315;1476;55;3922;0;0;0;0;0;194;70810;10742;797;43324;12;3066;0;;1056;31;9044;0;0;0;;43;12110;0;;1056;1;0;1;1;1;0;1;0;1;;120;;210;6136;;5456;;;
MCO;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;56;20496;2592;1117;14096;;;0;0;0;;;0;0;0;56;20496;2592;1117;14096;3;5;;;354;;0;1;45;;;4;50;;;354;1;1;0;1;0;0;1;1;0;;;;;11763;1957;6986;;2072;266
MCO;2021;360000129;CLINIQUE SAINT FRANCOIS;360000269;13;4745;793;594;3080;34;12410;1632;4;3736;0;0;0;0;0;47;17155;2425;598;6816;0;0;0;0;266;40;7716;0;0;;;40;7716;0;0;266;0;0;0;0;0;0;0;0;0;;;;;2799;;;;;
MCO;2021;360000137;CH CHATEAUROUX;360000053;262;95360;10387;829;79780;111;39345;3911;704;20861;40;13870;2464;424;8329;413;148575;16762;1957;108970;25;1013;;;7866;8;2367;;0;;;33;3380;;;7866;;;;;;1;;;;;;30;;79782;9170;82075;1850;927;
MCO;2021;360000145;CH LA CHATRE;360000061;25;9125;418;4;6000;;;0;0;0;;;0;0;0;25;9125;418;4;6000;3;15;;;15;;0;;0;;;3;15;;;15;1;0;0;1;0;0;0;0;0;;;;;1132;81;978;;13;12
MCO;2021;360000160;CH DU BLANC;360000053;30;10950;1185;74;10639;6;2190;483;21;2763;0;0;0;0;0;36;13140;1668;95;13402;0;0;0;0;45;13;1076;0;0;0;0;13;1076;0;0;45;1;0;0;1;0;1;0;;1;;;10;254;12394;1283;13170;345;0;0
MCO;2021;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX;920033412;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;24683;;0;;0;;;;0;;;24683;;;;;;;;;;;;;;;;;;;
MCO;2021;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;25;9125;1063;2;7628;0;;0;0;0;0;;0;0;0;25;9125;1063;2;7628;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;370000028;4;1460;1;0;1;29;10585;972;7;3746;;;0;0;0;33;12045;973;7;3747;;0;;;67;19;4058;;0;;;19;4058;;;67;;;;;;;;;;;;;;;;;;;
MCO;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;168;61320;10920;717;47586;63;22995;4852;216;16160;;;0;0;0;231;84315;15772;933;63746;5;2036;;;14694;45;18286;;0;;;50;20322;;;14694;;;;;;;;;;;;;;;;;;;
MCO;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;69;25185;4861;507;17245;50;18250;3655;1188;9316;0;0;0;0;0;119;43435;8516;1695;26561;11;1997;;;1986;12;1811;0;0;0;0;23;3808;0;0;1986;1;1;1;1;1;0;1;1;1;20;40;;;34789;1;28264;526;0;15478
MCO;2021;370000531;CH DU CHINONAIS;370000606;77;26860;4051;672;24935;0;0;0;0;0;15;5475;799;53;2886;92;32335;4850;725;27821;1;22;0;;1649;0;0;2;60;;;3;82;0;;1649;1;1;1;0;1;1;1;1;0;;;;;10726;1464;6138;;1293;4574
MCO;2021;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;25;8950;689;8;5471;;;0;0;0;;;0;0;0;25;8950;689;8;5471;;0;;;0;;0;;0;;;;0;;;0;1;1;1;1;0;0;1;1;1;55;;;61;3373;59;10471;;94;404
MCO;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;439;153781;14766;597;122263;75;26537;4767;284;22152;79;29565;5989;310;25395;593;209883;25522;1191;169810;62;5209;3;408;57197;12;6793;8;1557;;;82;13559;3;408;57197;0;0;1;0;1;0;1;0;1;18;;;;129874;10057;108742;0;11202;44669
MCO;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;59;21535;3387;855;14267;25;8397;1107;13;4742;;;0;0;0;84;29932;4494;868;19009;2;139;;;33;5;1852;;0;;;7;1991;;;33;1;0;1;1;1;0;1;1;1;108;99;;78;12786;1110;21596;;1250;1690
MCO;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;44;14530;1707;73;12876;15;5475;534;0;2740;0;0;0;0;0;59;20005;2241;73;15616;7;1302;0;0;874;6;350;0;0;0;0;13;1652;0;0;874;0;1;1;1;1;0;1;1;1;60;210;;90;10979;788;15802;1;1401;2306
MCO;2021;370001109;CH DE LUYNES - ET;370002701;10;3650;180;3;2733;;;0;0;0;;;0;0;0;10;3650;180;3;2733;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;370001158;CH SAINTE MAURE DE TOURAINE;370004327;14;5110;413;6;3884;;;0;0;0;;;0;0;0;14;5110;413;6;3884;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;227;82855;20472;3484;74440;194;70810;9493;991;55905;0;0;0;0;0;421;153665;29965;4475;130345;30;4579;0;0;3963;14;3517;0;0;0;0;44;8096;0;0;3963;1;1;1;1;0;0;0;1;0;;;;;87113;;83478;5184;0;29823
MCO;2021;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;147;47815;6268;1017;38954;117;42340;7395;716;21382;51;18615;2450;44;9817;315;108770;16113;1777;70153;0;303;;;11823;68;19313;;0;;;68;19616;;;11823;;;;;;;;;;;;;;;;;;;
MCO;2021;380000018;CH RHUMATOLOGIQUE D'URIAGE;380780023;30;10950;993;12;8382;;;0;0;0;;;0;0;0;30;10950;993;12;8382;;0;;;49;;0;;0;;;;0;;;49;0;0;0;0;0;0;0;1;0;;;;;2800;;1115;;;
MCO;2021;380000026;CH FABRICE MARCHIOL LA MURE;380780031;29;11148;1170;322;8985;;;0;0;0;;;0;0;0;29;11148;1170;322;8985;;0;;;99;;0;;0;;;;0;;;99;1;0;0;1;0;0;1;1;1;;;;;10430;952;4460;;140;
MCO;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;254;92710;16322;3295;82421;57;20805;2781;1;14123;31;11315;2270;489;6577;342;124830;21373;3785;103121;20;699;;;6692;13;3086;1;210;;;34;3995;;;6692;1;1;1;1;1;1;1;0;1;;;;;50878;2793;48380;36;1250;13563
MCO;2021;380000042;CH YVES TOURAINE;380780056;72;26280;3635;1389;17692;0;0;0;0;0;0;0;0;0;0;72;26280;3635;1389;17692;2;286;0;0;39;0;0;0;0;0;0;2;286;0;0;39;1;;0;1;0;0;0;1;0;;;;;23330;259;24148;0;1292;1765
MCO;2021;380000059;CH DE RIVES;380780072;32;11680;371;3;5627;0;;0;0;0;0;;0;0;0;32;11680;371;3;5627;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;0;0;1;;;;45;617;0;0;0;0;0
MCO;2021;380000067;HOPITAL NORD - CHU38;380780080;665;242725;39887;6304;234940;386;140890;15553;240;84580;69;25185;4809;386;19587;1120;408800;60249;6930;339107;136;19188;8;1155;53125;35;7786;13;2477;;;184;29451;8;1155;53125;1;1;1;1;1;1;1;0;1;;;;;335850;447;278425;381;5747;101015
MCO;2021;380000091;CH DE SAINT MARCELLIN;380780171;28;10220;732;0;8647;;;0;0;0;;;0;0;0;28;10220;732;0;8647;2;33;;;276;;0;0;35;;;2;68;;;276;1;1;1;1;1;0;1;0;1;60;45;0;0;7234;1537;4489;;2262;
MCO;2021;380000109;CH DE SAINT LAURENT DU PONT;380780213;0;2755;254;8;2467;;;0;0;0;;;0;0;0;0;2755;254;8;2467;;0;;;12;;0;;0;;;;0;;;12;0;0;0;0;0;0;0;1;0;;;;;;;;;;
MCO;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;222;84902;10169;769;69803;38;13679;2374;218;9767;28;10220;2037;87;7781;288;108801;14580;1074;87351;14;1654;;;3038;10;1343;2;655;;;26;3652;;;3038;1;1;1;1;1;1;1;1;1;70;63;31;24;46115;8176;49839;81;7842;16390
MCO;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;125;45625;6546;405;31453;46;16790;2024;66;10745;25;9125;1814;187;6296;196;71540;10384;658;48494;18;747;0;0;1989;11;1203;5;677;;;34;2627;0;0;1989;1;0;0;1;0;1;1;0;1;;;;;67885;18;78925;;1311;3883
MCO;2021;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;175;63875;11498;2352;52636;88;32120;4030;278;16679;30;10950;1843;62;7366;293;106945;17371;2692;76681;7;1642;;;34812;57;17774;0;35;;;64;19451;;;34812;1;0;1;0;0;1;1;1;0;;;7;;59017;3580;21913;0;4477;170
MCO;2021;380013037;CENTRE D'ENDOSCOPIE NORD ISERE;380013011;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;5025;;;0;1;687;;0;;;9;5712;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;380020123;CLINIQUE DES COTES DU RHONE;380021139;40;13400;2379;1205;9275;;;0;0;0;;;0;0;0;40;13400;2379;1205;9275;;0;;;62;15;3891;;0;;;15;3891;;;62;;;;;;;;;;;;;;2624;;;;;
MCO;2021;380020388;MEDECINE POLYVALENTE COUBLEVIE - CHU38;380780080;0;6326;473;6;5760;;;0;0;0;;;0;0;0;0;6326;473;6;5760;0;0;;;0;;0;;0;;;0;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;;;0;0;0;54;19710;2686;0;6418;33;12045;1826;369;6027;87;31755;4512;369;12445;;0;;;161;37;9392;;0;;;37;9392;;;161;;;;;;;;;;;;;;;;;;;
MCO;2021;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;1;365;17;1;45;19;6935;978;6;2769;;;0;0;0;20;7300;995;7;2814;;0;;;45;17;10095;;0;;;17;10095;;;45;;;;;;;;;;;;;;;;;;;
MCO;2021;380782722;HOPITAL SUD - CHU38;380780080;24;8760;941;1;8989;51;18615;2769;30;14604;;;0;0;0;75;27375;3710;31;23593;8;768;;;1994;6;956;;0;;;14;1724;;;1994;0;0;0;0;0;0;0;0;0;;;;;54319;;78925;;;10403
MCO;2021;380785956;CLINIQUE DES CEDRES;380795211;59;21535;3070;699;11048;66;24090;4901;276;17620;31;11315;1001;16;3993;156;56940;8972;991;32661;0;0;;;502;24;13336;0;18;;;24;13354;;;502;;;;;;;;;;;;;;;;;;;
MCO;2021;380786442;CLINIQUE BELLEDONNE;380798025;64;23360;5505;1591;17400;66;24090;5378;130;15209;39;14235;2098;65;10270;169;61685;12981;1786;42879;;0;;;217;57;19462;;0;;;57;19462;;;217;;;;;;;;;;;;;;;;;;;
MCO;2021;390000040;CH LONS;390780146;215;77377;9996;1096;67449;42;14178;2484;283;10817;25;8969;1750;127;5750;282;100524;14230;1506;84016;8;599;;;5205;14;2320;0;0;;;22;2919;;;5205;1;1;1;1;1;1;1;1;1;40;180;20;5;40999;3870;30220;72;3423;6396
MCO;2021;390000057;CH LEON BERARD MOREZ;390780153;10;3650;201;25;2202;;;0;0;0;;;0;0;0;10;3650;201;25;2202;;0;;;11;;0;;0;;;;0;;;11;0;0;1;0;0;1;0;0;0;60;;15;;4794;55;6360;0;20;1948
MCO;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;49;17885;2575;220;13752;;;0;0;0;;;0;0;0;49;17885;2575;220;13752;0;54;;;5425;4;821;;0;;;4;875;;;5425;0;0;1;1;1;1;1;1;1;180;;5;;8191;1364;6850;;1422;815
MCO;2021;390000164;CHS SAINT YLIE JURA;390780476;10;1100;46;0;744;;;0;0;0;;;0;0;0;10;1100;46;0;744;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;140;44240;7397;1157;39791;20;7300;937;58;4754;20;7300;1222;82;3970;180;58840;9556;1297;48515;6;460;0;0;11198;17;1825;4;614;;;27;2899;0;0;11198;1;1;1;1;0;1;1;1;1;120;;;;26527;1350;34563;5;2592;10642
MCO;2021;390780559;CLINIQUE DU JURA;390000180;8;1336;35;0;294;16;3608;336;0;1400;;;0;0;0;24;4944;371;0;1694;;0;;;0;12;3019;;0;;;12;3019;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;390780575;POLYCLINIQUE DU PARC;690046339;4;1464;47;0;380;36;13176;1855;22;5161;;;0;0;0;40;14640;1902;22;5541;;0;;;27;15;4441;;0;;;15;4441;;;27;;;;;;;;;;;;;;;;;;;
MCO;2021;390781193;MAISON SOINS ADLCA BLETTERANS;390000768;20;7300;393;1;6052;;;0;0;0;;;0;0;0;20;7300;393;1;6052;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;400000105;CENTRE HOSPITALIER DAX;400780193;219;79935;12366;1328;72121;70;25550;4011;193;20964;25;9125;1972;225;6388;314;114610;18349;1746;99473;22;2804;;;26147;26;4216;4;54;;;52;7074;;;26147;1;1;1;1;1;1;1;1;1;155;;60;87;65492;2416;45937;;3966;7506
MCO;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;213;77745;11784;1506;61363;78;28470;4972;248;20672;20;7300;1523;35;6029;311;113515;18279;1789;88064;35;3062;;;17887;19;3910;1;696;;;55;7668;;;17887;;;;;;;;;;;;;;81730;6474;74717;727;6607;20034
MCO;2021;400000147;CENTRE HOSPITALIER DE SAINT SEVER;400780268;13;4173;492;154;4173;;;0;0;0;;;0;0;0;13;4173;492;154;4173;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;400000261;INSTITUT HÉLIO- MARIN LABENNE;400780458;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;124;;;0;;0;;0;;;1;124;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;400015103;GCS PAYS DE L'ADOUR;400015095;31;11315;1838;590;7267;14;5110;517;0;2385;;;0;0;0;45;16425;2355;590;9652;;0;;;36;10;3716;;0;;;10;3716;;;36;;;;;;;;;;;;;;;;;;;
MCO;2021;400015236;GCS DU MARSAN;400015145;5;1825;94;0;535;70;25550;2128;1018;2356;;;0;0;0;75;27375;2222;1018;2891;1;0;;;54;20;6072;;0;;;21;6072;;;54;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;400780342;CLINIQUE JEAN LE BON;400000196;5;1825;101;35;70;10;3650;565;3;854;;;0;0;0;15;5475;666;38;924;;0;;;152;20;7772;;0;;;20;7772;;;152;;;;;;;;;;;;;;;;;;;
MCO;2021;400787354;CH DE DAX - SITE DU LANOT;400780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;201;;;0;;0;;0;;;2;201;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;410000020;CH BLOIS SIMONE VEIL;410000087;291;107384;9770;292;86573;89;28400;3761;194;18024;25;9125;2205;543;7410;405;144909;15736;1029;112007;24;525;;;7568;15;4416;;0;;;39;4941;;;7568;1;1;1;1;1;1;1;1;1;;;;;70376;3751;65832;232;2730;16556
MCO;2021;410000038;CH VENDOME - MONTOIRE;410000095;89;31825;3964;816;26633;;;0;0;0;;;0;0;0;89;31825;3964;816;26633;2;7;;;2526;;0;;0;;;2;7;;;2526;1;0;0;0;0;0;1;0;0;;;;;3660;;8689;;;222
MCO;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;69;25185;4428;671;21775;27;9855;1148;26;5620;16;5840;694;89;2396;112;40880;6270;786;29791;3;426;;;1065;11;1860;0;0;;;14;2286;;;1065;0;0;1;1;0;1;1;1;1;120;;60;365;17804;3658;38661;;784;4520
MCO;2021;410000053;CH SAINT AIGNAN;410000111;25;9125;397;5;5826;;;0;0;0;;;0;0;0;25;9125;397;5;5826;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
MCO;2021;410000202;POLYCLINIQUE BLOIS;410000319;69;25185;1902;68;16961;63;22995;3581;109;11710;20;7300;798;13;3079;152;55480;6281;190;31750;15;3418;0;0;36788;29;6361;0;0;0;0;44;9779;0;0;36788;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;7;2555;128;1;929;35;12775;1612;25;6646;19;6935;686;23;2375;61;22265;2426;49;9950;;0;;;38;19;3813;1;149;;;20;3962;;;38;;;;;;;;;;;;;;;;;;;
MCO;2021;420000010;CH DE ROANNE;420780033;226;85266;10632;1520;69844;30;14358;2020;98;10082;31;11315;2294;195;8790;287;110939;14946;1813;88716;2;100;;;39531;15;4497;1;404;;;18;5001;;;39531;1;1;1;1;1;1;1;1;1;;;;;62132;14487;75207;3373;3536;21615
MCO;2021;420000192;CLINIQUE MEDICALE LA BUISSONNIERE;750034589;20;7300;435;5;5786;;;0;0;0;;;0;0;0;20;7300;435;5;5786;0;0;;;0;;0;;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;72;24480;5610;1250;20310;30;10950;1303;46;6463;21;7665;1644;548;3684;123;43095;8557;1844;30457;10;1790;0;0;860;12;2417;2;29;0;0;24;4236;0;0;860;0;0;1;1;0;1;0;0;1;;;;;17463;3062;32478;0;3813;10026
MCO;2021;420000234;CH DE FIRMINY;420780652;128;46720;7562;1751;44409;28;10220;1292;71;7057;28;10220;1901;326;5413;184;67160;10755;2148;56879;17;2089;;;401;22;2596;0;0;;;39;4685;;;401;1;1;1;1;1;1;1;1;1;150;90;7;90;37633;4459;32169;4;5147;15157
MCO;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;44;18070;2861;353;19716;0;0;0;0;0;0;0;0;0;0;44;18070;2861;353;19716;8;446;0;;236;0;0;0;0;0;;8;446;0;;236;1;0;1;1;0;0;0;0;0;0;0;0;0;8329;2149;16869;0;3289;813
MCO;2021;420000317;CH DE PELUSSIN;420016933;8;2845;243;1;2837;;;0;0;0;;;0;0;0;8;2845;243;1;2837;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;420009599;CH DU GIER - SITE PINAY GERIATRIE;420002495;6;2451;42;0;891;;;0;0;0;;;0;0;0;6;2451;42;0;891;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;45;15290;906;6;11746;124;33817;9234;159;27054;;;0;0;0;169;49107;10140;165;38800;;0;;;140;26;8566;;0;;;26;8566;;;140;0;0;0;1;0;0;0;0;1;;;;;66570;;39757;;;20921
MCO;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;59;21535;2013;20;18234;;;0;0;0;;;0;0;0;59;21535;2013;20;18234;40;1340;;;58460;;0;;0;;;40;1340;;;58460;;;;;;;;;;;;;;27518;;7944;;;3462
MCO;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;97;35405;7708;1377;35827;143;52195;7644;275;29003;60;21900;2028;186;7423;300;109500;17380;1838;72253;5;1321;0;0;4147;43;19809;0;0;0;0;48;21130;0;0;4147;;;;;;;;;;;;;;;;;;;
MCO;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;10;3650;5953;3688;5766;64;23365;3430;92;12620;;;0;0;0;74;27015;9383;3780;18386;0;0;;;246;47;13786;;0;;;47;13786;;;246;;;;;;;;;;;;;;;;;;;
MCO;2021;420780637;CH DU GIER - MCO;420002495;118;38872;4059;218;32562;24;8088;1154;58;4974;19;6935;1129;217;2823;161;53895;6342;493;40359;10;572;;;1879;13;3141;0;0;;;23;3713;;;1879;1;0;1;1;0;1;1;1;1;12;;22;80;33522;4143;29857;0;1072;3743
MCO;2021;420782310;CLINIQUE DU RENAISON;420000853;27;9855;4585;2851;11648;86;26895;3308;3;12841;0;;0;0;0;113;36750;7893;2854;24489;;0;;;441;32;8976;;0;;;32;8976;;;441;;;;;;;;;;;;;;;;;;;
MCO;2021;420782559;HOPITAL DE BELLEVUE - CHU42;420784878;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;1345;;;0;;0;;0;;;3;1345;;;0;0;0;0;0;0;0;0;0;0;;;;;7857;;1811;;;615
MCO;2021;420782567;HOPITAL DE LA CHARITE - CHU42;420784878;60;20936;1724;13;18876;;;0;0;0;;;0;0;0;60;20936;1724;13;18876;3;110;;;0;;0;;0;;;3;110;;;0;0;0;0;0;0;0;0;0;0;;;;;457;;2333;;;3
MCO;2021;420782591;CLINIQUE NOUVELLE DU FOREZ;420000887;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;6;3403;;0;;;6;3403;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;420785354;HOPITAL NORD - CHU42;420784878;584;201182;36112;6324;173349;238;84860;10865;178;61444;71;25913;4123;106;16414;893;311955;51100;6608;251207;54;14680;;;25644;24;6820;10;1622;;;88;23122;;;25644;1;1;1;1;1;1;1;1;1;54;83;84;70;242109;7705;196879;963;7108;95969
MCO;2021;430000109;CLINIQUE BON SECOURS;430000372;4;1460;480;2;976;41;14965;1687;5;5260;;;0;0;0;45;16425;2167;7;6236;;0;;;164;19;5342;;0;;;19;5342;;;164;;;;;;;;;;;;;;;;;;;
MCO;2021;430000117;CH EMILE ROUX LE PUY;430000018;216;69034;13699;3950;64853;97;31985;5205;289;23585;21;7665;1420;68;5565;334;108684;20324;4307;94003;21;1308;;;25097;18;5632;2;197;;;41;7137;;;25097;1;1;1;1;1;1;1;1;1;90;75;55;200;66468;1146;97736;46;2346;22253
MCO;2021;430000190;CH DE BRIOUDE;430000034;50;18250;3262;1265;15365;14;5110;869;1;4451;0;0;0;0;0;64;23360;4131;1266;19816;2;53;0;0;1116;7;1820;0;0;0;0;9;1873;0;0;1116;1;0;0;1;0;0;0;1;0;;;;;8587;880;8778;104;1057;450
MCO;2021;430000299;CH DE CRAPONNE SUR ARZON;430000059;21;7665;464;34;4946;;;0;0;0;;;0;0;0;21;7665;464;34;4946;;0;;;35;;0;;0;;;;0;;;35;0;0;0;0;0;0;0;0;0;;;;;3489;;;;;61
