BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;MIVG;0;2;0.16;;;;
PERINAT_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2530;0;0;0.33;;;;
PERINAT_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2700;0;1;0.1;;;;
PERINAT_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2800;7;6;10.79;;;;
PERINAT_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N280H;6;4;8.77;;;;
PERINAT_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;NAUT;5;3;4.92;;;;
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M1030;4;1;0.2;;1;;0
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M1140;1;;0.3;;1;;
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M2050;5;1;8.64;0;1;;
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2530;3;5;6.69;;;;
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2700;;1;0.23;;;;
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2800;20;7;15.56;;;;
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N280H;20;7;15.56;;;;
PERINAT_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;NAUT;18;3;13.29;;;;
PERINAT_P;2021;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;M2050;1;;0.6;0;0;;
PERINAT_P;2021;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N2800;;5;1.91;;;;
PERINAT_P;2021;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;NAUT;;2;0.51;;;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1140;0;3;1.07;1;0;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M2050;0;10;6.27;1;0;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;MIVG;0;1;0.1;;;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2200;4;2;4.69;;;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2340;10;4;13.06;;;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2530;14;2;14.86;;;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2700;;1;0.5;;;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2800;13;23;27.8;;;;
PERINAT_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NAUT;20;3;22.23;;;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;M1030;;13;3.6;0;0;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;M1140;;5;2.5;0;1;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;M2050;8;;8;1;0;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2200;1;;1;;;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2530;12;4;15.91;;;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2700;1;;0.75;;;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2800;20;7;22.53;;;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N280H;9;1;9.33;;;;
PERINAT_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;NAUT;1;1;1.4;;;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1030;;16;2.7;1;0;1;0
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M1140;2;3;;0;1;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M2050;;;;1;0;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2200;7;1;7.9;;;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2340;12;2;12.88;;;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2530;28;6;32.06;;;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2700;;1;0.43;;;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2800;27;9;32.04;;;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N280H;16;4;18.36;;;;
PERINAT_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;NAUT;1;1;1.57;;;;
PERINAT_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;M1140;;2;0.58;0;1;;
PERINAT_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;M2050;;1;1.5;0;0;;
PERINAT_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2530;2;5;4.18;;;;
PERINAT_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2800;5;11;7.55;;;;
PERINAT_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N280H;5;11;1;;;;
PERINAT_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;NAUT;2;2;3.33;;;;
PERINAT_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M1140;3;;0.4;;;;
PERINAT_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M2050;4;3;5;;;;
PERINAT_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;MIVG;3;;3;;;;
PERINAT_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2340;6;2;8.26;;;;
PERINAT_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2800;6;;7.78;;;;
PERINAT_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N280H;6;;7.78;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1030;0;0;0;1;1;1;1
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1140;13;6;13.58;1;1;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M2050;38;14;29.89;1;1;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;MAUT;6;3;4.88;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;MIVG;1;3;0.72;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2200;95;31;118.15;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2340;113;40;140.16;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2530;144;35;171.44;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2700;2;4;4.1;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2800;95;57;138.75;;;;
PERINAT_P;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NAUT;258;98;338.94;;;;
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M1030;;;;1;0;0;0
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M1140;4;0;4;1;0;;
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M2050;8;;8;;1;;
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;MIVG;5;;5;;;;
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2530;11;2;15.06;;;;
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2700;;2;1.19;;;;
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2800;12;3;11.97;;;;
PERINAT_P;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N280H;12;3;11.97;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;M1030;4;;0.9;1;;0;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;M1140;;11;2.5;1;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;M2050;2;7;6.58;1;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;MAUT;;3;0.21;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;MIVG;;4;0.26;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;N2200;;3;2.35;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;N2340;;26;19.15;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;N2530;6;9;5.99;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;N2800;15;20;29.92;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;N280H;14;18;12.14;;;;
PERINAT_P;2021;340000033;CH BEZIERS;340780055;NAUT;25;14;31.93;;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M1030;;;;1;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M1140;1;1;1.3;0;1;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M2050;10;1;7.47;0;1;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;MAUT;;1;0.1;;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2200;4;3;2.84;;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2340;4;1;2.39;;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2530;8;2;6.49;;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2800;9;6;11.4;;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N280H;9;6;11.4;;;;
PERINAT_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;NAUT;7;6;7.52;;;;
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;M1030;;6;4;0;1;0;1
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;M1140;;6;2.5;0;1;;
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;M2050;;14;6;0;1;;
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;MIVG;;19;2;;;;
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;N2530;17;;14;;;;
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;N2700;;1;0.1;;;;
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;N2800;9;15;18.28;;;;
PERINAT_P;2021;340009885;POLYCL CHAMPEAU;340009877;N280H;9;15;18.28;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;M1030;8;;8;1;1;1;0
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;M1140;;8;6;0;1;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;M2050;;32;16;1;1;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;MIVG;;27;2;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;N2200;5;0;5.35;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;N2340;9;1;10.41;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;N2530;33;3;31.46;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;N2700;0;2;0.62;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;N2800;23;26;42.66;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;N280H;9;15;16.86;;;;
PERINAT_P;2021;340022979;POLYCL ST ROCH;340000306;NAUT;10;2;14.05;;;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;M1030;;11;11.5;1;0;1;0
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;M1140;;8;;0;1;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;M2050;7;13;;1;0;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;MIVG;;17;;;;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;N2340;6;3;7.94;;;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;N2530;14;10;20.89;;;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;N2700;;1;0.73;;;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;N2800;19;8;23.88;;;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;N280H;7;4;9.63;;;;
PERINAT_P;2021;340780675;CL CLEMENTVILLE;340000298;NAUT;3;;3;;;;
PERINAT_P;2021;340780717;CL ST LOUIS;340023225;M1030;;6;4;;1;;0
PERINAT_P;2021;340780717;CL ST LOUIS;340023225;M1140;3;;3;;1;;
PERINAT_P;2021;340780717;CL ST LOUIS;340023225;M2050;1;3;3;;1;;
PERINAT_P;2021;340780717;CL ST LOUIS;340023225;MIVG;1;3;3;;;;
PERINAT_P;2021;340780717;CL ST LOUIS;340023225;N2530;5;1;5.2;;;;
PERINAT_P;2021;340780717;CL ST LOUIS;340023225;N2800;5;2;6;;;;
PERINAT_P;2021;340780717;CL ST LOUIS;340023225;N280H;5;2;1;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;M1030;3;;3;0;1;0;0
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;M1140;3;;3;0;1;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;M2050;4;;4;0;1;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;MAUT;1;;1;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;MIVG;4;;4;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;N2200;3;;3;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;N2530;5;;5;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;N2700;0;1;0.2;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;N2800;6;5;9.1;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;N280H;4;3;5.8;;;;
PERINAT_P;2021;340780741;POLYCL STE THERESE;340000348;NAUT;3;2;4;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1030;;9;3.56;1;1;1;1
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1140;1;20;11.81;1;1;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M2050;5;15;7.59;1;1;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MAUT;1;4;1.61;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MIVG;1;11;1.64;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;38;5;38.48;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2340;82;18;79.85;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2530;49;2;45.97;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2700;2;7;3.7;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2800;76;16;79.05;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N280H;72;13;75.25;;;;
PERINAT_P;2021;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;42;7;42.23;;;;
PERINAT_P;2021;350000121;CHP SAINT GREGOIRE;350000303;M1030;31;;31;1;;0;
PERINAT_P;2021;350000121;CHP SAINT GREGOIRE;350000303;M1140;4;;4;0;1;;
PERINAT_P;2021;350000121;CHP SAINT GREGOIRE;350000303;M2050;13;;13;0;1;;
PERINAT_P;2021;350000121;CHP SAINT GREGOIRE;350000303;N2200;5;3;8.79;;;;
PERINAT_P;2021;350000121;CHP SAINT GREGOIRE;350000303;N2340;3;4;5.51;;;;
PERINAT_P;2021;350000121;CHP SAINT GREGOIRE;350000303;N2530;16;9;26.04;;;;
PERINAT_P;2021;350000121;CHP SAINT GREGOIRE;350000303;N2800;17;11;27.23;;;;
PERINAT_P;2021;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M1030;9;9;15.29;1;1;1;1
PERINAT_P;2021;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M1140;;8;5.33;1;;;
PERINAT_P;2021;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M2050;10;11;15.6;1;1;;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1030;;13;1;1;0;0;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1140;;4;0.66;1;0;;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M2050;;15;2.89;1;0;;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;MIVG;;1;0.22;;;;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2530;19;21;34.85;;;;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2700;;1;0.65;;;;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2800;15;35;33.46;;;;
PERINAT_P;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;5;7;8.99;;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;M1030;;9;0.55;1;0;0;0
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;M1140;0;4;0.89;0;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;M2050;0;3;1.98;0;1;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;MIVG;1;0;0.1;;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;N2200;0;7;4.77;;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;N2340;0;6;3.96;;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;N2530;0;10;6.4;;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;N2800;13;8;16.49;;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;N280H;12;5;8;;;;
PERINAT_P;2021;350000154;C.H FOUGERES;350000030;NAUT;0;23;16.72;;;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;M1140;1;;0.1;0;1;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;M2050;3;1;3.58;0;1;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;MIVG;2;;0.1;;;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;N2340;1;;0.05;;;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;N2530;4;4;7.62;;;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;N2800;7;9;15.06;;;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;N280H;5;8;5.78;;;;
PERINAT_P;2021;350000162;CHIRC SITE REDON;350000048;NAUT;9;8;11.92;;;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;M1030;;;;0;1;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;M1140;;3;0.47;0;1;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;M2050;4;;1.62;0;1;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;MAUT;1;;0.18;;;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;N2340;1;;0.46;;;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;N2530;3;1;1.5;;;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;N2700;1;;0.15;;;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;N2800;11;8;7.92;;;;
PERINAT_P;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;NAUT;17;6;20.29;;;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M1030;23;10;2.2;1;0;1;0
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M1140;15;3;7.68;1;0;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M2050;63;12;11.85;1;0;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;MAUT;1;;0.01;;;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2200;48;28;66.88;;;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2340;38;35;66.98;;;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2530;46;32;66.59;;;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2700;1;3;1.84;;;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2800;67;35;88.49;;;;
PERINAT_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;NAUT;84;37;110.2;;;;
PERINAT_P;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N2800;3;0;3;;;;
PERINAT_P;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;NAUT;1;2;1.16;;;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;M1030;7;;6.5;1;0;0;0
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;M1140;5;;2;0;1;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;M2050;3;;1.5;1;0;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;MIVG;1;;0.2;;;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;N2200;7;;5.9;;;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;N2340;1;;1.25;;;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;N2530;6;3;8.38;;;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;N2700;;1;0.53;;;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;N2800;10;17;14.96;;;;
PERINAT_P;2021;360000137;CH CHATEAUROUX;360000053;NAUT;28;8;31.2;;;;
PERINAT_P;2021;360000160;CH DU BLANC;360000053;M1140;;;0.1;0;0;;
PERINAT_P;2021;360000160;CH DU BLANC;360000053;M2050;;3;0.6;0;0;;
PERINAT_P;2021;360000160;CH DU BLANC;360000053;MAUT;;1;0.2;;;;
PERINAT_P;2021;360000160;CH DU BLANC;360000053;N2530;2;;2;;;;
PERINAT_P;2021;360000160;CH DU BLANC;360000053;N2800;1;2;2.27;;;;
PERINAT_P;2021;360000160;CH DU BLANC;360000053;NAUT;2;;1.78;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;M1030;;12;5;1;0;1;0
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;M1140;0;4;2;0;0;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;M2050;;6;2.2;1;0;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;MAUT;1;;0.4;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;MIVG;1;;0.1;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;N2200;;1;0.2;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;N2530;1;11;5.5;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;N2700;;1;0.2;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;N2800;10;10;16.15;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;N280H;7;;6;;;;
PERINAT_P;2021;370000531;CH DU CHINONAIS;370000606;NAUT;1;16;12.45;;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;M1030;18;8;16.2;1;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;M1140;17;9;14.81;1;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;M2050;30;5;20.7;1;1;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N2200;40;40;63.76;;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N2340;15;16;27.62;;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N2530;33;25;49.83;;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N2700;1;3;2.47;;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N2800;54;42;78.41;;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N280H;43;35;66.32;;;;
PERINAT_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;NAUT;88;35;100.02;;;;
PERINAT_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M1140;;1;0.45;0;0;;
PERINAT_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M2050;;2;1.02;0;0;;
PERINAT_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;MIVG;;;0.1;;;;
PERINAT_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2340;;1;0.06;;;;
PERINAT_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2530;;;3.46;;;;
PERINAT_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2800;4;3;5.82;;;;
PERINAT_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;NAUT;4;1;2.33;;;;
PERINAT_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;M2050;0;1;0.29;0;0;;
PERINAT_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;MIVG;2;0;0.2;;;;
PERINAT_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N2800;0;2;1.05;;;;
PERINAT_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;NAUT;2;0;1.98;;;;
