BOR;AN;FI;RS;FI_EJ;GRP;REG;DEP;STJ;STJR;CAT;CATR;ESPIC;MFT;CCR;VAGUE;NAT;SIR;COMPRS;NUMVOI;TYPVOI;ADRVOIENOM;COMPDist;ADRBP;ADRCPOST;ADRLIBCOM;COMINSEE;NUMTEL;ARMT
IDB;2021;140000852;ANIDER;;06;28;14;60;3;899;;6;0;;1;1;;SIEGE SOCIAL;;;DE CAMBRIDGE;;BP 11;14202;HEROUVILLE ST CLAIR CEDEX;14327;0231469797;
IDB;2021;140013798;UNITE SOINS LONGUE DUREE - CH LISIEUX;140000035;34;28;14;13;1;362;PUB9;1;0;;0;0;26140091500078;;4;R;ROGER AINI;SERVICE SOINS LONGUE DUREE;;14100;LISIEUX;14366;;
IDB;2021;140013947;USLD CH COTE FLEURIE - EQUEMAUVILLE;140026279;34;28;14;14;1;362;PUB9;1;0;;0;0;20001798600072;;;CHE;DE LA PLANE EQUEMAUVILLE;;BP 30009;14601;HONFLEUR CEDEX;14333;;
IDB;2021;140014341;MAISON DE JOUR (14 I 02) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700031;;31;R;COMMANDANT DETOUCHET;;;14000;CAEN;14118;;
IDB;2021;140014358;HOPITAL DE JOUR (14 I 02) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700817;;25;R;DE LA LIBÉRATION;;;14123;CORMELLES LE ROYAL;14181;;
IDB;2021;140014366;CMP LISIEUX (14I03) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700056;;42;BD;HERBET FOURNET;;;14100;LISIEUX;14366;;
IDB;2021;140015306;HOPITAL DE JOUR (14 I 02) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700684;;35;RTE;DE TROUVILLE;;;14000;CAEN;14118;;
IDB;2021;140015322;HOPITAL DE JOUR (14 G 03) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700098;CAEN SUD;48T;;RUE CANCHY;;;14000;CAEN;14118;;
IDB;2021;140015330;HOPITAL DE JOUR (14 G 09) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700106;CAEN CENTRE;26;R;DE LA MARNE;;;14000;CAEN;14118;;
IDB;2021;140015348;HOPITAL DE JOUR (14 G 02) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700114;CAEN EST;875;R;DE CAEN;;;14123;IFS;14341;;
IDB;2021;140016106;HOPITAL DE JOUR (14 G 07) - EPSM;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;;;120;BD;HERBERT FOURNET;;;14100;LISIEUX;14366;;
IDB;2021;140016924;UNITE SOINS LONGUE DUREE - CH VIRE;140000159;34;28;14;13;1;362;PUB9;1;0;;0;0;26140097200061;;4;R;EMILE DESVAUX;;;14500;VIRE NORMANDIE;14762;;
IDB;2021;140017419;HOPITAL DE JOUR (14 G 04) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700122;CAEN OUEST;18;R;SAINT GERBOLD;;;14000;CAEN;14118;;
IDB;2021;140017427;HOPITAL DE JOUR (14 I 03) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700130;;66;R;ROGER AINI;;;14100;LISIEUX;14366;;
IDB;2021;140017948;CENTRE DE POST CURE (14G08)-EPSM CAEN;140000316;24;28;14;11;1;430;PUB7;1;0;;0;0;26140127700148;;15T;R;SAINT OUEN;CHS BON SAUVEUR CAEN;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140017955;FERME THERAPEUTHIQUE HDJ - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700155;;4;R;DE LA MINE;;;14320;MAY SUR ORNE;14408;;
IDB;2021;140017963;HOPITAL DE JOUR (14 G 03 ) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700163;;13;R;DE DORSET;;;14930;MALTOT;14396;;
IDB;2021;140017971;HOPITAL DE JOUR VIRE - EPSM;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;;;11;R;SAINT CLAIR;;;14500;VIRE NORMANDIE;14762;;
IDB;2021;140017989;HOPITAL DE JOUR CONDE - EPSM;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;;;20;R;VAUBAILLON;;;14110;CONDE EN NORMANDIE;14174;;
IDB;2021;140018011;HOPITAL DE JOUR (14I01)- CH BAYEUX;140000092;24;28;14;13;1;355;PUB2;1;0;;0;0;;;39;R;SAINT EXUPERE;LA CLEF DES SONGES;;14400;BAYEUX;14047;;
IDB;2021;140018029;HOPITAL DE JOUR (14I01) - CH BAYEUX;140000092;24;28;14;13;1;355;PUB2;1;0;;0;0;;;1009;;LA HAUTE FOLIE;;;14200;HEROUVILLE ST CLAIR;14327;;
IDB;2021;140018037;CATTP HEROUVILLE (14G01) - CHU CAEN;140000100;24;28;14;13;1;425;PUB7;1;0;;0;0;26140093100166;;;;LA HAUTE FOLIE;CENTRE COMMERCIAL N3;;14200;HEROUVILLE ST CLAIR;14327;;
IDB;2021;140018045;CATTP IFS (14G02) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700171;;875;R;DE CAEN;;;14123;IFS;14341;;
IDB;2021;140018052;CATTP MALTOT (14G03) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700189;;13;R;DU DORSET;;;14930;MALTOT;14396;;
IDB;2021;140018060;CATTP (14G04) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700775;;72;BD;YVES GUILLOU;;;14000;CAEN;14118;;
IDB;2021;140018078;CATTP (14G05) - CH BAYEUX;140000092;24;28;14;13;1;425;PUB7;1;0;;0;0;;;31;R;MONTFIQUET;ACCUEIL PSYCHIATRIQUE;;14400;BAYEUX;14047;;
IDB;2021;140018086;CATTP VIRE - EPSM;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;;;;R;SAINT CLAIR;;;14500;VIRE NORMANDIE;14762;;
IDB;2021;140018094;CATTP CONDÉ EN NORMANDIE - EPSM;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;;;20;R;ANDRE VAUBAILLON;;;14110;CONDE EN NORMANDIE;14174;;
IDB;2021;140018110;CATTP LISIEUX (14G07) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700916;;4;R;FOURNET;CENTRE DE JOUR;;14100;LISIEUX;14366;;
IDB;2021;140018136;CATTP COTE FLEURIE (14G08) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700221;;;CHE;DE LA PLANE;CH DE LA COTE FLEURIE;;14600;EQUEMAUVILLE;14243;;
IDB;2021;140018144;CATTP HONFLEUR (14G08) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700908;;30;RTE;E RENOUF;;;14600;HONFLEUR;14333;;
IDB;2021;140018151;CATTP DIVES/MER (14G08) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700882;;7;R;PIERRE CURIE;CENTRE D'ACCUEIL;;14160;DIVES SUR MER;14225;;
IDB;2021;140018169;CATTP PONT L'EVEQUE (14G08) -EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700254;;18;R;THOURET;CENTRE D'ACCUEIL;;14130;PONT L EVEQUE;14514;;
IDB;2021;140018177;CATTP PASS'AGE (14G09) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700262;;21;R;MONTCALM;;;14000;CAEN;14118;;
IDB;2021;140018185;CATTP CAPENDORE (14G09) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700270;;26;R;DE LA MARNE;;;14000;CAEN;14118;;
IDB;2021;140018219;CATTP GTEP (14I02) EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700288;;35;RTE;DE TROUVILLE;;;14000;CAEN;14118;;
IDB;2021;140018235;CATTP (14I03) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700692;;;CHE;DU GROS HETRE;;;14100;LISIEUX;14366;;
IDB;2021;140018276;CMP HEROUVILLE (14G01) - CHU CAEN;140000100;24;28;14;13;1;156;PUB7;1;0;;0;0;26140093100174;;;;LA HAUTE FOLIE;CENTRE COMMERCIAL N3;;14200;HEROUVILLE ST CLAIR;14327;;
IDB;2021;140018284;CMP ADULTES (14G02) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700676;CONSULTATION & THERAPIE FAMILIAL;52;R;D'AUTHIE;;;14000;CAEN;14118;;
IDB;2021;140018318;CMP ADULTES (14G04) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700841;TOUR MOLIERE;10;R;MOLIERE;3EME ETAGE;;14000;CAEN;14118;;
IDB;2021;140018326;CMP ADULTES (14G05) CH BAYEUX;140000092;24;28;14;13;1;156;PUB7;1;0;;0;0;;;13;RTE;DE VAUX;;;14400;BAYEUX;14047;;
IDB;2021;140018334;CMP ISIGNY/MER (14G05) - CH BAYEUX;140000092;24;28;14;13;1;156;PUB7;1;0;;0;0;26140092300122;;8;R;DE CHERBOURG;;;14230;ISIGNY SUR MER;14342;;
IDB;2021;140018367;CMP LES MONTS D'AUNAY - CHAB;140000092;24;28;14;13;1;156;PUB7;1;0;;0;0;;;16;R;DE L'HÔPITAL;;;14260;LES MONTS D AUNAY;14027;;
IDB;2021;140018375;CMP LISIEUX (14G07) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700353;;4;R;FOURNET;;;14100;LISIEUX;14366;;
IDB;2021;140018391;CMP HEROUVILLE (14I01) - CH BAYEUX;140000092;24;28;14;13;1;156;PUB7;1;0;;0;0;;;7;AV;DE CAMBRIDGE;;;14200;HEROUVILLE ST CLAIR;14327;;
IDB;2021;140018425;CMPEA (14I01) - CH BAYEUX;140000092;24;28;14;13;1;156;PUB7;1;0;;0;0;26140092300254;;13;RTE;DE VAUX SUR AURE;CMPS;;14400;BAYEUX;14047;;
IDB;2021;140018441;CMP ENFANTS - CCTEF (14I02) -EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700361;CHS CAEN;80;BD;DUNOIS;;;14000;CAEN;14118;;
IDB;2021;140018458;CMP COLOMBELLES (14I02)- EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700379;;6;R;ELSA TRIOLET;;;14460;COLOMBELLES;14167;;
IDB;2021;140018474;CMPEA FALAISE (14I02) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700395;CENTRE HOSPITALIER GÉNÉRAL;6;BD;DES BERCAGNES;;;14700;FALAISE;14258;;
IDB;2021;140018508;CMP ST PIERRE/DIVES (14I03) -EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700429;;20;R;DU GENERAL LECLERC;;;14170;ST PIERRE EN AUGE;14654;;
IDB;2021;140018516;CMPEA VIRE - EPSM;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;52;R;DES ACRES;;;14500;VIRE NORMANDIE;14762;;
IDB;2021;140018524;CMPEA LES MONTS D'AUNAY - CHAB;140000092;24;28;14;13;1;156;PUB7;1;0;;0;0;;;31;R;DE VIRE;REZ-DE-JARDIN;;14260;LES MONTS D AUNAY;14027;;
IDB;2021;140018532;CMPEA CONDÉ EN NORMANDIE - EPSM;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;1;BD;DU 11 NOVEMBRE;;;14110;CONDE EN NORMANDIE;14174;;
IDB;2021;140018557;ATELIER THEATRE(14G02) - EPSM CAEN;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;26140127700445;;15T;R;SAINT OUEN;CHS;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140018607;ATELIER CAFETERIA (INTERS) - EPSM CAEN;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;26140127700486;;98B;R;CAPONIERE;;;14000;CAEN;14118;;
IDB;2021;140018615;ATELIER ANIMATION REHABILITATIO(14G08);140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;26140127700494;;15T;R;SAINT OUEN;CHS;BP 223;14000;CAEN;14118;;
IDB;2021;140018698;APPARTEMENTS THERAPEUTIQUES -EPSM CAEN;140000316;24;28;14;11;1;412;PUB7;1;0;;0;0;26140127700544;;15T;R;ST OUEN;;;14000;CAEN;14118;;
IDB;2021;140018870;CMP CONDÉ EN NORMANDIE - EPSM;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;R;VAUBAILLON;;;14110;CONDE EN NORMANDIE;14174;;
IDB;2021;140019274;SMPR (ANTENNE) - EPSM CAEN;140000316;24;28;14;11;1;415;PUB7;1;0;;0;0;26140127701005;;10;R;DU GENERAL DUPARGE;;;14000;CAEN;14118;;
IDB;2021;140019282;HDJ SMPR CENTRE DE DETENTION-EPSM CAEN;140000316;24;28;14;11;1;415;PUB7;1;0;;0;0;26140127700999;;35;R;DU GÉNÉRAL MOULIN;;;14000;CAEN;14118;;
IDB;2021;140019373;CMP ST PIERRE/DIVES (14G07) -EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700718;CENTRE SOCIAL;18;R;DU GENERAL LECLERC;;;14170;ST PIERRE EN AUGE;14654;;
IDB;2021;140019381;CMP DIVES/MER (14G08) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700890;CENTRE MEDICO-SOCIAL;7;R;PIERRE CURIE;;;14160;DIVES SUR MER;14225;;
IDB;2021;140019415;ATELIER THERAPEUTIQUE (14G01)-CHU CAEN;140000100;24;28;14;13;1;366;PUB7;1;0;;0;0;26140093100182;;;AV;COTE DE NACRE;;;14033;CAEN CEDEX 9;14118;;
IDB;2021;140019522;CMP CAEN-EST (14G02) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700601;;18;R;DES CARMELITES;;;14000;CAEN;14118;;
IDB;2021;140019829;CMP CAEN SUD (14 G 03) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700668;;;BD;DE BERCAGNES;CENTRE HOSPITALIER;;14700;FALAISE;14258;;
IDB;2021;140021528;CATTP - CAEN SUD (14G03) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700742;;6;R;DE LA MULOTIERE;HOPITAL DE JOUR;;14700;FALAISE;14258;;
IDB;2021;140021569;CMP - COTE FLEURIE (14G08) -EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700759;;;CHE;DE LA PLANE;CENTRE HOSPITALIER;;14600;EQUEMAUVILLE;14243;;
IDB;2021;140021924;HOPITAL DE JOUR (14 G 08) - EPSM CAEN;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700619;;7;R;PIERRE CURIE;;BP 223;14160;DIVES SUR MER;14225;;
IDB;2021;140021932;CATTP VIRE - EPSM;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;;;;R;DES ACRES;;;14500;VIRE NORMANDIE;14762;;
IDB;2021;140021940;CATTP (14G07) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700726;;18;R;DU GENERAL LECLERC;;;14170;ST PIERRE EN AUGE;14654;;
IDB;2021;140022013;CMP ADULTES (14G09) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700965;;5;R;DE LA DEFENSE PASSIVE;;;14000;CAEN;14118;;
IDB;2021;140022476;CMP ADULTES (14G03) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700833;;184;R;DE FALAISE;;;14000;CAEN;14118;;
IDB;2021;140022864;CMP OUISTREHAM (14G01) - CHU CAEN;140000100;24;28;14;13;1;156;PUB7;1;0;;0;0;26140093100208;;65;R;GAMBETTA;;;14150;OUISTREHAM;14488;;
IDB;2021;140022872;CMP MDA (14I02) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700700;MAISON DES ADOS;9;PL;DE LA MARE;PASS'ADO 14;;14000;CAEN;14118;;
IDB;2021;140022989;CMP - DOUVRES LA DELIVRANDE;140000100;24;28;14;13;1;156;PUB7;1;0;;0;0;26140093100026;;5;PL;DE L'ANCIENNE MAIRIE;;;14440;DOUVRES LA DELIVRANDE;14228;;
IDB;2021;140024225;CATTP (14G03) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700957;;184;R;DE FALAISE;;;14000;CAEN;14118;;
IDB;2021;140024266;CENTRE DE CRISE ESQUIROL - CHU CAEN;140000100;24;28;14;13;1;444;PUB7;1;0;;0;0;26140093100018;CENTRE DE CRISE ET POST-URGENCE;;AV;COTE DE NACRE;;;14000;CAEN;14118;;
IDB;2021;140024522;GROUPE ANIMATION - EPSM CAEN;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;26140127700791;ACTIVITE INTERSECTORIELLE;15T;R;SAINT OUEN;CHS;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140025016;CMP - ENFANTS (14 I 03) EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127700643;;18;AV;SECRETAN;;;14160;DIVES SUR MER;14225;;
IDB;2021;140025024;CATTP (14 I 03) - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700650;;18;AV;SECRETAN;;;14160;DIVES SUR MER;14225;;
IDB;2021;140025628;ATELIER THÉRAPEUTIQUE PASS'ADO - EPSM;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;26140127700791;;9;PL;DE LA MARE;;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140025636;CATTP - SAINT PIERRE SUR DIVES - EPSM;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127700726;;20;R;DU GÉNÉRAL LECLERC;;;14170;ST PIERRE EN AUGE;14654;;
IDB;2021;140026279;CH DE LA COTE FLEURIE;;02;28;14;14;1;355;;1;0;;1;1;;CENTRE HOSPITALIER;;;DE LA PLANE - EQUEMAUVILLE;;BP 30009;14601;HONFLEUR CEDEX;14333;0231898989;
IDB;2021;140028127;HDJ MAISON DES ADO;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;26140127700874;;9;PL;DE LA MARE;;;14000;CAEN;14118;;
IDB;2021;140028689;CMP MEZIDON CANON - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;26140127701070;;9;R;JULES FERRY;;;14270;MEZIDON VALLEE D AUGE;14431;;
IDB;2021;140028697;CATTP MEZIDON CANON - EPSM CAEN;140000316;24;28;14;11;1;425;PUB7;1;0;;0;0;26140127701062;;9;R;JULES FERRY;;;14270;MEZIDON VALLEE D AUGE;14431;;
IDB;2021;140028705;ARTHERAPIE INTERSECTORIELLE -EPSM CAEN;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;;;15T;R;SAINT OUEN;;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140028713;ATELIER CHORALE;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;;;15T;R;SAINT OUEN;;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140028721;ATELIERS SPORT SANTE - EPSM CAEN;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;;;15T;R;SAINT OUEN;;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140028739;ATELIER OCCUPATIONNEL;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;;;15T;R;SAINT OUEN;;BP 223;14012;CAEN CEDEX 1;14118;;
IDB;2021;140028747;ATELIER ERGOTHERAPIE;140000316;24;28;14;11;1;366;PUB7;1;0;;0;0;;;15T;R;SAINT OUEN;;;14012;CAEN CEDEX 1;14118;;
IDB;2021;140028754;HOPITAL DE JOUR EQUEMAUVILLE - EPSM;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;;;;CHE;DE LA PLANE;CH DE LA COTE FLEURIE;;14600;EQUEMAUVILLE;14243;;
IDB;2021;140028762;CMP SMPR - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;36;R;DU GENERAL MOULIN;;;14000;CAEN;14118;;
IDB;2021;140032707;HOPITAL DE JOUR HEROUVILLE - CHU CAEN;140000100;24;28;14;13;1;101;PUB1;1;0;;0;0;;;;;LA HAUTE FOLIE;CENTRE COMMERCIAL N3;;14200;HEROUVILLE ST CLAIR;14327;;
IDB;2021;140033630;CONSULTATIONS EXTERNES - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14118;;
IDB;2021;140033648;CMP VIRE (14G04) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14762;;
IDB;2021;140033655;LIAISON URGENCES VIRE (14G04) - EPSM;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14762;;
IDB;2021;140033663;LIAISON URGENCES LISIEUX (14G07) EPSM;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14366;;
IDB;2021;140033671;UAAD (14G07) - EPSM CAEN;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14366;;
IDB;2021;140033689;SMPR CENTRE DE DETENTION - EPSM CAEN;140000316;24;28;14;11;1;415;PUB7;1;0;;0;0;;;;;;;;;;14118;;
IDB;2021;140033697;HOPITAL DE JOUR FALAISE (14G03) EPSM;140000316;24;28;14;11;1;292;PUB3;1;0;;0;0;;;;;;;;;;14258;;
IDB;2021;140033705;CMP CAEN PLAINE - CHEMIN VERT (14G09);140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14118;;
IDB;2021;140033713;EMPP (E.M. PSYCHIATRIE PRECARITE);140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14118;;
IDB;2021;140033721;ARIANE REHAB PSYCHOSOCIALE;140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14118;;
IDB;2021;140033739;EMILAA (E.M. ADULTES AUTISTE);140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14118;;
IDB;2021;140033747;UMPSA (U.M. PSYCHIATRIE SUJET AGE);140000316;24;28;14;11;1;156;PUB7;1;0;;0;0;;;;;;;;;;14118;;
IDB;2021;150000271;CTRE MEDICO-CHIRURGICAL DE TRONQUIERES;;06;84;15;95;2;899;;0;0;;1;1;;;;;CHARLES DE GAULLE;;BP 349;15013;AURILLAC CEDEX;15014;0471454545;
IDB;2021;150003648;CMP DE SAINT-FLOUR;150780088;24;84;15;13;1;156;PUB7;1;0;;0;0;;;11;R;JEAN BAPTISTE ROZIERES;;;15100;ST FLOUR;15187;;
IDB;2021;150003663;CMP DU CH HENRI MONDOR - AURILLAC;150780096;24;84;15;13;1;156;PUB7;1;0;;0;0;;;50;AV;DE LA REPUBLIQUE;;;15000;AURILLAC;15014;;
IDB;2021;150003671;CATTP DU CH HENRI MONDOR - AURILLAC;150780096;24;84;15;13;1;425;PUB7;1;0;;0;0;;;50;AV;DE LA REPUBLIQUE;;;15000;AURILLAC;15014;;
IDB;2021;150003689;CMP DE MAURIAC;150780096;24;84;15;13;1;156;PUB7;1;0;;0;0;;;;AV;FERNAND TALANDIER;;;15200;MAURIAC;15120;;
IDB;2021;150003697;CMP DE RIOM-ES-MONTAGNES;150780096;24;84;15;13;1;156;PUB7;1;0;;0;0;;;;R;MARGUERITE MEYNIAL;;;15400;RIOM ES MONTAGNES;15162;;
IDB;2021;150003705;CMP DE MAURS;150780096;24;84;15;13;1;156;PUB7;1;0;;0;0;;;7;AV;DE BAGNAC;;;15600;MAURS;15122;;
IDB;2021;150780047;CH DE CONDAT EN FENIERS;;02;84;15;13;1;355;;1;0;;1;1;;;;;DE BORT;;;15190;CONDAT;15054;0471784000;
IDB;2021;150780088;CH DE SAINT FLOUR;;02;84;15;13;1;355;;1;0;;1;1;;;;;DOCTEUR MALLET;;;15100;ST FLOUR;15187;0471606464;
IDB;2021;150780096;CH D'AURILLAC;;02;84;15;13;1;355;;1;0;;1;1;;;;;DE LA REPUBLIQUE;;BP229;15002;AURILLAC CEDEX;15014;0471465656;
IDB;2021;150780393;CH PIERRE RAYNAL;;02;84;15;13;1;355;;1;0;;1;1;;SOINS DE SUITE READAPT. FONCT.;;;PIERRE VIALARD;;;15110;CHAUDES AIGUES;15045;0471235027;
IDB;2021;150780468;CH DE MAURIAC;;02;84;15;13;1;355;;1;0;;1;1;;;;;FERNAND TALANDIER;;;15200;MAURIAC;15120;0471673333;
IDB;2021;150780500;CH DE MURAT;;02;84;15;13;1;355;;1;0;;1;1;;;;;PORTE SAINT ESPRIT;;;15300;MURAT;15138;0471203040;
IDB;2021;150782316;USLD DU CH HENRI MONDOR - AURILLAC;150780096;34;84;15;13;1;362;PUB9;1;0;;0;0;26150284300079;;50;AV;DE LA REPUBLIQUE;;BP 229;15002;AURILLAC CEDEX;15014;;
IDB;2021;150782324;USLD DU CH DE SAINT-FLOUR;150780088;34;84;15;13;1;362;PUB9;1;0;;0;0;26150013600047;;;;;;VOLZAC;15100;ST FLOUR;15187;;
IDB;2021;150782332;USLD CH MURAT;150780500;34;84;15;13;1;362;PUB9;1;0;;0;0;26150007800025;;4B;PTE;SAINT ESPRIT;;;15300;MURAT;15138;;
IDB;2021;150783181;CENTRE DE SOINS DE LONGUE DUREE;150780468;34;84;15;13;1;362;PUB9;1;0;;0;0;26150005200046;;;AV;FERNAND TALANDIER;;;15200;MAURIAC;15120;;
IDB;2021;160000121;CH DE LA ROCHEFOUCAULD;;02;75;16;13;1;106;;1;0;;1;1;;PAYS D'HORTE ET TARDOIRE;;;DU CHAMP DE FOIRE;;;16110;LA ROCHEFOUCAULD EN ANGOUM;16281;0545675400;
IDB;2021;160000451;CENTRE HOSPITALIER D'ANGOULEME;;02;75;16;13;1;355;;1;0;;1;1;;;;;DE GIRAC;;CS 55015 - SAINT-MICHEL;16000;ANGOULEME;16015;0545244002;
IDB;2021;160000485;CENTRE HOSPITALIER DE CONFOLENS;;02;75;16;13;1;355;;1;0;;1;1;;;;;DU DOCTEUR MARCEL PERROT;;BP 50083;16500;CONFOLENS;16106;0545844000;
IDB;2021;160000493;CENTRE HOSPITALIER DE RUFFEC;;02;75;16;13;1;355;;1;0;;1;1;;;;;DE L HOPITAL;;BP 40071;16700;RUFFEC;16292;0545295000;
IDB;2021;160000501;CH CAMILLE CLAUDEL;;02;75;16;11;1;292;;1;0;;1;1;;ETAB PUB SANTE MENT DE CHARENTE;;;SANTE MENTALE DE CHARENTE;;CS 90025;16400;LA COURONNE;16113;0545675959;
IDB;2021;160006037;CH HOPITAUX DU SUD CHARENTE;;02;75;16;14;1;355;;1;0;;1;1;;;;;DE SAINT BONNET;;BP 31;16300;BARBEZIEUX ST HILAIRE;16028;0545787800;
IDB;2021;160006359;CH ANGOULEME - USLD FONT DOUCE;160000451;34;75;16;13;1;362;PUB9;1;0;;0;0;26160034000093;;;RPT;DE GIRAC;;CS 55015 SAINT-MICHEL;16000;ANGOULEME;16015;;
IDB;2021;160006375;CH CHATEAUNEUF - USLD;160014411;34;75;16;14;1;362;PUB9;1;0;;0;0;26160018300063;;;PL;DE L EGLISE;;;16120;CHATEAUNEUF SUR CHARENTE;16090;;
