BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;1;0;0;0;167;0;0;1400;0;370000481;490001765;860000223;0;167;0;0;0;44;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;1;0;0;4956;0;4548;3517;0;1;;;;4707;0;83;4492;461;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;380000067;HOPITAL NORD - CHU38;380780080;1;1;1;43780;1698;39742;36666;2178;1;;;;19228;1698;922;17488;2372;215;97;6;3;;2;1163;18740;189;223;272;1129;17;249;3;4;18;;11;2;;10;;7;6.22;4;24.95;;16.4;47;35;;;1981;17159;0;0;425;66;0;0;14231;0;2619;0;7;6;10;14;10.27;12.44;50;22;;1;18;30;6;3;;19;67.9;24.87;1.63;0.6;27.4
CANCERO;2021;380000091;CH DE SAINT MARCELLIN;380780171;1;0;0;109;0;106;137;0;0;380780080;260000013;260000120;109;0;0;106;13;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;1;0;0;2659;55;2364;3113;1137;1;;;;2294;55;78;2131;235;22;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;1;0;1;1836;3;1727;815;188;1;;;;1673;3;2;1658;182;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1666;0;0;0;0;0;0;0;0;0;0;0;1;2;7;0.8;4.13;2;;;;;;;2;;1;2.42;1.37;1.15;;2.07
CANCERO;2021;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;1;1;1;34652;0;33744;7543;0;1;;;;11586;0;155;11307;1171;0;0;0;3;0;0;980;21231;71;0;0;985;0;0;1;3;6;1;2;4;3;9;2;1;4.3;5;10.5;1.9;2.8;27;29;;;824;11952;0;0;0;0;0;0;8227;0;0;0;4;2;5;1;10.55;1.5;18;8;;;0;13;7;2;;1;27.25;14.84;1.1;;0.5
CANCERO;2021;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;0;0;0;423;0;134;976;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;0;0;0;410;0;276;435;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;380785956;CLINIQUE DES CEDRES;380795211;1;0;0;1029;0;488;3280;0;0;380780080;380012658;;104;0;0;104;16;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;380786442;CLINIQUE BELLEDONNE;380798025;0;0;0;1531;0;611;5090;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;390000040;CH LONS;390780146;1;0;1;4177;0;3931;2169;0;1;;;;3860;0;0;3791;416;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;0;4355;0;0;0;0;0;0;0;0;0;0;1;;1;4;1.2;0.2;9;8;;;1;14;7;2;;5;17.17;12.8;1.03;;1.49
CANCERO;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;1;0;1;1510;0;1446;711;0;0;250000015;;;1433;0;0;1406;162;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;21;1422;0;0;0;0;0;0;364;0;0;0;;;;;;0.5;1;1;;;3;;;;;;1;0.8;;;3.07
CANCERO;2021;390004349;HAD 39;390004299;1;0;0;0;13;0;0;26;0;690783220;;;0;13;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;390780575;POLYCLINIQUE DU PARC;690046339;0;0;0;728;0;486;1393;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;400000105;CENTRE HOSPITALIER DAX;400780193;1;1;1;24171;0;23465;6598;0;1;;;;9241;0;69;9052;957;0;4;0;2;;0;648;13481;35;0;0;759;0;0;;3;11;0;7;3;3;1;0;7;2.42;4.26;11.36;0;11.02;;19;;;0;6045;0;0;0;0;0;0;0;0;0;0;1;;4;5;3.34;0.81;8;4;0;0;3;5;0;0;0;5;11.31;3.46;0;0;2.29
CANCERO;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1;0;1;7001;0;6252;5627;0;1;;;;6363;0;68;6132;694;0;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;0;6158;0;0;0;64;0;0;0;0;0;0;0;;2;5;1.32;1;4;3;0;0;1;8;2;2;1;7;11.55;5.8;1.03;0.4;3.44
CANCERO;2021;400008199;HAD MARSAN ADOUR;400008108;1;0;0;0;5;0;0;158;1;;;;0;5;0;0;0;2;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;400015236;GCS DU MARSAN;400015145;0;0;0;236;0;113;655;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;1;0;0;0;54;0;0;1454;1;;;;0;54;0;0;0;32;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;410000020;CH BLOIS SIMONE VEIL;410000087;1;0;1;6883;0;6099;7893;0;1;;;;6403;0;216;5978;664;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;687;0;0;0;0;0;0;0;6700;0;0;0;1;3;1;1;1.06;3.5;12;11;0;0;5;6;2;0;0;0;14.84;11.9;0;0;4.15
CANCERO;2021;410000038;CH VENDOME - MONTOIRE;410000095;1;0;1;2184;0;2150;569;0;1;;;;2184;0;7;2151;207;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;2092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;2;1;0;0;0;1.24;1;0.2;0;0.2
CANCERO;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;1;0;0;1035;0;987;459;0;0;410000087;;;932;0;1;926;79;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;410000202;POLYCLINIQUE BLOIS;410000319;1;0;1;7967;0;7200;5814;0;1;;;;7152;0;33;6997;698;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;20;;;357;7473;0;0;0;7;0;0;2973;0;0;0;;1;1;1;0.9;1.9;16;6;;;16;1;1;1;1;9;16.86;6.86;0.2;0.3;9.11
CANCERO;2021;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;1;0;0;199;0;96;649;0;0;410000038;;;34;0;0;34;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;410005003;HAD LOIR ET CHER;440052041;1;0;0;0;81;0;0;693;1;370000861;;;0;81;0;0;0;28;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;410007371;CTRE RADIOTHERAPIE CANCEROLOGIE;410007363;0;1;0;19570;;19570;;;;;;;;;;;;;;;2;0;0;0;19570;;0;;838;;0;3;3;11;0;6;;;;;;3;3;11.7;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420000010;CH DE ROANNE;420780033;1;1;1;21695;21;21018;5428;82;1;;;;7643;21;237;7232;835;6;0;0;2;0;;599;12787;93;0;0;628;0;0;2;3;3;1;4;2;;7;;;2.73;1.99;7.75;0.99;4.16;19;18;;;541;7320;0;0;0;1;0;0;5138;0;0;0;8;3;1;1;3.44;0.3;20;14;;1;8;7;1;2;1;3;23.52;13.2;0.45;0.42;8.28
CANCERO;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;1;0;0;531;0;427;815;0;1;;;;379;0;1;370;62;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420000234;CH DE FIRMINY;420780652;1;0;0;233;0;119;989;0;1;420015091;420785354;;12;0;0;0;11;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;1;0;0;1292;0;316;5124;0;0;;;;143;0;0;101;54;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;1;1;1;57434;0;56140;11773;0;1;;;;21396;0;888;20037;2286;0;0;0;5;;0;1699;33417;95;104;2;1603;0;43;7;3;18;6;10;1;3;14;;1;7.94;5.64;27.17;5.93;10.96;59;40;;;1855;24504;0;0;0;0;0;0;14275;0;0;0;6;0;6;0;10.68;0;28;19;0;0;19;9;4;0;0;5;37.28;20.38;0;0;26.67
CANCERO;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;1;0;0;0;17;0;0;1317;0;420785354;;;0;17;0;0;0;16;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;1;0;1;4266;0;3261;8649;0;1;;;;2969;0;3;2900;368;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;3123;0;0;0;26;0;0;0;0;0;0;1;;;31;1;11;4;;;;;1;;3;1;1;3.5;;0.6;0.2;0.5
CANCERO;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;0;0;0;930;0;505;2445;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420780637;CH DU GIER - MCO;420002495;1;0;0;916;0;776;1216;0;1;;;;799;0;19;758;104;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420782310;CLINIQUE DU RENAISON;420000853;0;0;0;473;0;189;2189;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;420785354;HOPITAL NORD - CHU42;420784878;1;0;1;9628;;7610;18281;;1;;;;7561;;245;6783;976;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;294;6775;0;0;277;1368;0;0;986;0;927;0;;6;;1;;3.82;12;;1;1;19;9;;;;12;17.57;;0.46;0.2;17.48
CANCERO;2021;430000109;CLINIQUE BON SECOURS;430000372;0;0;0;550;0;195;1340;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;430000117;CH EMILE ROUX LE PUY;430000018;1;1;1;15184;15;14724;4934;501;1;;;;5365;15;76;5160;511;13;0;0;1;0;;434;8976;96;0;0;441;0;0;0;2;4;0;1;1;1;3;0;4;1.04;2.8;5.69;0;3.52;;20;;;0;5216;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1.68;0.95;15;6;0;0;4;16;17;0;0;7;9.99;6.23;0;0;5.3
CANCERO;2021;430000190;CH DE BRIOUDE;430000034;1;0;1;687;0;673;389;0;0;630000404;;;680;0;0;669;81;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;1165;0;0;0;1;0;0;0;0;0;0;0;;1;;0.8;;;;;;;;;;;;;;;;
CANCERO;2021;440000016;CH DE SAINT NAZAIRE;440000057;1;0;0;3674;0;3336;2017;0;0;440000289;;;3132;0;43;3012;329;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;1;1;1;23279;52;19567;32705;307;1;;;;19542;52;987;17844;2045;0;154;7;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;42;46;;;1411;24926;0;0;227;2705;0;0;9813;0;813;0;11;10;7;10;12.31;9.44;71;34;0;0;47;55;10;2;1;8;113.51;41.13;0.94;0.5;50.7
CANCERO;2021;440000404;CLINIQUE SAINTE MARIE;440000925;0;0;0;96;0;43;280;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440000412;CLINIQUE BRETECHE VIAUD;440000941;0;0;0;724;0;616;278;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440000487;CLINIQUE UROLOGIQUE NANTES ATLANTIS;440001014;1;0;0;693;0;114;1928;0;0;440001113;;;55;0;0;55;16;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;1;0;1;284;0;276;120;0;0;440001113;;;279;0;0;275;48;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;278;0;0;0;0;0;0;0;0;0;0;1;1;;;0.2;0.1;1;;;;;1;1;;;;1.7;0.5;;;
CANCERO;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;1;1;1;79323;0;77118;11313;0;1;;;;24550;0;779;23402;2932;0;1;0;7;;4;3447;49065;443;282;190;2903;60;274;9;8;27;5;14;6;1;17;2;8;9.81;8.67;34.62;6.21;17.45;43;53;27;17;1817;27052;1401;3084;8;9;0;7;11739;3832;22;0;20;;15;;25.73;;50;30;1;2;45;79;41;4;1;7;91.54;52.42;2.93;2.52;39.52
CANCERO;2021;440002020;POLYCLINIQUE DE L'EUROPE;440001386;0;0;0;1033;0;499;2819;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440012128;HAD NANTES ET REGION;440003960;1;0;0;0;279;0;0;1552;0;440000289;440001113;;0;279;0;0;0;65;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;1;0;0;0;821;0;0;1478;0;440000289;;;0;821;0;0;0;99;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;1;1;1;3790;0;3018;7336;0;1;;;;3272;0;161;3003;392;0;0;0;0;;0;0;0;66;0;4;65;1;2;0;;;;;;;;;;;;;;;12;7;;;399;3179;0;0;0;0;0;0;3924;0;0;0;3;2;1;;3.2;1.1;9;5;0;0;0;6;6;1;0;1;11.99;9.57;0.33;0;0.8
CANCERO;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;1;0;0;1134;0;209;5022;0;0;;;;40;0;0;0;36;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440029379;CLINIQUE JULES VERNE;440000974;0;0;0;801;0;644;575;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440033819;SANTE ATLANTIQUE;440006344;0;0;0;1711;0;619;4820;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;1;1;1;21906;0;20144;14595;0;1;;;;19014;0;73;18706;2236;0;0;0;4;;0;0;41900;1;0;0;1983;0;0;;3;20;3;8;5;1;13;;3;;3.79;28.08;2.97;8.94;40;29;;;847;18600;0;0;0;0;0;0;12499;0;0;0;;;6;3;;;35;28;;;;11;1;9;10;12;38.25;25.1;2.69;1.21;6.75
CANCERO;2021;440048718;HOPITAL DU CONFLUENT-SITE JULES VERNE;440041572;1;0;1;4935;0;4935;4935;0;1;;;;4935;0;0;4934;620;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;0;5068;0;0;0;0;0;0;0;0;0;0;;;6;3;;;;;;;;4;3;1;1;6;3.4;1.5;0.1;0.1;3.35
CANCERO;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;1;1;1;33366;0;32587;7552;0;1;;;;9139;0;44;8789;1113;0;0;0;3;0;;1242;22408;819;0;0;1085;0;0;3;3;21;3;2;2;1;3;;2;4.14;3.7;21.77;2.88;3.38;30;30;;;599;8789;0;0;0;0;0;0;9041;0;0;0;2;;3;3;4.54;2.96;21;10;2;;9;12;10;3;;4;31.22;18.89;1.46;;11.45
CANCERO;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;1;0;1;7259;0;6869;2548;0;1;;;;6885;0;74;6781;670;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30;27;;;914;7524;0;0;0;0;0;0;9424;0;0;0;1;;6;1;5.3;0.11;17;10;;;10;4;3;;;5;17.28;12.71;;;12.13
CANCERO;2021;450000070;CH PITHIVIERS;450000112;1;0;0;235;0;232;12;0;0;450000104;;;235;0;0;228;16;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;450000245;CLINIQUE L'ARCHETTE;450000542;1;0;1;1959;0;1578;1759;0;0;450000088;;;1307;0;0;1305;165;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;1305;0;0;0;0;0;0;0;0;0;0;;;2;;0.37;;;;;;1;4;;;;;0.66;;;;1
CANCERO;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;1;1;1;41948;0;38966;23297;0;1;;;;17995;0;1281;16302;1943;0;24;0;4;1;7;1293;20942;309;167;79;1182;1;138;0;4;20;0;8;2;1;7;0;1;1.66;4.8;24.93;0;7.97;28;18;;;1264;6922;0;0;0;2;0;0;7953;0;0;0;0;0;6;3;2.52;2.2;16;17;0;0;3;7;5;1;0;1;21.21;19.63;0.45;0;2.6
CANCERO;2021;450010079;ORELIANCE - LONGUES ALLEES;450000195;1;1;1;8761;0;7952;4471;0;1;;;;7583;0;0;7587;699;0;0;0;2;0;;0;15742;0;0;0;692;0;0;3;3;7;1;2;;;;;;2;3;7.54;0.5;2.1;;18;;;0;7588;0;0;0;0;0;0;0;0;0;0;;;2;;2;;2;;;1;;2;;1;1;;4.1;;0.46;0.2;
CANCERO;2021;450012968;CLINIQUE DE MONTARGIS;450001474;1;0;0;105;0;66;141;0;0;450000062;;;;;0;83;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;450018528;ASSAD HAD DU LOIRET;370001638;1;0;0;0;50;0;0;443;0;910002773;750712184;920100013;0;50;0;0;0;16;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;450019336;CTRE RADIOTHÉRAPIE/ONCOLOGIE-BOURGOINS;450018478;0;1;0;16501;;15837;0;;;;;;;;;;;;;;2;0;0;664;15837;;0;;664;;0;3;3;9;1;7;;2;;;3;3;3.75;9;1;8.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;450021449;SITE JEANNE D'ARC GIEN - CHR ORLEANS;450000088;1;0;1;2169;0;2126;324;0;0;450000088;;;2030;0;0;2016;219;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;0;2294;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;3;;;;1;1.7;;;;0.7
CANCERO;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;1;0;0;163;0;52;1218;0;0;;;;43;0;0;0;34;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;1;0;1;2914;0;2565;1912;0;1;;;;2501;0;52;2431;279;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4;12;;;158;2524;0;0;0;0;0;0;782;0;0;0;0;4;0;0;0;3.25;4;1;0;0;1;0;0;0;0;1;3.43;0.9;0;0;0.83
CANCERO;2021;460006075;CL FONT REDONDE;460006067;1;0;1;104;;104;104;;0;120000039;;;104;;0;104;29;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;86;103;0;0;0;0;0;0;2295;0;0;0;;;2;3;0.4;0.6;;;;;;3;;1;1;2;2.3;;0.1;0.1;0.15
CANCERO;2021;460007404;HAD 46;460007396;1;0;0;0;8;0;0;221;0;460006075;;;0;8;0;0;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;1;0;0;1555;0;665;5354;0;0;470000159;;;392;0;0;389;64;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;470000159;CLINIQUE CALABET;470014069;1;0;1;7221;0;7221;7221;0;1;;;;7221;0;0;7221;863;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;7468;0;0;0;0;0;0;0;0;0;0;4;;;2;4;0.5;2;1;;;;4;;1;1;;4.46;1;0.5;0.26;
CANCERO;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;1;0;0;7932;0;7273;4377;0;1;;;;7778;0;251;7216;683;0;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;1;0;0;729;0;693;470;0;1;;;;716;0;16;692;51;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;1;0;0;360;0;327;319;0;1;;;;164;0;0;164;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;470010349;CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE;470010331;0;1;0;28957;;27738;;;;;;;;;;;;;;;3;0;;1219;27738;;;;1175;;;4;3;15;1;13;;1;1;;1;4;3.77;15.8;1;13.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;470016049;GCS POLE DE SANTE DU VILLENEUVOIS;470016023;0;0;0;123;0;13;556;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;1;0;1;1302;0;1233;827;0;1;;;;1252;0;2;1230;131;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;2332;0;0;0;5;0;0;0;0;0;0;;;;;0.14;;;;1;;3;;;;;2;;;0.25;;1.41
CANCERO;2021;490000049;CHR ANGERS SITE LARREY;490000031;1;0;1;18383;0;14531;29967;0;1;;;;15890;0;1429;13822;1890;0;112;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;3;2;0;7293;418;1486;0;3;410;1446;0;1639;0;1593;0;0;1;7;0.7;5.1;54;29;0;0;13;31;20;2;1;14;80.08;47.76;1.55;0.1;20.76
CANCERO;2021;490000155;ICO - SITE PAUL PAPIN;490017258;1;1;1;66793;0;64614;9277;0;1;;;;19084;0;1073;17750;2217;0;0;0;5;;4;2777;42961;317;445;261;2437;0;339;9;7;23;3;1;2;1;16;3;5;10.57;7.15;33.16;4.84;4.49;39;37;19;12;2009;18927;1108;6655;1;0;0;0;9707;3966;2;0;14;;9;;15.52;;48;37;1;1;10;46;21;2;3;7;73.05;44;2.53;2.89;11.68
