BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2021;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N1220;3;;2.4;;
URGENCES_P;2021;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N2120;1;;1;;
URGENCES_P;2021;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N2500;4;6;8.01;;
URGENCES_P;2021;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;N9999;18;13;25.37;;
URGENCES_P;2021;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;NINF;10;7;13.97;;
URGENCES_P;2021;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;M9999;0;11;6.21;;
URGENCES_P;2021;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N1220;0;2;1.46;;
URGENCES_P;2021;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N2120;0;1;1.18;;
URGENCES_P;2021;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N2500;3;8;8.97;;
URGENCES_P;2021;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N3120;;1;0.4;;
URGENCES_P;2021;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N9999;9;23;27.08;;
URGENCES_P;2021;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;NINF;6;11;15.07;;
URGENCES_P;2021;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;M1140;;;;2;1
URGENCES_P;2021;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;M9999;;;;2;1
URGENCES_P;2021;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N1220;1;4;1.84;;
URGENCES_P;2021;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N2500;8;;8.61;;
URGENCES_P;2021;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;N9999;22;6;24.95;;
URGENCES_P;2021;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;NINF;13;2;14.5;;
URGENCES_P;2021;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;M9999;5;4;7.1;;
URGENCES_P;2021;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N1220;;5;1;;
URGENCES_P;2021;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N2120;1;;1;;
URGENCES_P;2021;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N2500;15;1;15.8;;
URGENCES_P;2021;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;N9999;41;10;43.25;;
URGENCES_P;2021;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;NINF;19;4;20.7;;
URGENCES_P;2021;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;M9999;4;8;8.5;2;1
URGENCES_P;2021;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N1220;2;1;3.23;2;1
URGENCES_P;2021;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N2120;1;;1;2;1
URGENCES_P;2021;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N2500;8;1;9.05;;
URGENCES_P;2021;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;N9999;27;3;29.67;;
URGENCES_P;2021;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;NINF;16;1;16.39;2;1
URGENCES_P;2021;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;M9999;1;31;8.86;1;1
URGENCES_P;2021;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N1220;1;;1.64;;1
URGENCES_P;2021;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N2120;1;;0.9;;1
URGENCES_P;2021;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N2500;10;2;9.64;;
URGENCES_P;2021;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;N9999;30;7;31.32;;
URGENCES_P;2021;290000934;GHBS - HOPITAL LA VILLENEUVE;560005746;NINF;17;5;18.36;;1
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M3020;2;1;2.3;;
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;M9999;28;8;17.11;1;1
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N1220;5;9;12.97;;
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2120;3;1;3.58;;
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2500;40;19;56.37;;
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N3120;;3;1.49;;
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N9999;118;56;166.09;;
URGENCES_P;2021;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NINF;63;24;84.42;;
URGENCES_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;M9999;7;4;9;;
URGENCES_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N1220;3;2;4.64;;
URGENCES_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2120;0;1;0.7;;
URGENCES_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N2500;8;2;7.88;;
URGENCES_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;N9999;26;10;34.7;;
URGENCES_P;2021;290019777;POLYCLINIQUE DE KERAUDREN;290022508;NINF;15;5;21.48;;
URGENCES_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;M9999;2;20;13.35;;0
URGENCES_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N1220;7;1;8.46;;0
URGENCES_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N2120;1;;1.56;;0
URGENCES_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N2500;23;1;23.66;;
URGENCES_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;N9999;72;5;79.22;;
URGENCES_P;2021;2A0000022;CH ND LA MISERICORDE;2A0000014;NINF;41;3;45.54;;0
URGENCES_P;2021;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;M9999;6;;2;;
URGENCES_P;2021;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N1220;3;1;3.5;;
URGENCES_P;2021;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N2120;1;0;1;;
URGENCES_P;2021;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N2500;4;;4;;
URGENCES_P;2021;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N2620;;1;0.3;;
URGENCES_P;2021;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;N9999;12;2;13;;
URGENCES_P;2021;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;NINF;4;;4;;
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1140;0;0;0;3;1
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M9999;16;17;23.7;3;1
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N1220;1;0;0.93;3;0
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2120;0;1;1.57;3;0
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2500;41;4;43.3;;
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2620;0;0;0;3;0
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N3120;1;0;0.66;;
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N9999;118;21;124.93;;
URGENCES_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NINF;63;15;67.36;3;1
URGENCES_P;2021;2B0005359;CH CALVI;2B0005342;M9999;5;3;7.06;;
URGENCES_P;2021;2B0005359;CH CALVI;2B0005342;N1220;2;;2.83;;
URGENCES_P;2021;2B0005359;CH CALVI;2B0005342;N2120;;;0.63;;
URGENCES_P;2021;2B0005359;CH CALVI;2B0005342;N2500;4;6;6.15;;
URGENCES_P;2021;2B0005359;CH CALVI;2B0005342;N9999;18;12;25.51;;
URGENCES_P;2021;2B0005359;CH CALVI;2B0005342;NINF;12;6;15.9;;
URGENCES_P;2021;300000023;CH ALES CEVENNES;300780046;M9999;20;4;13.41;;1
URGENCES_P;2021;300000023;CH ALES CEVENNES;300780046;N1220;6;4;6.98;;1
URGENCES_P;2021;300000023;CH ALES CEVENNES;300780046;N2120;1;2;2.22;;1
URGENCES_P;2021;300000023;CH ALES CEVENNES;300780046;N2500;27;2;29.17;;
URGENCES_P;2021;300000023;CH ALES CEVENNES;300780046;N3120;0;1;0.2;;
URGENCES_P;2021;300000023;CH ALES CEVENNES;300780046;N9999;60;53;96.64;;
URGENCES_P;2021;300000023;CH ALES CEVENNES;300780046;NINF;2;44;37.48;;1
URGENCES_P;2021;300000031;CH LOUIS PASTEUR;300780053;M9999;11;3;5.16;2;1
URGENCES_P;2021;300000031;CH LOUIS PASTEUR;300780053;N1220;6;1;6.86;;
URGENCES_P;2021;300000031;CH LOUIS PASTEUR;300780053;N2500;11;1;11.28;;
URGENCES_P;2021;300000031;CH LOUIS PASTEUR;300780053;N9999;43;8;46.04;;
URGENCES_P;2021;300000031;CH LOUIS PASTEUR;300780053;NINF;23;6;25.36;2;1
URGENCES_P;2021;300780137;NOUVELLE CL BONNEFON;920028396;M9999;2;4;4.8;;
URGENCES_P;2021;300780137;NOUVELLE CL BONNEFON;920028396;N2120;0;1;0.5;;
URGENCES_P;2021;300780137;NOUVELLE CL BONNEFON;920028396;N2500;4;1;4.51;;
URGENCES_P;2021;300780137;NOUVELLE CL BONNEFON;920028396;N2620;2;0;2;;
URGENCES_P;2021;300780137;NOUVELLE CL BONNEFON;920028396;N9999;11;3;12.81;;
URGENCES_P;2021;300780137;NOUVELLE CL BONNEFON;920028396;NINF;5;1;5.8;;
URGENCES_P;2021;300782117;CHU NIMES CAREMEAU;300780038;M1140;3;;1.5;;0
URGENCES_P;2021;300782117;CHU NIMES CAREMEAU;300780038;M9999;36;21;40.88;1;1
URGENCES_P;2021;300782117;CHU NIMES CAREMEAU;300780038;N1220;2;;2.08;;
URGENCES_P;2021;300782117;CHU NIMES CAREMEAU;300780038;N2120;10;1;10.46;;
URGENCES_P;2021;300782117;CHU NIMES CAREMEAU;300780038;N2500;45;23;59.43;;
URGENCES_P;2021;300782117;CHU NIMES CAREMEAU;300780038;N9999;182;107;237.55;;
URGENCES_P;2021;300782117;CHU NIMES CAREMEAU;300780038;NINF;78;8;85.19;;
URGENCES_P;2021;300788502;POLYCL GRAND SUD;300017985;M9999;4;4;5.8;;0
URGENCES_P;2021;300788502;POLYCL GRAND SUD;300017985;N1220;4;;4;;
URGENCES_P;2021;300788502;POLYCL GRAND SUD;300017985;N2120;1;0;1;;
URGENCES_P;2021;300788502;POLYCL GRAND SUD;300017985;N2500;5;1;4.69;;
URGENCES_P;2021;300788502;POLYCL GRAND SUD;300017985;N9999;18;2;18.19;;
URGENCES_P;2021;300788502;POLYCL GRAND SUD;300017985;NINF;8;1;8.5;;
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;M1140;;;;1;1
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;M9999;2;13;8.33;1;1
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N1220;2;1;2.21;;
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2120;;1;0.8;1;1
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2500;13;;12.11;;
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N3120;;1;0.05;;
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N9999;38;5;37.23;;
URGENCES_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;NINF;23;2;22.06;1;1
URGENCES_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M1140;2;7;4.71;;
URGENCES_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;M9999;4;11;8.51;;
URGENCES_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;N2120;1;;1;;
URGENCES_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;N2500;25;7;30.8;;
URGENCES_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;N9999;65;19;80.3;;
URGENCES_P;2021;310016977;HOPITAUX MERE & ENFANTS SITE VIGUIER;310781406;NINF;39;12;48.5;;
URGENCES_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;M9999;5;;5;;
URGENCES_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N1220;5;;4.5;;
URGENCES_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2120;1;;0.87;;
URGENCES_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2500;7;;6;;
URGENCES_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N2620;2;;1.8;;
URGENCES_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;N9999;34;7;32.78;;
URGENCES_P;2021;310026927;CL CAPIO LA CROIX DU SUD;310026794;NINF;16;7;19.61;;
URGENCES_P;2021;310780283;CL DE L'UNION;310000112;M9999;9;1;9.5;;
URGENCES_P;2021;310780283;CL DE L'UNION;310000112;N1220;5;;4.77;;
URGENCES_P;2021;310780283;CL DE L'UNION;310000112;N2120;1;;1;;
URGENCES_P;2021;310780283;CL DE L'UNION;310000112;N2500;10;;8.22;;
URGENCES_P;2021;310780283;CL DE L'UNION;310000112;N2620;4;;3.82;;
URGENCES_P;2021;310780283;CL DE L'UNION;310000112;N9999;38;5;37.03;;
URGENCES_P;2021;310780283;CL DE L'UNION;310000112;NINF;18;5;19.22;;
URGENCES_P;2021;310780382;CL AMBROISE PARE;310000179;M9999;4;;4;;
URGENCES_P;2021;310780382;CL AMBROISE PARE;310000179;N2120;1;;0.8;;
URGENCES_P;2021;310780382;CL AMBROISE PARE;310000179;N9999;10;;9.78;;
URGENCES_P;2021;310780382;CL AMBROISE PARE;310000179;NINF;9;;8.98;;
URGENCES_P;2021;310781000;CL DES CEDRES;310788880;M9999;9;;9;;
URGENCES_P;2021;310781000;CL DES CEDRES;310788880;N1220;4;;4;;
URGENCES_P;2021;310781000;CL DES CEDRES;310788880;N2120;1;;1.04;;
URGENCES_P;2021;310781000;CL DES CEDRES;310788880;N2500;6;;7.43;;
URGENCES_P;2021;310781000;CL DES CEDRES;310788880;N2620;2;;2;;
URGENCES_P;2021;310781000;CL DES CEDRES;310788880;N9999;30;2;35.98;;
URGENCES_P;2021;310781000;CL DES CEDRES;310788880;NINF;16;2;21.31;;
URGENCES_P;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;M9999;1;17;6.21;;
URGENCES_P;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;N1220;4;1;4.94;;
URGENCES_P;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;N2120;1;0;1;;
URGENCES_P;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;N2500;4;2;4.66;;
URGENCES_P;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;N9999;15;10;22.72;;
URGENCES_P;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;NINF;6;7;12.12;;
URGENCES_P;2021;310781505;CL D'OCCITANIE;310000492;M9999;9;;;;
URGENCES_P;2021;310781505;CL D'OCCITANIE;310000492;N1220;2;1;3.4;;
URGENCES_P;2021;310781505;CL D'OCCITANIE;310000492;N2120;1;;1;;
URGENCES_P;2021;310781505;CL D'OCCITANIE;310000492;N2500;4;;4.5;;
URGENCES_P;2021;310781505;CL D'OCCITANIE;310000492;N2620;2;2;3.85;;
URGENCES_P;2021;310781505;CL D'OCCITANIE;310000492;N9999;19;8;25.84;;
URGENCES_P;2021;310781505;CL D'OCCITANIE;310000492;NINF;10;5;13.09;;
URGENCES_P;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;M9999;4;18;15.61;;0
URGENCES_P;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;N1220;1;1;1.9;;0
URGENCES_P;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;N2120;4;;4.23;;0
URGENCES_P;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;N2500;63;5;66.14;;
URGENCES_P;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;N9999;198;15;208.99;;
URGENCES_P;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;NINF;122;7;127.54;1;1
URGENCES_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M9999;4;39;15.61;;1
URGENCES_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N1220;2;0;2;;0
URGENCES_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2120;1;;1.68;;0
URGENCES_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2500;34;3;36.18;;
URGENCES_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N9999;109;7;107.57;;
URGENCES_P;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NINF;70;3;65.67;;0
URGENCES_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;M1140;0;0;0;3;1
URGENCES_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;M9999;3;10;8.2;3;1
URGENCES_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N1220;1;0;1;3;1
URGENCES_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N2120;1;0;1;3;1
URGENCES_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N2500;11;0;11;;
URGENCES_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N9999;33;8;37.95;;
URGENCES_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;NINF;20;4;23.15;3;1
URGENCES_P;2021;320000102;CH CONDOM;320780133;M9999;;4;2.68;;
URGENCES_P;2021;320000102;CH CONDOM;320780133;N2120;;;0.32;;
URGENCES_P;2021;320000102;CH CONDOM;320780133;N2500;;;0.33;;
URGENCES_P;2021;320000102;CH CONDOM;320780133;N3120;;1;0.08;;
URGENCES_P;2021;320000102;CH CONDOM;320780133;N9999;7;1;7;;
URGENCES_P;2021;320000102;CH CONDOM;320780133;NINF;7;;6.27;;
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;M9999;11;4;13.73;2;1
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N1220;0;2;0.8;2;1
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2120;1;0;1;2;1
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2500;13;2;14.3;;
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2620;6;5;6.92;2;1
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N3120;0;1;0.05;;
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N9999;41;24;49.21;;
URGENCES_P;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;NINF;21;14;26.14;2;1
URGENCES_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;M9999;8;7;4.98;3;1
URGENCES_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N1220;8;0;6.37;;0
URGENCES_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2120;1;0;0.5;3;0
URGENCES_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2500;10;0;5.35;;
URGENCES_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N3120;1;0;0.3;;
URGENCES_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N9999;56;4;37.99;;
URGENCES_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;NINF;26;0;15.9;3;1
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;M9999;11;1;11.81;3;1
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N1220;2;3;2.07;;0
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2120;1;;0.5;;0
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2500;20;1;17.83;;
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N2620;0;3;0.88;;
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N3120;0;1;0.2;;
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;N9999;66;11;43.44;;
URGENCES_P;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;NINF;43;3;21.96;1;1
URGENCES_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1140;0;5;1.59;;0
URGENCES_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M9999;0;26;17.73;3;1
URGENCES_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N1220;4;;4;3;1
URGENCES_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2120;1;1;1.4;3;1
URGENCES_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2500;21;3;22.08;;
URGENCES_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N9999;67;11;73.18;;
URGENCES_P;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NINF;32;7;36.51;;0
URGENCES_P;2021;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;M9999;1;0;1.57;3;1
URGENCES_P;2021;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;N2120;;1;0.2;3;1
URGENCES_P;2021;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;N2500;3;;3;;
URGENCES_P;2021;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;N9999;7;3;8.39;;
URGENCES_P;2021;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;NINF;4;2;5.19;;0
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;M9999;6;2;6.5;;0
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N1220;7;1;7.66;;0
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2120;1;;1;;0
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2500;14;3;15.47;;
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N2620;1;3;2.17;;0
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N3120;1;;1;;
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;N9999;48;11;50.5;;
URGENCES_P;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;NINF;24;4;23.2;;0
URGENCES_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;M9999;10;3;11;;
URGENCES_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N1220;6;1;6.1;;
URGENCES_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2120;1;;1;;
URGENCES_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N2500;11;3;12.19;;
URGENCES_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N3120;;1;0.5;;
URGENCES_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;N9999;42;5;43.79;;
URGENCES_P;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;NINF;24;;24;;
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;M9999;4;28;10.5;2;1
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N1220;3;3;4.05;2;1
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2120;1;;0.5;2;1
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2500;6;7;7.58;;
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2620;;2;0.55;2;1
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N3120;;1;0.8;;
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N9999;23;29;30.76;;
URGENCES_P;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;NINF;13;16;17.28;2;1
URGENCES_P;2021;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;M9999;3;14;14.81;;0
URGENCES_P;2021;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N1220;3;3;5.02;;
URGENCES_P;2021;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N2120;1;;1;;0
URGENCES_P;2021;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N2500;10;3;12.53;;
URGENCES_P;2021;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N9999;36;9;44.67;;
URGENCES_P;2021;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;NINF;22;3;26.12;;
URGENCES_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M9999;1;14;12.75;;1
URGENCES_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N1220;5;5;5;;
URGENCES_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2120;1;;1;;0
URGENCES_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2620;10;;10;;1
URGENCES_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N9999;29;7;31;;
URGENCES_P;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;NINF;13;;13;;1
URGENCES_P;2021;330781303;HIA ROBERT PICQUE;750821092;M9999;9;7;10.05;;
URGENCES_P;2021;330781303;HIA ROBERT PICQUE;750821092;N1220;9;0;9;;
URGENCES_P;2021;330781303;HIA ROBERT PICQUE;750821092;N2120;1;0;1;;
URGENCES_P;2021;330781303;HIA ROBERT PICQUE;750821092;N2500;15;7;15.5;;
URGENCES_P;2021;330781303;HIA ROBERT PICQUE;750821092;N2620;2;0;2;;
URGENCES_P;2021;330781303;HIA ROBERT PICQUE;750821092;N9999;53;20;57.93;;
URGENCES_P;2021;330781303;HIA ROBERT PICQUE;750821092;NINF;24;13;28.43;;
URGENCES_P;2021;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;M9999;9;5;13.61;;
