BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2021;290004365;CHU BREST SITE GUILERS;290000017;NAUT;4;6;8.47
SSR_P;2021;290004365;CHU BREST SITE GUILERS;290000017;NCINF;12;28;37.88
SSR_P;2021;290007905;MAISON D'ENFANTS A CARACTERE SANITAIRE;750826307;M1010;;1;0.05
SSR_P;2021;290007905;MAISON D'ENFANTS A CARACTERE SANITAIRE;750826307;M1140;;;0.08
SSR_P;2021;290007905;MAISON D'ENFANTS A CARACTERE SANITAIRE;750826307;NAUT;17;1;0.77
SSR_P;2021;290007905;MAISON D'ENFANTS A CARACTERE SANITAIRE;750826307;NCINF;;;0.16
SSR_P;2021;290034610;GHBS - HOPITAL BOIS JOLY;560005746;M1010;0;1;0.98
SSR_P;2021;290034610;GHBS - HOPITAL BOIS JOLY;560005746;M1320;1;0;1
SSR_P;2021;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N2500;13;12;22.19
SSR_P;2021;290034610;GHBS - HOPITAL BOIS JOLY;560005746;NAUT;3;5;7.78
SSR_P;2021;290034610;GHBS - HOPITAL BOIS JOLY;560005746;NCINF;8;7;12.4
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;M1010;;1;0.9
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;M1180;;4;2.5
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;M1320;1;;0.27
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;MAUT;;1;0.2
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N241P;6;5;9.46
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N2430;;2;0.32
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N2450;;1;0.67
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N2460;1;7;3.19
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N2500;16;14;25.36
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N2710;;4;1.4
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N310H;;1;0.7
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;N3120;;1;0.8
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;NAUT;4;4;5.89
SSR_P;2021;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;NCINF;20;11;26.67
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;M1010;1;3;3.49
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;M1180;;1;0.72
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;MAUT;;2;0.4
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;N241P;6;7;9
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;N2430;;2;1.6
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;N2450;;1;0.5
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;N2460;;7;5.04
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;N2500;18;11;27.3
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;N2710;;1;0.3
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;N3120;;1;0.77
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;NAUT;1;;1
SSR_P;2021;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;NCINF;12;7;16.47
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;M1010;3;1;4.82
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;M1180;3;1;2.89
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;M1320;1;1;1.23
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;MAUT;1;1;1.71
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;N241P;12;7;18.24
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;N2450;1;1;1.65
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;N2460;4;2;4.21
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;N2500;45;4;51.4
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;N2710;;2;1.02
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;N310H;5;;4.55
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;N3120;;2;1.4
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;NAUT;55;17;60.64
SSR_P;2021;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;NCINF;34;6;38.39
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;M1010;1;1;1.61
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;N241P;;2;1.77
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;N2450;;1;0.2
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;N2460;;3;1.14
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;N2500;8;6;10.94
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;N2710;;1;0.14
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;N3120;;1;0.4
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;NAUT;4;8;10.18
SSR_P;2021;290037548;MAISON SAINT JOSEPH;220020739;NCINF;3;9;9.83
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;M1010;3;2;4.15
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;M1040;;1;0.32
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;M1180;2;;2
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;M3020;1;;1
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;MAUT;1;;1
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N241P;18;;18
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N2430;2;;2
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N2450;1;1;1.5
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N2460;2;3;4.2
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N2500;17;;17
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N2710;1;;1
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N310H;3;;3
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;N3120;1;;1
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;NAUT;11;;11
SSR_P;2021;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;NCINF;21;;21
SSR_P;2021;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;M1010;1;1;1
SSR_P;2021;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N241P;2;4;1.55
SSR_P;2021;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N2500;11;1;6.14
SSR_P;2021;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N2710;;1;0.56
SSR_P;2021;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;N3120;1;;0.9
SSR_P;2021;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;NAUT;2;;2
SSR_P;2021;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;NCINF;13;;8.52
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;M1010;1;;1
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;M1150;;1;0.13
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;N241P;;4;0.84
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;N2450;;1;0.18
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;N2500;11;;10.26
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;N2710;;1;0.06
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;N3120;;1;0.07
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;NAUT;27;2;25.97
SSR_P;2021;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;NCINF;6;;5.71
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;M1010;2;;2
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;M3020;;1;0.13
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;N241P;;1;0.45
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;N2500;13;;11.58
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;N2710;1;;0.33
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;N3120;;1;0.4
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;NAUT;8;2;6.87
SSR_P;2021;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;NCINF;15;4;16.55
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;M1010;1;;1
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;M1070;;1;0.25
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;M1120;;1;0.13
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;M1180;4;;4
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;M3020;;1;0.25
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N241P;21;;21
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N2430;0;3;1
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N2450;2;;2
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N2460;4;;4
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N2470;1;;1
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N2500;23;;23
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N2710;0;1;0.3
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;N3120;1;;1
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;NAUT;0;0;0.9
SSR_P;2021;2A0002051;CRF LES MOLINI;2A0000303;NCINF;24;;24
SSR_P;2021;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;M1010;;2;0.2
SSR_P;2021;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N241P;1;;0.83
SSR_P;2021;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N2460;1;;0.2
SSR_P;2021;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N2500;6;;6.53
SSR_P;2021;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;N2710;;;0.8
SSR_P;2021;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;NCINF;4;;3.29
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;M1010;;2;0.6
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;M1070;;1;0.3
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;M3020;;1;0.11
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;MAUT;;1;0.6
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;N241P;;3;0.46
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;N2450;1;1;1.8
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;N2710;1;2;1.7
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;N310H;;3;1.83
SSR_P;2021;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;NCINF;5;;5
SSR_P;2021;2A0023271;USLD D' AJACCIO;2A0000014;M1180;;1;0.45
SSR_P;2021;2A0023271;USLD D' AJACCIO;2A0000014;M1190;1;;1
SSR_P;2021;2A0023271;USLD D' AJACCIO;2A0000014;M1320;2;;2.25
SSR_P;2021;2A0023271;USLD D' AJACCIO;2A0000014;N2500;20;17;24.75
SSR_P;2021;2A0023271;USLD D' AJACCIO;2A0000014;N310H;;1;0.18
SSR_P;2021;2A0023271;USLD D' AJACCIO;2A0000014;NAUT;10;;9.84
SSR_P;2021;2A0023271;USLD D' AJACCIO;2A0000014;NCINF;9;11;13.13
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1010;1;4;0.68
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1040;2;0;2
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M1180;1;1;2.07
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;MAUT;0;1;0.6
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N241P;14;4;17.23
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2430;2;0;1.5
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2450;0;1;0.44
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2460;3;4;5.48
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2500;17;4;16.68
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2710;1;1;1.1
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N310H;2;0;2
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N3120;0;1;0.6
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NAUT;9;1;8.35
SSR_P;2021;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NCINF;19;4;20.01
SSR_P;2021;2B0000038;CH CORTE;2B0004246;M1320;2;;0.8
SSR_P;2021;2B0000038;CH CORTE;2B0004246;N241P;2;;2
SSR_P;2021;2B0000038;CH CORTE;2B0004246;N2500;7;;7
SSR_P;2021;2B0000038;CH CORTE;2B0004246;NAUT;3;;3
SSR_P;2021;2B0000038;CH CORTE;2B0004246;NCINF;8;0;8
SSR_P;2021;2B0000400;MAISON DE CONVALES LA PALMOLA;2B0000137;M1010;1;2;2
SSR_P;2021;2B0000400;MAISON DE CONVALES LA PALMOLA;2B0000137;N2450;;1;0.7
SSR_P;2021;2B0000400;MAISON DE CONVALES LA PALMOLA;2B0000137;N2460;;1;0.8
SSR_P;2021;2B0000400;MAISON DE CONVALES LA PALMOLA;2B0000137;N2710;;1;0.8
SSR_P;2021;2B0000400;MAISON DE CONVALES LA PALMOLA;2B0000137;N310H;1;;1
SSR_P;2021;2B0000400;MAISON DE CONVALES LA PALMOLA;2B0000137;N3120;1;;1
SSR_P;2021;2B0005664;CLINIQUE DE TOGA;2B0005656;M1180;1;;1
SSR_P;2021;2B0005664;CLINIQUE DE TOGA;2B0005656;N2450;;1;0.5
SSR_P;2021;2B0005664;CLINIQUE DE TOGA;2B0005656;N2460;;1;0.5
SSR_P;2021;2B0005664;CLINIQUE DE TOGA;2B0005656;N2500;6;;6
SSR_P;2021;2B0005664;CLINIQUE DE TOGA;2B0005656;N2710;;1;0.5
SSR_P;2021;2B0005664;CLINIQUE DE TOGA;2B0005656;N3120;;1;0.5
SSR_P;2021;2B0005664;CLINIQUE DE TOGA;2B0005656;NCINF;6;;6
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;M1040;2;0;0.5
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;M1180;1;1;1.09
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;M1320;1;0;1
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;N241P;9;6;10.65
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;N2450;0;2;0.23
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;N2460;0;2;0.47
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;N2500;28;10;24.97
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;N2710;0;2;0.56
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;N310H;1;0;0.34
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;N3120;0;2;0.14
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;NAUT;20;7;19.41
SSR_P;2021;300000023;CH ALES CEVENNES;300780046;NCINF;19;4;16.19
SSR_P;2021;300000049;CH BEAUCAIRE;130028228;M1010;;2;0.83
SSR_P;2021;300000049;CH BEAUCAIRE;130028228;N241P;;2;0.95
SSR_P;2021;300000049;CH BEAUCAIRE;130028228;N2460;;3;0.98
SSR_P;2021;300000049;CH BEAUCAIRE;130028228;N2500;9;4;11.7
SSR_P;2021;300000049;CH BEAUCAIRE;130028228;N3120;;1;0.7
SSR_P;2021;300000049;CH BEAUCAIRE;130028228;NAUT;4;;4
SSR_P;2021;300000049;CH BEAUCAIRE;130028228;NCINF;5;0;4.99
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;M1010;1;2;1.8
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;N241P;1;3;3.5
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;N2460;2;0;2
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;N2500;0;35;13.34
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;N2710;0;2;0.4
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;N3120;0;1;0.25
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;NAUT;1;17;5.82
SSR_P;2021;300000056;CH PONT ST ESPRIT;300780079;NCINF;2;23;8
SSR_P;2021;300000064;CH UZES;300780087;M1010;2;;1.42
SSR_P;2021;300000064;CH UZES;300780087;N241P;1;6;4.85
SSR_P;2021;300000064;CH UZES;300780087;N2460;1;1;1.7
SSR_P;2021;300000064;CH UZES;300780087;N2500;36;14;25.99
SSR_P;2021;300000064;CH UZES;300780087;N2710;1;2;0.46
SSR_P;2021;300000064;CH UZES;300780087;N310H;2;1;1.6
SSR_P;2021;300000064;CH UZES;300780087;NAUT;4;4;1.63
SSR_P;2021;300000064;CH UZES;300780087;NCINF;15;9;12.79
SSR_P;2021;300000072;CH LE VIGAN;300780095;M1010;;2;0.9
SSR_P;2021;300000072;CH LE VIGAN;300780095;MAUT;;1;0.2
SSR_P;2021;300000072;CH LE VIGAN;300780095;N241P;;3;1.26
SSR_P;2021;300000072;CH LE VIGAN;300780095;N2450;;1;0.25
SSR_P;2021;300000072;CH LE VIGAN;300780095;N2460;1;2;2.42
SSR_P;2021;300000072;CH LE VIGAN;300780095;N2500;5;1;5.92
SSR_P;2021;300000072;CH LE VIGAN;300780095;N2710;;1;0.25
SSR_P;2021;300000072;CH LE VIGAN;300780095;N3120;;1;0.4
SSR_P;2021;300000072;CH LE VIGAN;300780095;NAUT;15;7;18.41
SSR_P;2021;300000072;CH LE VIGAN;300780095;NCINF;3;2;4.85
SSR_P;2021;300000478;CH LES CHATAIGNIERS;300781010;M1010;1;;1
SSR_P;2021;300000478;CH LES CHATAIGNIERS;300781010;M1150;;1;0.08
SSR_P;2021;300000478;CH LES CHATAIGNIERS;300781010;N2500;11;3;9.55
SSR_P;2021;300000478;CH LES CHATAIGNIERS;300781010;NCINF;6;2;7.67
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;M1180;1;;1
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;M1320;1;;1
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;MAUT;;1;0.5
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;N241P;1;;1
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;N2430;;1;0.2
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;N2450;;1;0.2
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;N2460;1;;1
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;N2500;9;9;15.25
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;N2710;;1;0.4
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;N3120;;1;0.2
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;NAUT;3;4;5.4
SSR_P;2021;300002169;SSR GERIATRIQUE LES CADIERES;780020715;NCINF;9;1;8.92
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;M1010;4;;4
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;MAUT;;1;0.5
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;N241P;2;3;4.38
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;N2450;;1;0.46
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;N2460;;1;0.8
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;N2500;23;4;25.76
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;N2710;;1;0.8
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;N3120;;1;0.5
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;NAUT;18;7;22.63
SSR_P;2021;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;NCINF;17;7;22.31
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;M1010;;4;1.98
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;M1180;;1;0.9
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;MAUT;1;;1.05
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;N241P;3;2;5.58
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;N2450;;1;0.28
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;N2500;10;4;11.6
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;N2710;;1;0.25
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;N3120;1;;1
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;NAUT;3;1;4.24
SSR_P;2021;300014040;GCS CTRE REEDUC GARD RHODANIEN;300014024;NCINF;11;3;12.79
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;M1010;;3;2.5
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;M1150;;2;0.35
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;MAUT;;1;0.5
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;N241P;1;1;1.4
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;N2450;;1;0.46
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;N2500;10;2;11
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;N2710;1;1;1.2
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;N3120;1;;1
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;NAUT;20;7;23.45
SSR_P;2021;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;NCINF;8;4;10.3
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;M1010;2;1;2.2
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;MAUT;;1;0.8
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;N241P;3;;2.5
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;N2450;;1;0.4
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;N2460;;1;0.9
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;N2500;3;13;14
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;N2710;1;;1
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;N3120;1;;1
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;NAUT;10;5;13.3
SSR_P;2021;300780111;SSR FILIERIS LA POMAREDE;750050759;NCINF;5;8;10.65
SSR_P;2021;300780285;CL VALDEGOUR;300000726;M1010;3;0;2.2
SSR_P;2021;300780285;CL VALDEGOUR;300000726;M1180;0;2;1.8
SSR_P;2021;300780285;CL VALDEGOUR;300000726;M1320;2;1;2.8
SSR_P;2021;300780285;CL VALDEGOUR;300000726;MAUT;;1;0.8
SSR_P;2021;300780285;CL VALDEGOUR;300000726;N241P;21;1;19
SSR_P;2021;300780285;CL VALDEGOUR;300000726;N2450;0;1;0.6
SSR_P;2021;300780285;CL VALDEGOUR;300000726;N2460;6;0;4
SSR_P;2021;300780285;CL VALDEGOUR;300000726;N2500;19;4;18.9
SSR_P;2021;300780285;CL VALDEGOUR;300000726;N2710;0;1;0.6
SSR_P;2021;300780285;CL VALDEGOUR;300000726;N310H;1;0;1
SSR_P;2021;300780285;CL VALDEGOUR;300000726;N3120;0;1;0.8
SSR_P;2021;300780285;CL VALDEGOUR;300000726;NAUT;29;5;25.86
SSR_P;2021;300780285;CL VALDEGOUR;300000726;NCINF;21;1;18.13
SSR_P;2021;300780442;CSSR LES CHATAIGNIERS;300017464;M1320;1;1;1.65
SSR_P;2021;300780442;CSSR LES CHATAIGNIERS;300017464;N241P;1;;1
SSR_P;2021;300780442;CSSR LES CHATAIGNIERS;300017464;N2450;;1;0.5
SSR_P;2021;300780442;CSSR LES CHATAIGNIERS;300017464;N2460;1;;1
SSR_P;2021;300780442;CSSR LES CHATAIGNIERS;300017464;N2500;13;2;15.8
