BOR;AN;FI;RS;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;EFFSAL;ETPSAL;EFFLIB
Q20;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M1320;7;;1;;;;;;5.86;;;0.75;;;4.63;0.48;8;5.86;
Q20;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M1340;4;;5;;;;;;8.76;;;1;;;;7.76;9;8.76;
Q20;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M2070;;;;;;;1;;;;;;;;;;;;1
Q20;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M3040;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M3050;;2;1;1;;;;;0.93;2.95;;2.95;;;;0.93;4;3.88;
Q20;2021;140000373;;140000159;M9999;17;5;11;3;;;6;1;23.37;6.58;;9.7;;;8.46;11.79;36;29.95;7
Q20;2021;140000456;ETS PUBLIC DE SANTE MENTALE;140000316;M1010;3;2;;;;;;;3.01;1.29;;4.3;;;;;5;4.3;
Q20;2021;140000456;ETS PUBLIC DE SANTE MENTALE;140000316;M3020;16;34;1;3;;;;;14.19;33.76;;39;;;0.21;8.74;54;47.95;
Q20;2021;140000456;ETS PUBLIC DE SANTE MENTALE;140000316;M3030;;;1;1;;;;;0.15;0.75;;;;;0.9;;2;0.9;
Q20;2021;140000456;ETS PUBLIC DE SANTE MENTALE;140000316;M3040;;;1;;;;;;0.5;;;0.5;;;;;1;0.5;
Q20;2021;140000456;ETS PUBLIC DE SANTE MENTALE;140000316;M3050;3;2;;;;;;;2.67;1.83;;3.21;1;;0.29;;5;4.5;
Q20;2021;140000456;ETS PUBLIC DE SANTE MENTALE;140000316;M3060;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;140000456;;140000316;M9999;22;39;3;4;;;;;20.52;38.63;;48.01;1;;1.4;8.74;68;59.15;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1010;;2;;1;;;;;;2.59;;;;;;;3;2.59;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1020;1;4;;2;;;;;0.96;3.96;;;;;;;7;4.92;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1030;4;2;;3;;;;;4.01;3.21;;;;;;;9;7.22;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1070;;;;1;;;;;;0.6;;;;;;;1;0.6;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1090;;2;1;;;;;;0.1;2;;;;;;;3;2.1;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1130;4;18;;4;;;;;3.8;18.04;;;;;;;26;21.84;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1150;2;1;;;;;;;1.14;1;;;;;;;3;2.14;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1160;;4;1;7;;;;;0.42;5.38;;;;;;;12;5.8;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1170;9;8;3;1;;;;;7.39;4.64;;;;;;;21;12.03;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1200;3;1;;4;;;;;3;2.58;;;;;;;8;5.58;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1210;2;3;;1;;;;;2;3.1;;;;;;;6;5.1;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1330;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M2010;2;2;;2;;;;;1.11;3.3;;;;;;;6;4.41;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M2020;1;1;;1;;;;;1;1.6;;;;;;;3;2.6;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M2040;;1;;;;;;;;0.2;;;;;;;1;0.2;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M2080;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M2120;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M3011;;1;;;;;;;;1;;;;;;;1;1;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M3012;3;1;;1;;;;;3;1.86;;;;;;;5;4.86;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M3020;;;2;;;;;;0.4;;;;;;;;2;0.4;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M3040;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M3050;3;6;;;;;;;1.61;5.15;;;;;;;9;6.76;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M3060;;1;;;;;;;;1;;;;;;;1;1;
Q20;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M3070;;2;1;2;;;;;0.7;3.35;;;;;;;5;4.05;
Q20;2021;140000555;;140000639;M9999;38;64;8;30;;;;;34.64;68.56;;;;;;;140;103.2;
Q20;2021;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;M1110;;;2;;;;;;0.4;;;;;;;;2;0.4;
Q20;2021;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;M3050;;1;;1;;;;;;1.8;;;;;;;2;1.8;
Q20;2021;140002254;;140000852;M9999;;1;2;1;;;;;0.4;1.8;;;;;;;4;2.2;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1010;;6;5;5;;;;;2.5;9.7;;;;;;;16;12.2;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1030;1;2;;2;;;;;1;3.7;;;;;;;5;4.7;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1040;;;;3;;;;;;1.8;;;;;;;3;1.8;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1050;;;1;;;;;;0.05;;;;;;;;1;0.05;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1090;;;2;1;;;;;0.58;0.13;;;;;;;3;0.71;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1120;;;1;1;;;;;0.1;0.12;;;;;;;2;0.22;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1150;;;2;;;;;;0.17;;;;;;;;2;0.17;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1160;;;4;3;;;;;0.71;0.53;;;;;;;7;1.24;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1320;1;;;3;;;;;1;2.3;;;;;;;4;3.3;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M2020;;;4;1;;;;;0.35;0.06;;;;;;;5;0.41;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M2030;;;3;4;;;;;0.88;0.79;;;;;;;7;1.67;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M2050;;;1;3;;;;;0.04;0.17;;;;;;;4;0.21;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M2070;;;2;2;;;;;0.29;0.23;;;;;;;4;0.52;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M2080;;;;2;;;;;;1.64;;;;;;;2;1.64;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M2130;;;4;;;;;;0.21;;;;;;;;4;0.21;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M3030;;;12;3;;;;;1.28;0.32;;;;;;;15;1.6;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M3040;;;1;;;;;;0.2;;;;;;;;1;0.2;
Q20;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M3050;;1;;;;;;;;1;;;;;;;1;1;
Q20;2021;140002452;;140025800;M9999;2;9;42;33;;;;;9.36;22.49;;;;;;;86;31.85;
Q20;2021;140002619;HAD SANTE CROIX ROUGE - CAEN;750721334;M1200;;;2;;;;;;1;;;;;;;;2;1;
Q20;2021;140002619;;750721334;M9999;;;2;;;;;;1;;;;;;;;2;1;
Q20;2021;140004136;UNITE PSYCHIATRIQUE - CH BAYEUX;140000092;M1010;;;1;1;;;;;0.5;0.17;;0.6;;;;0.07;2;0.67;
Q20;2021;140004136;UNITE PSYCHIATRIQUE - CH BAYEUX;140000092;M3020;6;3;;6;;;;;6;6.36;;10.61;;;0.16;1.59;15;12.36;
Q20;2021;140004136;;140000092;M9999;6;3;1;7;;;;;6.5;6.53;;11.21;;;0.16;1.66;17;13.03;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M1010;2;4;3;2;;;;;2.8;4.42;;4.93;;0.5;0.55;1.24;11;7.22;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M1140;;3;;1;;;;;0;0.71;;0.7;;;0.01;0;4;0.71;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M1190;1;;;;;;;;0.8;0;0;0.8;0;0;0;0;1;0.8;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M1200;;;1;;;;;;0.03;0;0;0;0;0;0.03;0;1;0.03;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M1310;4;3;;;;;;;2.26;2.17;1.22;1.6;0.84;0.61;0;0.16;7;4.43;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M1320;1;;;;;;;;0.5;0;0;0.5;0;0;0;0;1;0.5;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M2050;;;;1;;;;;0;0.08;0;0;0;0;0.08;0;1;0.08;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M3011;2;6;;2;;;;;0.57;3.71;1.17;1.2;1.15;0.66;0.1;0;10;4.28;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M3020;3;3;;;;;;;2.15;2.97;0.25;3.87;0;0;0;1;6;5.12;
Q20;2021;140004383;CHR GEORGES CLEMENCEAU - CAEN;140000100;M3050;1;;;;;;;;1;0;0;1;0;0;0;0;1;1;
Q20;2021;140004383;;140000100;M9999;14;19;4;6;;;;;10.11;14.06;2.64;14.6;1.99;1.77;0.77;2.4;43;24.17;
Q20;2021;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;M1320;1;;;;;;;;0.4;0.1;;0.4;;;;0.1;1;0.5;
Q20;2021;140012196;;140000100;M9999;1;;;;;;;;0.4;0.1;;0.4;;;;0.1;1;0.5;
Q20;2021;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;M1320;1;;;;;;;;1.03;;;;;;;1.03;1;1.03;
Q20;2021;140013830;;140000118;M9999;1;;;;;;;;1.03;;;;;;;1.03;1;1.03;
Q20;2021;140015975;;310021092;M1010;;;2;1;;;;;0.78;0.8;;;;;;;3;1.58;
Q20;2021;140015975;;310021092;M3050;;;;1;;;;;;0.5;;;;;;;1;0.5;
Q20;2021;140015975;;310021092;M9999;;;2;2;;;;;0.78;1.3;;;;;;;4;2.08;
Q20;2021;140016155;HAD DE BAYEUX;140000092;M1010;;;;2;;;;;0.1;1.09;;;;;;1.19;2;1.19;
Q20;2021;140016155;HAD DE BAYEUX;140000092;M3050;;;;;;;;;;0.08;;0.08;;;;;;0.08;
Q20;2021;140016155;;140000092;M9999;;;;2;;;;;0.1;1.17;;0.08;;;;1.19;2;1.27;
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1010;;;;;3;2;;;;;;;;;;;;;5
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1030;;;;;1;;6;9;;;;;;;;;;;16
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1040;;;;;;;2;2;;;;;;;;;;;4
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1050;;;;;;;1;;;;;;;;;;;;1
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1070;;;;;;;;1;;;;;;;;;;;1
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1090;;;;;1;2;3;;;;;;;;;;;;6
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1120;;;;;;;;1;;;;;;;;;;;1
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1130;;;;;;;1;;;;;;;;;;;;1
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1140;;;;;;7;;1;;;;;;;;;;;8
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1150;;;;;;;2;;;;;;;;;;;;2
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1160;;;;;;;15;6;;;;;;;;;;;21
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1170;;;;;;;1;1;;;;;;;;;;;2
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1190;;;;;;;1;1;;;;;;;;;;;2
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1210;;;;;;;2;;;;;;;;;;;;2
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1330;;;;;1;1;;;;;;;;;;;;;2
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M1340;;;;;;2;6;1;;;;;;;;;;;9
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2020;;;;;;;3;2;;;;;;;;;;;5
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2030;;;;;6;;;2;;;;;;;;;;;8
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2040;;;;;;1;1;;;;;;;;;;;;2
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2050;;;;;8;3;;;;;;;;;;;;;11
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2070;;;;;2;3;;;;;;;;;;;;;5
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2080;;;;;4;1;;;;;;;;;;;;;5
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2100;;;;;3;;;;;;;;;;;;;;3
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2120;;;;;1;3;;;;;;;;;;;;;4
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M2130;;;;;1;1;;;;;;;;;;;;;2
Q20;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M3050;1;2;;;;;;;1;2;;;;;;;3;3;
Q20;2021;140016759;;140003146;M9999;1;2;;;31;26;44;27;1;2;;;;;;;3;3;128
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1030;;;;;17;2;;;;;;;;;;;;;19
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1040;;;;;11;3;;;;;;;;;;;;;14
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1050;;;;;;2;;;;;;;;;;;;;2
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1090;;;;;5;2;1;;;;;;;;;;;;8
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1110;;;;;;4;;;;;;;;;;;;;4
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1120;;;;;1;;;;;;;;;;;;;;1
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1150;;;;;1;;;;;;;;;;;;;;1
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1190;;;;;1;;;;;;;;;;;;;;1
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1200;;;;;3;2;;;;;;;;;;;;;5
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1340;0;0;1;1;2;2;;1;1.89;0.9;;;;;;;2;2.79;5
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2020;;;;;;;2;1;;;;;;;;;;;3
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2030;;;;;6;;4;;;;;;;;;;;;10
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2040;;;;;;;1;1;;;;;;;;;;;2
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2060;;;;;5;;;;;;;;;;;;;;5
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2070;;;;;5;4;;;;;;;;;;;;;9
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2080;;;;;4;1;;;;;;;;;;;;;5
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2100;;;;;3;1;;;;;;;;;;;;;4
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2120;;;;;4;;;;;;;;;;;;;;4
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2130;;;;;4;;;;;;;;;;;;;;4
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M2140;;;;;3;;;;;;;;;;;;;;3
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M3020;;;;;1;;;;;;;;;;;;;;1
Q20;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M3050;1;0;0;3;;;;;1;1.4;;;;;;;4;2.4;
Q20;2021;140017237;;140003278;M9999;1;0;1;4;76;23;8;3;2.89;2.3;;;;;;;6;5.19;110
Q20;2021;140017278;INSTITUT MEDECINE PHYSIQUE ET READAPTA;610787285;M1180;1;;;4;;;;;1;2.63;;;;;;;5;3.63;
Q20;2021;140017278;INSTITUT MEDECINE PHYSIQUE ET READAPTA;610787285;M3050;;;;1;;;;;;0.6;;;;;;;1;0.6;
Q20;2021;140017278;;610787285;M9999;1;;;5;;;;;1;3.23;;;;;;;6;4.23;
Q20;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;M1010;;;;;;;;;;0.11;;0.04;;;;0.07;;0.11;
Q20;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;M1320;;;;1;;;;;;0.8;;0.8;;;;;1;0.8;
Q20;2021;140017401;;140000092;M9999;;;;1;;;;;;0.91;;0.84;;;;0.07;1;0.91;
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M1020;0;0;0;0;0;0;7;5;;;;;;;;;0;;12
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M1030;0;0;0;0;1;0;0;0;;;;;;;;;0;;1
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M1090;0;0;0;0;1;0;0;0;;;;;;;;;0;;1
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M1160;0;0;0;0;0;0;3;2;;;;;;;;;0;;5
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M2010;;;;;3;0;1;0;;;;;;;;;;;4
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M2030;;;;;2;;;;;;;;;;;;;;2
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M2050;;;;;1;;;1;;;;;;;;;;;2
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M2070;;;;;1;;1;;;;;;;;;;;;2
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M2080;;;;;;;1;;;;;;;;;;;;1
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M2100;;;;;1;;;;;;;;;;;;;;1
Q20;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;M3050;;1;;;;;;;;0.99;;;;;;;1;0.99;
Q20;2021;140018730;;140000423;M9999;0;1;0;0;10;0;13;8;;0.99;;;;;;;1;0.99;31
Q20;2021;140019175;CRF MANOIR D' APRIGNY - BAYEUX;930019484;M1140;;;1;3;;;;;0.2;0.8;;;;;;;4;1;
Q20;2021;140019175;CRF MANOIR D' APRIGNY - BAYEUX;930019484;M1180;;;;1;;;;;;0.52;;;;;;;1;0.52;
Q20;2021;140019175;CRF MANOIR D' APRIGNY - BAYEUX;930019484;M3050;;;;1;;;;;;0.11;;;;;;;1;0.11;
Q20;2021;140019175;;930019484;M9999;;;1;5;;;;;0.2;1.43;;;;;;;6;1.63;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1010;7;2;5;7;;;;;7.45;7.29;;6.3;;;0.5;7.94;21;14.74;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1030;4;1;;;;;;;4.05;1.12;;5;;;;0.17;5;5.17;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1031;3;;;;;;;;3.04;;;3;;;;0.04;3;3.04;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1040;3;1;1;1;;;2;1;3.09;1.97;;2;0.84;;0.2;2.02;6;5.06;3
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1050;;;1;1;;;;1;0.2;0.54;;;;;0.2;0.54;2;0.74;1
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1070;;;;2;;;;;;1.57;;1.57;;;;;2;1.57;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1090;1;1;;2;;;;;1;2.6;;2.8;;;;0.8;4;3.6;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1100;1;;;1;;;;;1;0.8;;1;;;;0.8;2;1.8;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1120;;;;2;;;;1;;0.3;;0.2;;;0.1;;2;0.3;1
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1130;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1140;;2;1;2;;;;;0.5;3.6;;3.1;0.68;;;0.32;5;4.1;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1150;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1160;;;4;3;;;;;0.93;1.5;;1.2;0.8;;0.43;;7;2.43;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1180;;;;;;;;;;0.18;;0.18;;;;;;0.18;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1190;;;;2;;;;;;1.2;;1.2;;;;;2;1.2;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1200;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1320;;;1;;;;;;0.55;;;0.42;;;0.13;;1;0.55;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1340;4;4;2;2;;;;;5.46;5.18;;7.51;;;;3.13;12;10.64;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2010;;;;;;;;;;0.11;;;;;;0.11;;0.11;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2020;;;;;;;1;;;;;;;;;;;;1
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2030;3;;2;;;;1;;3.12;0.01;;2.67;0.01;;0.1;0.35;5;3.13;1
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2050;1;1;;2;;;;;1.11;2.36;;2.85;;;;0.62;4;3.47;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2070;;;;;;;1;;;0.34;;;0.34;;;;;0.34;1
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2080;;1;;;;;;;;1;;;1;;;;1;1;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2100;;1;;;;;;;;0.99;;;;;;0.99;1;0.99;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M2120;1;2;;;;;;;1;2;;3;;;;;3;3;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M3012;2;2;;2;;;;;1.16;3.6;;4.6;0.16;;;;6;4.76;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M3040;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M3050;;;1;3;;;;;1.55;2.42;;3.17;0.68;;;0.12;4;3.97;
Q20;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M3060;;;1;;;;;;0.4;;;0.4;;;;;1;0.4;
Q20;2021;140024886;;140000092;M9999;30;22;19;32;;;5;3;35.61;44.68;;56.17;4.51;;1.66;17.95;103;80.29;8
Q20;2021;140025123;CRF DE CAEN;310021126;M1010;1;1;;1;;;;;1;1.8;;;;;;;3;2.8;
Q20;2021;140025123;CRF DE CAEN;310021126;M1180;;;1;;;;;;0.96;;;;;;;;1;0.96;
Q20;2021;140025123;CRF DE CAEN;310021126;M3050;;;;1;;;;;;1.03;;;;;;;1;1.03;
Q20;2021;140025123;;310021126;M9999;1;1;1;2;;;;;1.96;2.83;;;;;;;5;4.79;
Q20;2021;140025255;KORIAN COTE NORMANDE - IFS;310020383;M1010;1;1;;4;;;;;1;2.44;;;;;;;6;3.44;
Q20;2021;140025255;KORIAN COTE NORMANDE - IFS;310020383;M1320;;1;;3;;;;;;3.09;;;;;;;4;3.09;
Q20;2021;140025255;KORIAN COTE NORMANDE - IFS;310020383;M3050;1;;;;;;;;1;;;;;;;;1;1;
Q20;2021;140025255;;310020383;M9999;2;2;;7;;;;;2;5.53;;;;;;;11;7.53;
Q20;2021;140025362;SSR GÉRIATRIQUE CHAMP FLEURY;140000092;M1010;;;1;3;;;;;0.27;2.45;;0.32;;;;2.4;4;2.72;
Q20;2021;140025362;;140000092;M9999;;;1;3;;;;;0.27;2.45;;0.32;;;;2.4;4;2.72;
Q20;2021;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;M1010;1;1;1;1;;;;;1;1.8;;1.8;;;;1;4;2.8;
Q20;2021;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;M1030;;;1;;;;;;0.3;;;;;;;0.3;1;0.3;
