BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2021;310780390;CL DE BEAUPUY;310000187;;;;;;1;;;;;;1;0;0;0;0;0;1;1;1;0;1;310780309;0.5;0.05
INFOMED;2021;310780481;MECS CASTELNOUVEL;340015171;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.25;0.1
INFOMED;2021;310781000;CL DES CEDRES;310788880;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;5.68;0
INFOMED;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;;;1;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;;1;0.41
INFOMED;2021;310781125;CL ST ROCH;310000419;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;0.2;0.2
INFOMED;2021;310781133;CLINIQUE D'AUFRERY;310000427;;;;;;;;;;;;1;0;0;0;0;0;1;1;;0;0;;0.2;0.1
INFOMED;2021;310781141;CL DU VIEUX CHATEAU D'OC;310000435;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;310781158;CL MARIGNY;920031762;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;310781174;KORIAN MONTVERT;750056335;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2021;310781422;CENTRE PAUL DOTTIN;310781562;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.82;0.43
INFOMED;2021;310781430;CENTRE POSTCURE ROUTE NOUVELLE;310788906;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.01;0.01
INFOMED;2021;310781505;CL D'OCCITANIE;310000492;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2.5;0.2
INFOMED;2021;310781695;POLYCL DE LA LEZE;920030269;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;310781984;CL DE VERDAICH;310014378;1;;;;;;;;1;;;;0;0;1;1;0;1;0;0;;0;;0.5;0.2
INFOMED;2021;310782016;CL NEPHRO ST EXUPERY TLS LECRIVAIN;310000617;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2;0.4
INFOMED;2021;310782065;AAIR MIDI PYRENEES;310000633;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.05
INFOMED;2021;310782347;INSTITUT CLAUDIUS REGAUD;310789136;;;1;;;;;;;;;;;;;;;1;0;0;1;0;;5.39;1.51
INFOMED;2021;310782396;CL SSR KORIAN ESTELA;750056335;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.58;0.2
INFOMED;2021;310782446;ARSEAA;310782446;;;;;;;;;;;;1;0;0;1;0;0;1;1;1;1;0;;0.49;0.25
INFOMED;2021;310783063;HOPITAL LA GRAVE CHU TLSE;310781406;1;;;1;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;47.4;7.1
INFOMED;2021;310783097;CENTRE DE SANTE MENTALE MGEN TOULOUSE;750005068;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;0;0;;0.02;
INFOMED;2021;310784558;HOPITAUX LUCHON CTRE REEDUC FONCTION;310180013;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;310780671;0.5;0.15
INFOMED;2021;310784830;CRF LES GRANDS CEDRES;310788880;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1.39;0.17
INFOMED;2021;310786389;CL DES PYRENEES;310001433;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.51;0.1
INFOMED;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;;;;;;;;1;;;;;0;0;0;1;1;1;0;0;0;0;;0.5;0.05
INFOMED;2021;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;;;;;;;;;1;;;;0;0;0;0;0;0;;;1;1;310781067;0.05;0.05
INFOMED;2021;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;;;;;;;1;;;;;;0;0;1;0;0;0;0;0;0;0;;0.5;0.4
INFOMED;2021;310792635;SSR LE MARQUISAT;310002191;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;;;1;
INFOMED;2021;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;;;;;;;;;;;;;;;;;;;;;;;;0.25;
INFOMED;2021;310794094;USLD LES JARDINS DES SILOS;310780754;;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2021;320000086;CH AUCH EN GASCOGNE;320780117;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;10.4;0.5
INFOMED;2021;320000094;CH GERS;320780125;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;0;0;;1.95;0.6
INFOMED;2021;320000102;CH CONDOM;320780133;1;;;1;;;1;;;1;;;0;0;1;1;1;1;1;;0;0;;1;0
INFOMED;2021;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;;1;;;;;;1;;;;;0;0;0;0;0;1;0;1;;0;;0.3;1
INFOMED;2021;320000128;CH GIMONT;320780158;;;1;;;;;1;;;;;0;0;0;1;0;1;1;0;;1;;0.5;0.2
INFOMED;2021;320000144;CHI LOMBEZ SAMATAN;320780174;;;1;;;;;1;;;;;0;0;0;1;1;1;1;;0;0;;0.6;
INFOMED;2021;320000151;CH DE MAUVEZIN;320780182;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;320004310;0.2;0.1
INFOMED;2021;320000177;CH NOGARO;320780208;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.01;0.1
INFOMED;2021;320000185;CH DE VIC FEZENSAC;320780216;;;;;;;;1;;;;;0;1;1;1;1;0;0;0;0;1;320000086;0.1;0.02
INFOMED;2021;320780067;POLYCL DE GASCOGNE;320000052;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.5;0.08
INFOMED;2021;320780109;CL PSY D'EMBATS;320000078;;;;;;;;;;;;1;0;0;1;0;;0;0;0;1;0;;;0.08
INFOMED;2021;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;;;;;;;;1;;;;;1;1;1;1;0;0;0;0;0;0;;0.5;
INFOMED;2021;320784333;CRF ST BLANCARD;320000565;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;2;0.38
INFOMED;2021;330000217;MAISON DE SANTE MARIE GALENE;330780347;;;1;;;;;1;;;;;0;0;1;1;1;0;0;0;1;0;;0.5;
INFOMED;2021;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;;1;;;1;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.3;0.8
INFOMED;2021;330000340;MSP BORDEAUX BAGATELLE;330780552;;;1;;;1;;;1;;;;0;0;0;0;0;0;0;0;0;0;;5.87;2.3
INFOMED;2021;330000431;MONTALIER;330000431;;;;;;;;;;;;1;0;0;1;1;1;0;0;0;0;1;330000779;0.33;0
INFOMED;2021;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;2.47;2.2
INFOMED;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;;1;;;;;;1;;;;;1;0;0;1;0;0;;;1;1;330781253;2.8;0.2
INFOMED;2021;330000589;CH SUD GIRONDE - SITE LANGON;330027509;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2.62;0.4
INFOMED;2021;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;1;330781261;10.39;0.7
INFOMED;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;1;330000605;1;0.01
INFOMED;2021;330000639;CH CHARLES PERRENS;330781287;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;1;0;;3.5;0.5
INFOMED;2021;330000647;C.H. DE CADILLAC;330781295;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;2.8;0.5
INFOMED;2021;330000662;INSTITUT BERGONIE;330781329;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;7.27;1
INFOMED;2021;330000779;SOCIETE D'HYGIENE MENTALE D'AQUITAINE;330000779;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;1;330781295;0.4;
INFOMED;2021;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;;;1;;;;;;;;;;0;0;0;1;1;1;1;1;0;1;330000308;0.4;0
INFOMED;2021;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2021;330025958;HAD DES VIGNES ET DES RIVIERES;330025859;;;;;;1;;;;;;;1;0;0;1;1;1;0;0;0;0;;0.75;0
INFOMED;2021;330057654;KORIAN LES FLOTS;310024732;;;;;;;;;1;;;;0;0;0;0;0;0;0;;;0;;0.3;0.2
INFOMED;2021;330058504;CENTRE DE PSYCHIATRIE AMBULATOIRE-CPAC;330059825;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2021;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;;;1;;;;;;;;;;1;0;0;1;1;;1;1;1;0;;1.5;0.2
INFOMED;2021;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;;;1;;;;;;;;;;1;0;1;1;0;0;1;0;0;0;;3;0.11
INFOMED;2021;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;;;1;;;;;;1;;;;1;1;0;0;1;0;0;0;0;0;;2.8;0.5
INFOMED;2021;330780115;CLINIQUE TIVOLI-DUCOS;330000076;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2;0.4
INFOMED;2021;330780206;CLINIQUE D'ARCACHON;330000126;;;1;;;;;;1;;;1;0;0;1;1;1;1;1;1;1;0;;2;0.1
INFOMED;2021;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;;;1;;;;;;;;;;0;0;1;1;1;0;;;0;0;;3;0.4
INFOMED;2021;330780271;CLINIQUE DU SPORT DE BORDEAUX-MERIGNAC;330021429;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;1;0.2
INFOMED;2021;330780321;CLINIQUE BETHANIE;330000209;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.02;0.01
INFOMED;2021;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;;;1;;;;;;1;;;;0;0;1;1;1;1;1;0;0;0;;1;0.1
INFOMED;2021;330780446;C.T.M.R. SAINT-AUGUSTIN;330000258;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0.1
INFOMED;2021;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;;;1;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;8.03;1
INFOMED;2021;330780487;CLINIQUE OPHTALMOLOGIQUE THIERS;330000282;;1;;;;;;;;;;;1;0;1;1;1;1;1;;1;0;;2.5;0.2
INFOMED;2021;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;0;;;2;0.5
INFOMED;2021;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;;;1;;;;;;1;;;;1;1;1;1;1;1;1;1;1;0;;4;0.2
INFOMED;2021;330780511;CLINIQUE SAINTE-ANNE;330000316;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;1;0;;1;0.1
INFOMED;2021;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;;;3.88;0.5
INFOMED;2021;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2021;330780560;CENTRE DE SSR LA PIGNADA;330781386;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1;0.1
INFOMED;2021;330780719;KORIAN HAUTERIVE;310020383;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2021;330780750;CSSR LES LAURIERS;330056540;;;;;;;1;;;;;;0;0;0;1;1;0;;;0;0;;0.7;
INFOMED;2021;330780768;MAISON DE REPOS L'AJONCIERE;330780552;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;330000340;0.2;0.1
INFOMED;2021;330781139;CRF LA TOUR DE GASSIES;330056540;1;;;;;;1;;;;;;0;0;0;1;1;0;;;0;0;;1.6;
INFOMED;2021;330781154;KORIAN LES GRANDS CHENES;330055542;;;;;;;;;1;;;;1;0;0;1;1;0;0;0;0;0;;0.5;
INFOMED;2021;330781188;CTRE DE REHABILITATION PSYCHO-SOCIALE;330056540;;;;;;;;;;1;;;0;0;0;1;1;0;;;0;0;;0.2;0
INFOMED;2021;330781303;HIA ROBERT PICQUE;750821092;;1;;;;;;;;;1;;0;0;0;0;0;1;0;0;1;0;;1.3;1
INFOMED;2021;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;;;1;;;;;;1;1;;;0;0;0;0;0;1;0;0;0;0;;56.19;13.28
INFOMED;2021;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;1.5;0.25
INFOMED;2021;330781626;CLINIQUE ROSE DES SABLES;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;330782582;POLYCLINIQUE JEAN VILLAR;330000928;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;3.9;0.3
INFOMED;2021;330802778;KORIAN CHÂTEAU LEMOINE;310020383;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.2
INFOMED;2021;330804501;CENTRE HOSPITALIER DE BAZAS;330781212;1;;;1;;;1;;;1;;;1;1;1;1;1;0;0;0;0;1;330000589;;
INFOMED;2021;340000025;INSTITUT ST PIERRE;340022722;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;;1;340780477;1.3;0.1
INFOMED;2021;340000033;CH BEZIERS;340780055;;1;;1;;;1;;;1;;;0;0;0;0;0;0;0;0;;0;;4.8;1.5
INFOMED;2021;340000173;CH PEZENAS;340780451;1;;;;;;;;;;;;1;1;1;1;1;0;0;0;0;0;;0.1;
INFOMED;2021;340000181;CH ST PONS DE THOMIERES;340780469;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0
INFOMED;2021;340000207;ICM;340780493;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4.4;0.6
INFOMED;2021;340000215;CH LODEVE;340780519;;;1;;;;;;1;;;;1;1;1;1;1;;;;;1;340780477;0.4;0
INFOMED;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;;;1;1;;;;1;;1;;;0;0;0;0;0;1;0;0;0;0;;4.77;0.91
INFOMED;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.58;0.1
INFOMED;2021;340000249;CH CLERMONT L'HERAULT;340780543;;1;;;;;;1;;;;;0;0;1;1;1;1;1;0;0;0;;0.6;
INFOMED;2021;340000439;CENTRE ORTHOPEDIQUE MAGUELONE;340780881;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.5;0.21
INFOMED;2021;340001064;CENTRE MUTUALISTE NEUROLOGIQUE PROPARA;340013028;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;1;0;;1.5;0.1
INFOMED;2021;340008176;CTRE SPEC HAUT LANGUEDOC CH ST PONS;340780469;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.25;
INFOMED;2021;340009018;CL DU PIC ST LOUP;340008978;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.6
INFOMED;2021;340009885;POLYCL CHAMPEAU;340009877;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;3;0.67
INFOMED;2021;340010149;CL ST CLEMENT;340010099;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;;0.3
INFOMED;2021;340013119;AIDER SANTE UAD GRABELS SITE CORDIER 1;340000264;;;1;;;;;;;;;;0;0;0;0;0;1;1;;;0;;0.3;0.02
INFOMED;2021;340015502;CL DU MILLENAIRE;340000512;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;5.48;0.7
INFOMED;2021;340015965;POLYCL ST PRIVAT;340000074;;;1;;;;;;;;;;1;0;0;1;0;1;1;0;1;0;;3;0.15
INFOMED;2021;340015999;NEPHROCARE BEZIERS;940023831;;1;;;;;;;;;;;0;1;1;1;1;0;;;0;1;340780667;0.01;0.03
INFOMED;2021;340016005;AUTODIALYSE DE LUNEL NEPHROCARE LUNEL;940023856;;1;;;;;;;;;;;0;1;1;1;1;0;;;0;1;340780667;0.01;0.01
INFOMED;2021;340016476;HAD BEZIERS HAD;340016468;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.5;0.49
INFOMED;2021;340017839;ADENE HAD MONTPELLIER;340027937;;;;;;1;;;;;;;0;0;0;1;1;1;0;1;0;0;;0.34;0.2
INFOMED;2021;340022979;POLYCL ST ROCH;340000306;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;5;0.2
INFOMED;2021;340023142;NEPHROCARE MILLLENAIRE UDM;940023856;;1;;;;;;;;;;;0;1;1;1;1;0;;;0;1;340780667;0.01;0.01
INFOMED;2021;340023258;GCS CENTRE SMR AMBRUSSUM;340023241;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;1;
INFOMED;2021;340024314;CL ST JEAN SUD DE FRANCE;340000272;;;1;;;;;;;;;;0;0;0;1;1;1;1;1;1;0;;5;1.5
INFOMED;2021;340024512;SSR LES JARDINS DE SOPHIA;340001825;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;1;0.01
INFOMED;2021;340024546;CL PLEIN SOLEIL SITE MTP;340000405;;;;;;;;1;;;;;0;1;1;1;1;0;;;0;0;;0.3;0.1
INFOMED;2021;340780139;CL DU DR JEAN CAUSSE;340000090;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2;0.33
INFOMED;2021;340780147;POLYCL DES TROIS VALLEES;340000108;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.3
INFOMED;2021;340780154;POLYCL PASTEUR;340000116;;;;;;1;;;;;;1;0;0;0;0;0;0;;;0;0;;0;1
INFOMED;2021;340780196;CRF LE VAL D'ORB;340798123;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.25;0.25
INFOMED;2021;340780212;CRF STER LAMALOU LES BAINS;340796069;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;0.6;0.36
INFOMED;2021;340780220;CH PAUL COSTE FLORET;340796358;;;;;;;;1;;;;;0;0;0;1;0;0;;;0;0;;1;0.5
INFOMED;2021;340780444;CH BEDARIEUX;340009893;;;1;;;;;1;;;;;0;0;0;0;0;0;;;0;1;340000033;0.2;0.05
INFOMED;2021;340780485;CHS LA COLOMBIERE CHU MONTPELLIER;340780477;;1;;;1;;1;;;1;;;0;0;0;0;0;1;0;1;0;0;;19.2;2.5
INFOMED;2021;340780568;CL DU SOUFFLE LA VALLONIE;340000256;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.1
INFOMED;2021;340780642;CL BEAU SOLEIL;340785856;;1;;;;;;;;;;;1;1;1;1;1;1;0;1;1;0;;2;0.2
INFOMED;2021;340780667;CL DU PARC;340000280;;1;;;;;;;;;;;1;1;0;0;0;1;1;0;1;0;;4.67;1
INFOMED;2021;340780675;CL CLEMENTVILLE;340000298;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;2.3;0.3
INFOMED;2021;340780717;CL ST LOUIS;340023225;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;1;340024314;1;0.2
INFOMED;2021;340780725;CL VIA DOMITIA;340000330;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1.5;0.5
INFOMED;2021;340780741;POLYCL STE THERESE;340000348;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;1;0.45
INFOMED;2021;340780758;CL RECH;340000355;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;0.5;0.05
INFOMED;2021;340780766;CLINIQUE LA LIRONDE;920030269;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;340780782;CL STELLA;340000371;;;;;;;;;;;1;;0;0;0;0;0;1;;1;0;0;;0.5;0.1
INFOMED;2021;340780790;CL ST ANTOINE;340000389;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2021;340780816;CL MUTUALISTE JEAN LEON;340023209;;;;;;;;;1;;;;0;0;1;1;1;0;;;0;0;;0.7;0.1
INFOMED;2021;340780840;NEPHROCARE CASTELNAU LE PARC;940023823;;1;;;;;;;;;;;0;1;1;1;1;0;;;0;1;340780667;0.01;0.03
INFOMED;2021;340780857;CL LE CASTELET;340000421;;;;;;;;;1;;;;0;0;1;1;1;1;0;1;0;0;;0.15;0.16
INFOMED;2021;340780931;CL ST MARTIN VIGNOGOUL;340000454;;;;;;;;;;;1;;0;0;1;1;1;1;0;0;0;1;;0.2;0.1
INFOMED;2021;340781608;CL DU MAS DE ROCHET;340015171;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;0;;0.88;0.2
INFOMED;2021;340782002;CRF LA PETITE PAIX;340000629;;;;;;;;1;;;;;0;0;1;1;0;1;0;1;0;0;;0.25;0.25
INFOMED;2021;340787266;HJ PSY INFANTO JUVENILE HBT SETE;340011295;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2021;340789981;CL FONTFROIDE;340001866;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;;0.1
INFOMED;2021;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;0.4;0.24
INFOMED;2021;340797596;CENTRE DU MELEZET;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;340798552;CENTRE CONVALESCENCE LE PECH DU SOLEIL;340798545;;;;;;;;1;;;;;0;0;1;1;1;0;;;1;0;;0.28;0.15
INFOMED;2021;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;;;1;;;;;1;;;;;0;0;0;0;1;1;1;0;1;0;;0.5;0.2
INFOMED;2021;350000071;HOPITAL ARTHUR GARDINER;920028560;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.59;0.1
INFOMED;2021;350000121;CHP SAINT GREGOIRE;350000303;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;10.9;0
INFOMED;2021;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;;;;;;;;;;;;;;;;;;;;;;;;2.96;0.5
INFOMED;2021;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;;;1;;;;;;1;1;;;0;0;0;0;0;1;1;0;0;1;220000046;9.69;1.5
INFOMED;2021;350000154;C.H FOUGERES;350000030;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;4.08;0.1
INFOMED;2021;350000162;CHIRC SITE REDON;350000048;;;1;;;;;1;;1;;;1;0;0;1;0;0;0;0;1;0;;4.46;0
INFOMED;2021;350000188;CENTRE HOSPITALIER VITRE;350000055;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;1;0;;3.57;0.39
INFOMED;2021;350000196;CLINIQUE DE LA COTE D'EMERAUDE;350000311;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.4;0.15
INFOMED;2021;350000204;CENTRE LOCAL HOSPITALIER SAINT JOSEPH;350023248;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.05
INFOMED;2021;350000212;CENTRE HOSPITALIER LA GUERCHE DE BGNE;350000089;;;1;;;;;;1;;;;0;0;1;1;1;0;0;0;0;0;;0.3;0.3
INFOMED;2021;350000337;C.H. GUILLAUME REGNIER RENNES;350000246;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.15;1.67
INFOMED;2021;350000410;CH DE LA ROCHE AUX FÉES JANZE;350002291;;;;;;;;1;;;;;0;0;0;1;0;1;1;0;1;0;;0.6;
INFOMED;2021;350000428;CENTRE HOSPITALIER GRAND-FOUGERAY;350002309;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.25;
INFOMED;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;;1;;;;;;1;;;;;0;0;1;0;1;1;1;0;1;1;350005179;0.5;0
INFOMED;2021;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;1.22;
INFOMED;2021;350000451;CENTRE HOSPITALIER ST MEEN LE GRAND;350002333;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;
INFOMED;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;;;1;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;36.46;4.13
INFOMED;2021;350002119;CLINIQUE DU MOULIN;350000386;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2021;350002176;CLINIQUE DE L'ESPERANCE;350000402;;;;;;;;;;;;1;0;0;0;0;0;1;0;0;0;0;;0.1;0.1
INFOMED;2021;350002200;CLINIQUE SAINT YVES;350029948;;;1;;;;;;1;;;;0;0;0;1;0;0;0;;1;0;;1;0.08
INFOMED;2021;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;1;750720575;1;0.07
INFOMED;2021;350002564;POLE MPR SAINT HELIER;350046199;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;0.8;0.3
INFOMED;2021;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;440042844;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;;0.05
INFOMED;2021;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.04
INFOMED;2021;350005021;POLE GERIATRIQUE RENNAIS;440042844;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;290036474;0;0.5
INFOMED;2021;350005146;HOPITAL PRIVE SEVIGNE;350000733;;1;;;;;;;;;;;1;0;0;0;0;1;1;0;1;1;;4.46;0.01
INFOMED;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;;;;;;;;;;;;;;;;;;;;;;;;8.21;
INFOMED;2021;350008579;CENTRE DE READAPTATION DU PATIS FRAUX;350039673;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.2
