BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;M100H;22;25;37;0;1
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;M1030;5;1;6;0;1
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;M200H;27;3;28.5;0;1
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;N2200;30;5;33.01;0;1
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;N2310;5;1;5.88;0;1
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;N2320;3;;3;0;1
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;N2510;7;;7;0;0
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;N4160;2;;2;0;1
BLOCS_P;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;NAUT;14;1;13.28;0;1
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;M100H;1;6;3.1;0;1
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;M1030;2;;2;0;1
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;M200H;12;1;12.54;0;1
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;N2200;7;2;7.72;;
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;N2310;3;;2.37;;
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;N2320;2;;2;;
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;N2510;1;1;1.89;;
BLOCS_P;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;NAUT;2;;1.12;;
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;M100H;;4;2.6;0;1
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;M1030;3;3;4;0;1
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;M200H;17;27;23.9;0;1
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;N2200;11;7;15.69;0;1
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;N2310;2;1;4.4;0;0
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;N2320;2;0;1.36;0;0
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;N2510;5;1;3.75;0;0
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;N4160;1;0;1.52;0;1
BLOCS_P;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;NAUT;17;1;15.45;0;0
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;M100H;13;3;6;;1
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;M1030;20;;18;0;1
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;M200H;35;31;57;0;1
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;N2200;39;32;66.31;0;0
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;N2310;1;2;3.16;0;1
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;N2320;1;1;2.21;0;1
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;N2510;9;5;16.12;0;0
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;N4160;5;;5;0;1
BLOCS_P;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;NAUT;21;4;28.3;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M100H;;35;10;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M1030;5;;5;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M200H;1;23;12;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2310;3;;3.49;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2320;8;6;13.39;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2510;3;;3;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N4160;1;;1;0;0
BLOCS_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NAUT;6;;6;0;0
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M1030;47;18;41.3;1;1
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M200H;85;33;47.15;1;1
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2200;86;32;90.66;;
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2310;64;23;75.54;1;1
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2320;25;8;29.56;1;1
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2510;22;6;23.54;1;1
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N4160;8;2;8.93;;
BLOCS_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;NAUT;74;10;67.82;;
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;M1030;4;3;6.46;1;0
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;M200H;8;5;9.17;0;1
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2200;5;6;9.15;;
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2310;8;4;10.72;1;
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2320;4;3;5.92;0;1
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N2510;1;;1;;
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;N4160;;1;0.65;;
BLOCS_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;NAUT;4;1;4.88;;
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;M100H;1;0;0.1;;
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;M1030;3;4;4.26;;
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;M200H;6;1;2.15;;
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N2200;7;1;6.01;0;1
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N2310;7;2;8.01;1;0
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N2320;6;1;6.37;0;1
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;N4160;1;0;1.2;0;0
BLOCS_P;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;NAUT;3;1;4.83;0;0
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;M1030;6;2;7.1;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;M200H;10;3;12;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2200;19;2;20.6;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2310;7;2;8.6;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2320;1;1;1.8;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N2510;2;;2;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N4130;;;;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;N4160;2;1;2.8;0;1
BLOCS_P;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;NAUT;12;;12;0;1
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M100H;10;10;15.05;0;1
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M1030;13;10;19.38;1;0
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M200H;38;11;32.47;0;1
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2200;25;10;29.21;0;1
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2310;29;19;41.88;;
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2320;23;13;30.13;0;1
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2510;25;6;30.75;;
BLOCS_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;NAUT;11;2;8.51;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;M100H;;9;0.35;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;M200H;1;2;0.3;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;N2200;8;1;10.37;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;N2310;1;3;2.84;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;N2320;1;1;1.8;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;N2510;2;4;4.65;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;N4160;;1;0.4;;
BLOCS_P;2021;220000095;CTRE HOSPITALIER DINAN;220000046;NAUT;;1;0.28;;
BLOCS_P;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;M1030;;4;2;0;0
BLOCS_P;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;M200H;21;3;22.5;0;0
BLOCS_P;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;N2200;8;6;12.1;0;1
BLOCS_P;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;N2320;2;1;2.8;0;1
BLOCS_P;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;N2510;2;;2;0;1
BLOCS_P;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;N4160;1;;1;0;0
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;M1030;3;0;2.7;0;1
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;M200H;16;4;18.8;0;1
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N2200;8;7;15.23;0;0
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N2310;8;6;11.23;1;0
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N2320;5;1;6.13;0;1
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N2510;3;6;7.77;0;0
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;N4160;1;;1;0;0
BLOCS_P;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;NAUT;1;3;2.18;0;0
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;M100H;;5;0.36;0;1
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;M1030;;5;3.45;1;0
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;M200H;;10;2.16;0;1
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;N2200;2;1;2.72;0;0
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;N2310;8;1;8.09;1;1
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;N2320;5;3;7.22;0;1
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;N2510;6;4;7.13;0;0
BLOCS_P;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;NAUT;0;31;13.49;0;0
BLOCS_P;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;M100H;;2;0.28;0;0
BLOCS_P;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;M1030;;2;0.2;0;0
BLOCS_P;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N2200;;2;0.9;0;0
BLOCS_P;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;N2510;;2;1;0;0
BLOCS_P;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;M1030;4;2;5;0;1
BLOCS_P;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;M200H;21;0;21;0;1
BLOCS_P;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;N2200;14;1;12.96;0;1
BLOCS_P;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;N2310;2;0;2.19;0;1
BLOCS_P;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;N2320;0;1;1.49;0;1
BLOCS_P;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;N2510;1;1;1.21;0;1
BLOCS_P;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;N4160;1;0;1.02;0;1
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;M100H;4;1;4.44;0;1
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;M1030;7;0;7;1;0
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;M200H;49;3;51.25;0;0
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;N2200;42;10;53.61;0;1
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;N2310;5;4;7.35;0;1
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;N2320;2;2;3.08;0;1
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;N2510;6;1;6.15;0;0
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;N4160;3;;2.88;0;0
BLOCS_P;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;NAUT;18;;18.64;0;0
BLOCS_P;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;M100H;1;0;0.2;0;1
BLOCS_P;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;M1030;2;2;3.39;1;0
BLOCS_P;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;M200H;11;0;2.8;0;1
BLOCS_P;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;N2200;3;;6.17;0;1
BLOCS_P;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;N2310;4;1;5.86;0;1
BLOCS_P;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;N2320;7;;8.71;0;1
BLOCS_P;2021;230000820;CENTRE HOSPITALIER GUERET;230780041;NAUT;4;;3.74;0;0
BLOCS_P;2021;230004657;SITE CROIX BLANCHE;230780058;M1030;;1;0.4;0;0
BLOCS_P;2021;230004657;SITE CROIX BLANCHE;230780058;N2200;1;1;1.5;0;0
BLOCS_P;2021;230004657;SITE CROIX BLANCHE;230780058;N2320;;2;0.91;0;0
BLOCS_P;2021;230004657;SITE CROIX BLANCHE;230780058;N2510;1;1;1.6;0;0
BLOCS_P;2021;230004657;SITE CROIX BLANCHE;230780058;NAUT;;1;0.5;0;0
BLOCS_P;2021;230780082;CENTRE MEDICAL NATIONAL SAINTE FEYRE;750005068;N2200;;2;1;0;
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;M100H;3;2;4;0;0
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;M1030;2;;2;0;1
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;M200H;3;7;4.1;0;1
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;N2200;8;;8;;
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;N2310;;1;0.5;;
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;N2320;1;;1;;
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;N2510;3;;3;;
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;N4160;1;;1;;
BLOCS_P;2021;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;NAUT;2;1;2.8;;
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;M100H;1;;1;0;1
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;M1030;8;;8;0;1
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;M200H;22;4;24;0;1
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;N2200;20;8;26.4;0;1
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;N2310;4;;4;0;0
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;N2320;5;1;5.92;;
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;N2510;6;;6;0;0
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;N4160;1;1;1.6;0;1
BLOCS_P;2021;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;NAUT;21;;21;0;1
BLOCS_P;2021;240000208;CLINIQUE PASTEUR;240000612;M1030;3;;3.5;;
BLOCS_P;2021;240000208;CLINIQUE PASTEUR;240000612;M200H;9;6;15;;
BLOCS_P;2021;240000208;CLINIQUE PASTEUR;240000612;N2200;6;2;8.34;;
BLOCS_P;2021;240000208;CLINIQUE PASTEUR;240000612;N2310;2;;2;;
BLOCS_P;2021;240000208;CLINIQUE PASTEUR;240000612;N2510;3;;4.33;;
BLOCS_P;2021;240000208;CLINIQUE PASTEUR;240000612;N4160;1;;1;;
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;M100H;;7;2.3;0;0
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;M1030;;3;2;1;1
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;M200H;7;11;9.35;1;1
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;N2200;7;4;8.06;0;0
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;N2310;2;2;3.2;0;0
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;N2320;1;1;1.5;0;0
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;N2510;4;2;5.32;0;0
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;N4160;1;;1;0;0
BLOCS_P;2021;240000216;CLINIQUE DU PARC;240000620;NAUT;6;1;6.1;0;0
BLOCS_P;2021;240000372;C.H DE BERGERAC;240000059;M1030;2;2;4.18;;
BLOCS_P;2021;240000372;C.H DE BERGERAC;240000059;N2200;4;3;5.32;;
BLOCS_P;2021;240000372;C.H DE BERGERAC;240000059;N2310;6;4;8.93;;
BLOCS_P;2021;240000372;C.H DE BERGERAC;240000059;N2320;7;1;6.93;;
BLOCS_P;2021;240000372;C.H DE BERGERAC;240000059;N2510;4;2;5.05;;
BLOCS_P;2021;240000372;C.H DE BERGERAC;240000059;N4160;1;;1;;
BLOCS_P;2021;240000372;C.H DE BERGERAC;240000059;NAUT;3;1;3.5;;
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M100H;7;;7;;1
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M1030;5;5;9.12;1;
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M200H;24;3;23.09;;1
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2200;23;1;23.56;;
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2310;24;2;25.57;;
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2320;13;0;12.71;;
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2510;29;4;32.04;;
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N4160;1;0;0.16;;
BLOCS_P;2021;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NAUT;35;1;16.76;;
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;M1030;4;;4;;
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;M200H;2;1;2.67;0;1
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2200;12;;9.71;;0
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2310;4;;4;;1
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2320;1;;1;;0
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;N2510;10;;8.08;;0
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;N4160;1;;1;;0
BLOCS_P;2021;240000687;CENTRE HOSPITALIER SARLAT;240000448;NAUT;9;;5.26;;0
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;M100H;13;35;24;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;M1030;14;;7;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;M200H;30;5;18;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;N2200;33;22;47.53;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;N2310;1;;1.29;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;N2320;;5;3.5;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;N2510;6;6;9.9;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;N4160;;2;1.36;;
BLOCS_P;2021;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;NAUT;11;4;19.5;;
BLOCS_P;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;M1030;7;5;5.67;0;0
BLOCS_P;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;M200H;4;1;2.5;0;0
BLOCS_P;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;N2200;6;4;9.22;0;0
BLOCS_P;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;N2310;6;2;6.96;0;0
BLOCS_P;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;N2320;3;6;5.87;0;0
BLOCS_P;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;N2510;2;3;4.07;0;0
BLOCS_P;2021;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;NAUT;5;1;5.21;0;0
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;M100H;0;45;5.78;1;1
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;M1030;0;53;22.13;1;1
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;M200H;0;114;22.32;1;1
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2200;40;38;69.49;;
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2310;49;24;66.2;;
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2320;25;20;42.34;;
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2510;37;27;55.8;;
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N4160;8;1;8.51;;
BLOCS_P;2021;250006954;CHRU JEAN MINJOZ;250000015;NAUT;14;10;20.6;;
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;M100H;;15;7;1;
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;M1030;11;;11;;1
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;M200H;36;;36;;1
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;N2200;20;11;26.12;0;1
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;N2310;5;2;6.41;0;1
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;N2320;2;1;2.36;0;1
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;N2510;1;1;1.85;0;0
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;N4160;2;;2;0;0
BLOCS_P;2021;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;NAUT;19;2;18.61;0;0
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;M100H;15;7;8.54;;
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;M1030;11;11;13.2;;
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;M200H;22;18;29.13;;
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;N2200;32;23;52.85;1;1
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;N2310;21;7;25.17;1;1
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;N2320;12;9;21.09;1;1
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;N2510;20;4;22.73;0;0
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;N4160;4;;3.26;0;0
BLOCS_P;2021;260000013;CH DE VALENCE;260000021;NAUT;18;4;18.04;1;1
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;M100H;3;;0.6;0;0
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;M1030;2;7;3.2;1;0
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;M200H;18;5;5.1;0;1
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N2200;7;5;15.21;;
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N2310;10;6;16.22;;
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N2320;10;9;13.66;;1
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N2510;6;4;8.62;;
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N4130;0;0;0;;1
BLOCS_P;2021;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;N4160;1;1;1.6;;
