BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTINT
IMAGES;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SCAN;1;1;7914;;;6018;
IMAGES;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;IRM;1;1;1053;;;16051;
IMAGES;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;RADIO;2;2;3948;;;21248;
IMAGES;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;SCAN;1;1;9853;;;19509;
IMAGES;2021;380020123;CLINIQUE DES COTES DU RHONE;380021139;MAMM;1;;;;;;
IMAGES;2021;380020123;CLINIQUE DES COTES DU RHONE;380021139;RADIO;2;0;;;;;0
IMAGES;2021;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;LITHO;1;1;123;;;;1
IMAGES;2021;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;MAMM;1;;;;;;
IMAGES;2021;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;RADIO;2;;;;;;
IMAGES;2021;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;SCAN;1;;;;;;
IMAGES;2021;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;RADIO;2;;;;;;
IMAGES;2021;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;SCAN;1;;;;;;
IMAGES;2021;380780379;CENTRE DE PNEUMOLOGIE HENRI BAZIRE;380798249;RADIO;1;1;887;;;;1
IMAGES;2021;380782722;HOPITAL SUD - CHU38;380780080;IRM;1;1;729;;;10464;0
IMAGES;2021;380782722;HOPITAL SUD - CHU38;380780080;RADIO;3;3;8687;;;40637;1
IMAGES;2021;380782722;HOPITAL SUD - CHU38;380780080;SCAN;1;1;2669;;;7918;1
IMAGES;2021;380786442;CLINIQUE BELLEDONNE;380798025;IRM;2;;;;;;
IMAGES;2021;380786442;CLINIQUE BELLEDONNE;380798025;MAMM;1;;;;;;
IMAGES;2021;380786442;CLINIQUE BELLEDONNE;380798025;RADIO;3;;;;;;
IMAGES;2021;380786442;CLINIQUE BELLEDONNE;380798025;SCAN;2;;;;;;
IMAGES;2021;380786442;CLINIQUE BELLEDONNE;380798025;VASC;2;;;;;;
IMAGES;2021;390000040;CH LONS;390780146;CAM;1;;;;;;
IMAGES;2021;390000040;CH LONS;390780146;IRM;2;;;;;;
IMAGES;2021;390000040;CH LONS;390780146;RADIO;2;2;5861;;;21716;1
IMAGES;2021;390000040;CH LONS;390780146;SCAN;2;2;6453;;;12099;1
IMAGES;2021;390000057;CH LEON BERARD MOREZ;390780153;RADIO;1;1;80;;;;0
IMAGES;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;RADIO;2;2;1767;;;5366;
IMAGES;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;SCAN;1;1;1167;;;2211;
IMAGES;2021;390000073;CHI PAYS REVERMONT SITE SALINS;390780179;RADIO;1;1;553;;;2229;
IMAGES;2021;390000172;CRCPFC LA GRANGE SUR LE MONT;250006335;RADIO;1;1;516;;;;
IMAGES;2021;390000172;CRCPFC LA GRANGE SUR LE MONT;250006335;VASC;1;1;318;;;;
IMAGES;2021;390000214;CH JURA SUD SITE CHAMPAGNOLE;390780146;RADIO;1;1;725;;;3197;
IMAGES;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;IRM;1;1;513;;;348;0
IMAGES;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;MAMM;1;1;;;;500;
IMAGES;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;RADIO;2;2;11631;;;10966;1
IMAGES;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;SCAN;1;1;9559;;;5106;1
IMAGES;2021;400000105;CENTRE HOSPITALIER DAX;400780193;IRM;1;1;1140;9;;3044;0
IMAGES;2021;400000105;CENTRE HOSPITALIER DAX;400780193;RADIO;3;3;7538;127;;16526;1
IMAGES;2021;400000105;CENTRE HOSPITALIER DAX;400780193;SCAN;2;2;7653;93;;6100;1
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;CAM;2;2;258;;;10683;0
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;IRM;2;2;957;;;13350;0
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;MAMM;1;1;;;;198;
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;RADIO;4;4;4525;;0;22241;0
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SCAN;2;2;3817;;;14539;1
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;TOMO;1;1;51;;;720;0
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;VASC;1;1;1488;;;;0
IMAGES;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;dtIRM2;1;1;377;;;4233;0
IMAGES;2021;400780250;CENTRE DE NOUVIELLE - SSR-MPR;400011177;RADIO;1;1;565;;;3;0
IMAGES;2021;400791018;CTRE. EUROPEEN REEDUCATION DU SPORTIF;400790994;RADIO;1;1;1503;;;;
IMAGES;2021;410000020;CH BLOIS SIMONE VEIL;410000087;IRM;1;1;1519;;5454;6072;
IMAGES;2021;410000020;CH BLOIS SIMONE VEIL;410000087;MAMM;1;1;;;;2219;
IMAGES;2021;410000020;CH BLOIS SIMONE VEIL;410000087;RADIO;4;4;9646;;266;34341;1
IMAGES;2021;410000020;CH BLOIS SIMONE VEIL;410000087;SCAN;2;2;8201;;82;25469;1
IMAGES;2021;410000038;CH VENDOME - MONTOIRE;410000095;IRM;1;;;;;;
IMAGES;2021;410000038;CH VENDOME - MONTOIRE;410000095;RADIO;2;2;1389;319;39;9237;
IMAGES;2021;410000038;CH VENDOME - MONTOIRE;410000095;SCAN;1;;;;;;
IMAGES;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;IRM;1;1;198;;;4811;
IMAGES;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;RADIO;2;2;3173;;;7131;
IMAGES;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;SCAN;1;1;3216;;;7131;
IMAGES;2021;410000053;CH SAINT AIGNAN;410000111;RADIO;1;1;309;144;;1036;0
IMAGES;2021;410000202;POLYCLINIQUE BLOIS;410000319;IRM;1;;;;;;
IMAGES;2021;410000202;POLYCLINIQUE BLOIS;410000319;RADIO;3;;;;;;
IMAGES;2021;410000202;POLYCLINIQUE BLOIS;410000319;SCAN;1;;;;;;
IMAGES;2021;410000202;POLYCLINIQUE BLOIS;410000319;dtIRM2;1;;;;;;
IMAGES;2021;410000418;INSTITUT MEDICAL DE SOLOGNE;440052041;RADIO;1;;;;;;
IMAGES;2021;420000010;CH DE ROANNE;420780033;IRM;1;1;3937;;;10232;0
IMAGES;2021;420000010;CH DE ROANNE;420780033;MAMM;1;1;;;;757;
IMAGES;2021;420000010;CH DE ROANNE;420780033;RADIO;4;4;10897;;;23329;1
IMAGES;2021;420000010;CH DE ROANNE;420780033;SCAN;1;1;7848;;;23927;1
IMAGES;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;IRM;1;1;447;207;0;6887;0
IMAGES;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;MAMM;1;;;;;;
IMAGES;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;RADIO;2;2;2072;0;6;15371;0
IMAGES;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;SCAN;1;1;5015;6;4428;21655;0
IMAGES;2021;420000234;CH DE FIRMINY;420780652;RADIO;3;3;6054;610;;15435;0
IMAGES;2021;420000234;CH DE FIRMINY;420780652;SCAN;1;1;6688;;;5694;0
IMAGES;2021;420000242;CH GEORGES CLAUDINON;420780660;RADIO;1;1;235;;;;0
IMAGES;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;MAMM;1;1;;;;1954;
IMAGES;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;RADIO;2;2;953;2;5;10206;
IMAGES;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;SCAN;1;1;4083;0;4132;16619;
IMAGES;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;MAMM;1;1;;;;2269;
IMAGES;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;RADIO;2;2;1299;;;314;0
IMAGES;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;SCAN;1;1;628;;;;0
IMAGES;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;CAM;3;3;210;;1366;7394;
IMAGES;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;IRM;2;2;796;;;32047;
IMAGES;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;MAMM;1;1;;;;1985;
IMAGES;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;RADIO;2;2;14778;;;29572;1
IMAGES;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SCAN;3;3;8315;;;74267;1
IMAGES;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;TOMO;1;1;127;;830;4494;
IMAGES;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;VASC;1;1;2670;;;;
IMAGES;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;IRM;1;;;;;;
IMAGES;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;RADIO;3;;;;;;
IMAGES;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;SCAN;2;;;;;;
IMAGES;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;dtIRM1;1;;;;;;
IMAGES;2021;420780637;CH DU GIER - MCO;420002495;RADIO;3;3;5291;;;32435;0
IMAGES;2021;420780637;CH DU GIER - MCO;420002495;SCAN;1;1;4889;;;7211;0
IMAGES;2021;420782567;HOPITAL DE LA CHARITE - CHU42;420784878;RADIO;1;1;2936;;;370;0
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;CAM;3;3;1214;;75;4223;0
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;IRM;3;3;3505;;117;11623;0
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;LITHO;1;1;39;;;;1
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;RADIO;9;9;23819;;302;42843;1
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;SCAN;3;3;19678;;88;11941;1
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;TOMO;1;1;661;;90;3043;0
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;VASC;4;4;7907;;9;123;1
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;dtIRM1;1;1;81;;7;1415;0
IMAGES;2021;420785354;HOPITAL NORD - CHU42;420784878;dtIRM2;2;2;1243;;60;4235;0
IMAGES;2021;430000109;CLINIQUE BON SECOURS;430000372;LITHO;1;1;231;;;;1
IMAGES;2021;430000109;CLINIQUE BON SECOURS;430000372;RADIO;1;;;;;;0
IMAGES;2021;430000117;CH EMILE ROUX LE PUY;430000018;IRM;2;2;2551;;;14931;0
IMAGES;2021;430000117;CH EMILE ROUX LE PUY;430000018;MAMM;1;1;;;;2317;
IMAGES;2021;430000117;CH EMILE ROUX LE PUY;430000018;RADIO;3;3;24562;;254;17201;1
IMAGES;2021;430000117;CH EMILE ROUX LE PUY;430000018;SCAN;2;2;22210;;189;16411;1
IMAGES;2021;430000117;CH EMILE ROUX LE PUY;430000018;dtIRM2;1;1;1047;;;7935;0
IMAGES;2021;430000190;CH DE BRIOUDE;430000034;RADIO;2;2;2894;;;7978;
IMAGES;2021;430000190;CH DE BRIOUDE;430000034;SCAN;1;1;2599;0;;3568;
IMAGES;2021;430000307;CH PIERRE GALLICE DE LANGEAC;430000067;RADIO;1;0;0;0;0;0;0
IMAGES;2021;440000016;CH DE SAINT NAZAIRE;440000057;IRM;2;2;554;2;;6436;0
IMAGES;2021;440000016;CH DE SAINT NAZAIRE;440000057;MAMM;2;1;;;;2435;
IMAGES;2021;440000016;CH DE SAINT NAZAIRE;440000057;RADIO;6;5;9471;69;;39864;
IMAGES;2021;440000016;CH DE SAINT NAZAIRE;440000057;SCAN;3;2;4548;28;;16270;0
IMAGES;2021;440000016;CH DE SAINT NAZAIRE;440000057;TOMO;1;;;;;;
IMAGES;2021;440000016;CH DE SAINT NAZAIRE;440000057;VASC;2;2;2381;1;;486;
IMAGES;2021;440000016;CH DE SAINT NAZAIRE;440000057;dtIRM1;1;1;40;0;;3022;0
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;CAM;3;3;1859;204;7;4032;0
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;IRM;3;2;1712;22;2;7990;0
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAMM;1;1;;;;2136;
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;RADIO;12;12;49764;112;25;73943;0
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SCAN;4;3;17875;539;0;14580;1
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;TOMO;2;1;218;8;0;3010;0
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;VASC;1;1;3789;94;15;433;1
IMAGES;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;dtIRM1;1;1;34;0;0;2357;0
IMAGES;2021;440000396;CH ERDRE ET LOIRE;440053643;RADIO;2;2;4069;;;17299;
IMAGES;2021;440000396;CH ERDRE ET LOIRE;440053643;SCAN;1;1;2511;;;5457;
IMAGES;2021;440000453;CHU DE NANTES SITE HOPITAL BELLIER;440000289;RADIO;1;1;1106;393;;61;0
IMAGES;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;IRM;1;1;209;;;2567;0
IMAGES;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;RADIO;2;2;4247;;484;17463;0
IMAGES;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;SCAN;1;1;3557;;22;4248;0
IMAGES;2021;440000560;CH LVO SITE DE MACHECOUL;850009010;RADIO;1;1;770;1;0;0;0
IMAGES;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;CAM;2;2;654;;;5454;
IMAGES;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;IRM;1;1;149;;;4857;
IMAGES;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;MAMM;2;2;;;;6865;
IMAGES;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;RADIO;5;5;1544;;;643;
IMAGES;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;SCAN;2;2;701;;;6879;1
IMAGES;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;TOMO;2;2;44;;;4042;
IMAGES;2021;440003291;CHU DE NANTES SITE SAINT JACQUES;440000289;RADIO;2;2;976;229;;3411;0
IMAGES;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;CAM;3;3;746;19;0;9281;0
IMAGES;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;IRM;2;2;2031;61;2;7631;0
IMAGES;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;RADIO;2;2;32583;143;18;3113;0
IMAGES;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;SCAN;1;1;6561;57;15;4737;1
IMAGES;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;TOMO;2;1;136;277;0;1779;0
IMAGES;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;VASC;4;4;7377;961;302;12;1
IMAGES;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;dtIRM2;1;1;216;16;0;4305;0
IMAGES;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;IRM;2;;;;;;
IMAGES;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;LITHO;1;1;16;;;;
IMAGES;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;MAMM;1;;;;;;
IMAGES;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;RADIO;4;;;;;;
IMAGES;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;SCAN;2;;;;;;
IMAGES;2021;440029379;CLINIQUE JULES VERNE;440000974;IRM;2;;;;;;
IMAGES;2021;440029379;CLINIQUE JULES VERNE;440000974;LITHO;1;;;;;;
IMAGES;2021;440029379;CLINIQUE JULES VERNE;440000974;RADIO;4;;;;;;
IMAGES;2021;440029379;CLINIQUE JULES VERNE;440000974;SCAN;2;;;;;;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;CAM;3;3;111;;;8226;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;IRM;3;;;;;;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;MAMM;3;;;;;;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;RADIO;7;;;;;;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;SCAN;2;;;;;;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;TOMO;1;;;;;;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;VASC;4;4;7097;;;;
IMAGES;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;dtIRM2;1;;;;;;
IMAGES;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;CAM;1;;;;;;
IMAGES;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;IRM;2;;;;;;
IMAGES;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;LITHO;1;1;42;;;;1
IMAGES;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;RADIO;2;;;;;;
IMAGES;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;SCAN;1;;;;;;
IMAGES;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;TOMO;1;;;;;;
IMAGES;2021;440053387;SSR CMPR COTE D'AMOUR;440018661;RADIO;1;1;470;0;0;594;0
IMAGES;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;IRM;2;1;223;;;2236;0
IMAGES;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;MAMM;1;1;;;;0;
IMAGES;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;RADIO;4;4;9886;;;19085;1
IMAGES;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;SCAN;1;1;6571;;;4020;1
IMAGES;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;TOMO;1;;;;;;
IMAGES;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;dtIRM2;1;;;;;;0
IMAGES;2021;450000070;CH PITHIVIERS;450000112;MAMM;1;1;;;;836;
IMAGES;2021;450000070;CH PITHIVIERS;450000112;RADIO;2;2;582;;;6388;
IMAGES;2021;450000070;CH PITHIVIERS;450000112;SCAN;1;1;1114;;;4902;
IMAGES;2021;450000245;CLINIQUE L'ARCHETTE;450000542;IRM;1;;;;;;
IMAGES;2021;450000245;CLINIQUE L'ARCHETTE;450000542;MAMM;1;;;;;;
IMAGES;2021;450000245;CLINIQUE L'ARCHETTE;450000542;RADIO;2;;;;;;
IMAGES;2021;450000245;CLINIQUE L'ARCHETTE;450000542;SCAN;1;;;;;;
IMAGES;2021;450000245;CLINIQUE L'ARCHETTE;450000542;VASC;1;;;;;;
IMAGES;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;IRM;2;2;345;;11;11538;0
IMAGES;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;MAMM;1;1;;;;4085;
IMAGES;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;RADIO;2;2;19589;;4967;22905;0
IMAGES;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;SCAN;2;2;2272;;362;14698;0
IMAGES;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;TOMO;1;;;;;;0
IMAGES;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;dtIRM2;1;1;86;;3;6665;0
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;CAM;3;3;1165;0;0;7478;0
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;IRM;3;3;2294;0;1;9404;0
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;MAMM;1;1;;;;2996;
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;RADIO;9;9;21945;2;0;63901;1
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;SCAN;3;3;13569;0;0;24494;1
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;TOMO;2;2;751;0;0;5138;1
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;VASC;1;1;28;0;0;10;1
IMAGES;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;dtIRM2;1;1;353;0;0;3301;0
IMAGES;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;MAMM;1;1;;;;1564;
IMAGES;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;RADIO;1;1;840;;;20821;0
IMAGES;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;SCAN;1;1;1141;;;6736;0
IMAGES;2021;460000052;CH ST JACQUES ST CERE;460780091;RADIO;2;2;1026;;;4846;
IMAGES;2021;460000052;CH ST JACQUES ST CERE;460780091;SCAN;1;1;1120;;;4355;
IMAGES;2021;460000060;CRF LA ROSERAIE;460780117;RADIO;1;1;509;;;;0
IMAGES;2021;460000102;CH JEAN COULON GOURDON;460780208;MAMM;1;1;;;;2628;
IMAGES;2021;460000102;CH JEAN COULON GOURDON;460780208;RADIO;5;5;477;;;11360;
IMAGES;2021;460000102;CH JEAN COULON GOURDON;460780208;SCAN;1;1;909;;;5055;
IMAGES;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;IRM;1;1;547;;2;3373;0
IMAGES;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;MAMM;1;0;;;;;
IMAGES;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;RADIO;3;3;5074;;13;19794;1
IMAGES;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;SCAN;1;1;2811;;;9511;1
IMAGES;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;IRM;1;;;;;;
IMAGES;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;LITHO;1;1;98;;;;
IMAGES;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;RADIO;4;;;;;;
IMAGES;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;SCAN;2;;;;;;
IMAGES;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;VASC;3;3;3287;;;;
IMAGES;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;CAM;3;3;586;;0;11338;0
IMAGES;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;IRM;3;3;2031;;49;14007;0
IMAGES;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;RADIO;4;4;10653;;0;35246;0
IMAGES;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;SCAN;3;3;9288;;90;12695;1
IMAGES;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;TOMO;1;1;444;;0;3888;0
IMAGES;2021;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;IRM;1;1;364;44;3683;3618;0
IMAGES;2021;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;RADIO;2;2;3704;1717;;20257;0
IMAGES;2021;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;SCAN;1;1;3019;659;4608;9322;0
IMAGES;2021;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;IRM;1;1;288;8;;13611;0
IMAGES;2021;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;MAMM;1;1;;;;1964;
IMAGES;2021;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;RADIO;4;4;2143;127;;16785;0
IMAGES;2021;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;SCAN;1;1;3102;87;;21017;0
IMAGES;2021;470000522;CH AGEN NERAC - SITE DE NERAC;470016171;RADIO;1;1;389;;;2853;
IMAGES;2021;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;IRM;1;1;469;;;4905;0
IMAGES;2021;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;MAMM;1;1;;;;891;
IMAGES;2021;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;RADIO;3;3;4392;;;12456;0
IMAGES;2021;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;SCAN;1;1;2574;;;4301;0
IMAGES;2021;480000074;CH LANGOGNE;480780162;RADIO;1;1;70;14;;548;0
IMAGES;2021;480783034;CRF DE MONTRODAT;480782101;RADIO;1;1;65;;;;1
IMAGES;2021;490000049;CHR ANGERS SITE LARREY;490000031;CAM;4;4;1159;0;0;9435;0
IMAGES;2021;490000049;CHR ANGERS SITE LARREY;490000031;IRM;4;4;6116;41;3419;15858;0
IMAGES;2021;490000049;CHR ANGERS SITE LARREY;490000031;RADIO;11;11;47236;448;6587;81030;0
IMAGES;2021;490000049;CHR ANGERS SITE LARREY;490000031;SCAN;4;3;17083;268;2657;30753;1
IMAGES;2021;490000049;CHR ANGERS SITE LARREY;490000031;TOMO;2;2;549;0;336;3447;0
IMAGES;2021;490000049;CHR ANGERS SITE LARREY;490000031;VASC;6;6;8541;54;155;451;1
IMAGES;2021;490000049;CHR ANGERS SITE LARREY;490000031;dtIRM2;1;1;2003;9;957;3877;0
IMAGES;2021;490000106;CESAME CHS STE GEMMES SUR LOIRE;490000163;RADIO;2;2;513;;;;0
IMAGES;2021;490000155;ICO - SITE PAUL PAPIN;490017258;CAM;1;1;240;;;4228;
IMAGES;2021;490000155;ICO - SITE PAUL PAPIN;490017258;IRM;1;1;104;;;2438;
IMAGES;2021;490000155;ICO - SITE PAUL PAPIN;490017258;MAMM;3;3;;;;6430;
IMAGES;2021;490000155;ICO - SITE PAUL PAPIN;490017258;RADIO;1;1;3030;;;600;
IMAGES;2021;490000155;ICO - SITE PAUL PAPIN;490017258;SCAN;1;1;526;;;6197;
IMAGES;2021;490000155;ICO - SITE PAUL PAPIN;490017258;TOMO;2;2;44;;;4318;
IMAGES;2021;490000635;CH DE CHOLET;490000676;IRM;1;1;754;;;4806;0
IMAGES;2021;490000635;CH DE CHOLET;490000676;MAMM;1;1;;;;2201;
IMAGES;2021;490000635;CH DE CHOLET;490000676;RADIO;5;5;10566;;;56186;1
IMAGES;2021;490000635;CH DE CHOLET;490000676;SCAN;2;2;5286;;;16282;1
IMAGES;2021;490001765;CH DE SAUMUR;490528452;IRM;1;1;266;;;2111;
