BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2021;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310780119;CL DE MONTBERON;310000047;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310780119;CL DE MONTBERON;310000047;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310780143;CL DU CHATEAU DE SEYSSES;920030269;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310780143;CL DU CHATEAU DE SEYSSES;920030269;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310780150;CL MEDIPOLE GARONNE;310788799;DECLA;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0
FILTRE;2021;310780150;CL MEDIPOLE GARONNE;310788799;INIT;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;310780234;CL DU CABIROL;920030871;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310780234;CL DU CABIROL;920030871;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310780259;CL PASTEUR;310000096;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1
FILTRE;2021;310780259;CL PASTEUR;310000096;INIT;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;;;;;;;;;;;1;1;1;0;0;0;0;1
FILTRE;2021;310780283;CL DE L'UNION;310000112;DECLA;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0
FILTRE;2021;310780283;CL DE L'UNION;310000112;INIT;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;0;1;1;1;0;0;0;0
FILTRE;2021;310780358;MAISON DE SANTE DE MAILHOL;310000146;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310780358;MAISON DE SANTE DE MAILHOL;310000146;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310780366;CL MONIE;310000153;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;310780366;CL MONIE;310000153;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;310780374;CL DU CHATEAU DE VERNHES;310000161;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310780374;CL DU CHATEAU DE VERNHES;310000161;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310780382;CL AMBROISE PARE;310000179;DECLA;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2021;310780382;CL AMBROISE PARE;310000179;INIT;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;310780390;CL DE BEAUPUY;310000187;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310780390;CL DE BEAUPUY;310000187;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310780481;MECS CASTELNOUVEL;340015171;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310780481;MECS CASTELNOUVEL;340015171;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781000;CL DES CEDRES;310788880;DECLA;1;1;0;1;0;0;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0
FILTRE;2021;310781000;CL DES CEDRES;310788880;INIT;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;1;1;1;1;1;0;0;0
FILTRE;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0
FILTRE;2021;310781067;HOPITAL JOSEPH DUCUING;310788898;INIT;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;310781125;CL ST ROCH;310000419;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;310781125;CL ST ROCH;310000419;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781133;CLINIQUE D'AUFRERY;310000427;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;310781133;CLINIQUE D'AUFRERY;310000427;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781141;CL DU VIEUX CHATEAU D'OC;310000435;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310781141;CL DU VIEUX CHATEAU D'OC;310000435;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781158;CL MARIGNY;920031762;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310781158;CL MARIGNY;920031762;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781174;KORIAN MONTVERT;750056335;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;310781174;KORIAN MONTVERT;750056335;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781422;CENTRE PAUL DOTTIN;310781562;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;;;;;;;;
FILTRE;2021;310781422;CENTRE PAUL DOTTIN;310781562;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781430;CENTRE POSTCURE ROUTE NOUVELLE;310788906;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310781430;CENTRE POSTCURE ROUTE NOUVELLE;310788906;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310781505;CL D'OCCITANIE;310000492;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2021;310781505;CL D'OCCITANIE;310000492;INIT;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2021;310781695;POLYCL DE LA LEZE;920030269;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;310781695;POLYCL DE LA LEZE;920030269;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;310781984;CL DE VERDAICH;310014378;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;310781984;CL DE VERDAICH;310014378;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310782016;CL NEPHRO ST EXUPERY TLS LECRIVAIN;310000617;DECLA;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0
FILTRE;2021;310782016;CL NEPHRO ST EXUPERY TLS LECRIVAIN;310000617;INIT;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;310782065;AAIR MIDI PYRENEES;310000633;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;310782065;AAIR MIDI PYRENEES;310000633;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310782339;CRF LA FONTAINE SALEE CHU TOULOUSE;310781406;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;310782339;CRF LA FONTAINE SALEE CHU TOULOUSE;310781406;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310782347;INSTITUT CLAUDIUS REGAUD;310789136;DECLA;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0
FILTRE;2021;310782347;INSTITUT CLAUDIUS REGAUD;310789136;INIT;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;310782396;CL SSR KORIAN ESTELA;750056335;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310782396;CL SSR KORIAN ESTELA;750056335;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310782446;ARSEAA;310782446;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;310782446;ARSEAA;310782446;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0
FILTRE;2021;310783048;HOPITAL PURPAN CHU TLSE;310781406;INIT;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;1;;;;;;;;;;;0;1;1;1;1;0;0;0
FILTRE;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;DECLA;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1
FILTRE;2021;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;INIT;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;;;;;;;;;;;1;1;1;0;0;1;1;1
FILTRE;2021;310783063;HOPITAL LA GRAVE CHU TLSE;310781406;DECLA;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;310783063;HOPITAL LA GRAVE CHU TLSE;310781406;INIT;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310783097;CENTRE DE SANTE MENTALE MGEN TOULOUSE;750005068;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310783097;CENTRE DE SANTE MENTALE MGEN TOULOUSE;750005068;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310784558;HOPITAUX LUCHON CTRE REEDUC FONCTION;310180013;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;310784558;HOPITAUX LUCHON CTRE REEDUC FONCTION;310180013;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310784830;CRF LES GRANDS CEDRES;310788880;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310784830;CRF LES GRANDS CEDRES;310788880;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310786389;CL DES PYRENEES;310001433;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;310786389;CL DES PYRENEES;310001433;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;;;;;;;;
FILTRE;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310792635;SSR LE MARQUISAT;310002191;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;310792635;SSR LE MARQUISAT;310002191;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310793401;CL NEPHRO ST EXUPERY UAD BESSIERES;310000617;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310793401;CL NEPHRO ST EXUPERY UAD BESSIERES;310000617;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310793419;CL NEPHRO ST EXUPERY UAD ST GAUDENS;310000617;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;310793419;CL NEPHRO ST EXUPERY UAD ST GAUDENS;310000617;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310793435;CL NEPHRO ST EXUPERY UAD VILLEFRANCHE;310000617;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310793435;CL NEPHRO ST EXUPERY UAD VILLEFRANCHE;310000617;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310793559;AAIR UAD TOULOUSE BONNEFOY;310000633;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310793559;AAIR UAD TOULOUSE BONNEFOY;310000633;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310793567;AAIR UAD BLAGNAC;310000633;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310793567;AAIR UAD BLAGNAC;310000633;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310793575;AAIR UAD TOULOUSE CEPIERE;310000633;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310794094;USLD LES JARDINS DES SILOS;310780754;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;310794094;USLD LES JARDINS DES SILOS;310780754;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310794417;NEPHROCARE OC CENTRE UAD UDM MURET;310002712;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310794524;AAIR UAD ST GAUDENS;310000633;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310794524;AAIR UAD ST GAUDENS;310000633;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310794532;CL NEPHRO ST EXUPERY UAD TLS BASSO;310000617;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310794532;CL NEPHRO ST EXUPERY UAD TLS BASSO;310000617;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310795463;CENTRE DE POST CURE APRES;310785068;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310795463;CENTRE DE POST CURE APRES;310785068;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310796768;CL NEPHRO ST EXUPERY UAD LUCHON;310000617;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310796768;CL NEPHRO ST EXUPERY UAD LUCHON;310000617;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310796776;CL NEPHRO ST EXUPERY UAD REVEL;310000617;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310796776;CL NEPHRO ST EXUPERY UAD REVEL;310000617;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;310797527;GROUPE ONCORAD GARONNE PASTEUR;310797519;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;310797527;GROUPE ONCORAD GARONNE PASTEUR;310797519;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;320000086;CH AUCH EN GASCOGNE;320780117;DECLA;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2021;320000086;CH AUCH EN GASCOGNE;320780117;INIT;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2021;320000094;CH GERS;320780125;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;320000094;CH GERS;320780125;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;320000102;CH CONDOM;320780133;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;320000102;CH CONDOM;320780133;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;320000128;CH GIMONT;320780158;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;320000128;CH GIMONT;320780158;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;320000144;CHI LOMBEZ SAMATAN;320780174;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;320000144;CHI LOMBEZ SAMATAN;320780174;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;320000151;CH DE MAUVEZIN;320780182;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;320000151;CH DE MAUVEZIN;320780182;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;320000169;CH MIRANDE;320780190;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;;;;;;;;
FILTRE;2021;320000169;CH MIRANDE;320780190;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;320000177;CH NOGARO;320780208;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;320000177;CH NOGARO;320780208;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
