BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2021;830100251;CLINIQUE DU CAP D'OR;830000063;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;5;13;5;0;;1;0;0
PERINAT;2021;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;TYPE1;;0;27;;;;4;2896;1399;0;0;0;0;0;0;1299;14;6032;0;0;0;4649;1305;5612;330;1771;0;1292;13;14;;1318;;;;46;0;1;516;542;377;9;;11;0;0
PERINAT;2021;830100459;CLINIQUE SAINT MICHEL;830000212;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;1;4;0;0;;0;1;291
PERINAT;2021;830100608;CHITS CH GEORGE SAND;830100616;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2237;1572;3;0;0;1;66;308;66;0;;0;0;0
PERINAT;2021;840000285;POLYCLINIQUE URBAIN V;840000608;TYPE2;;1;35;6;;;4;1435;124;198;4;0;0;0;0;998;0;5406;1141;0;0;3318;1165;5027;328;1807;17;1150;15;4;;1180;;;;82;0;1;168;258;147;0;;3;1;554
PERINAT;2021;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1458;108;375;0;0;1;19;42;19;0;;0;0;0
PERINAT;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;TYPE1;;0;23;;;;4;1476;98;0;0;0;0;0;0;1121;18;5562;0;0;0;4247;1125;4880;225;1324;0;1123;2;14;14;1127;4599;11127;291;29;0;1;296;254;211;23;7;15;0;0
PERINAT;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;TYPE1;;;18;0;0;0;3;767;73;0;0;0;0;0;0;573;8;2530;0;0;0;2012;569;2304;115;627;0;568;1;7;0;575;1718;2245;152;28;0;1;292;289;260;0;0;2;0;0
PERINAT;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;TYPE1;;;25;;;;3;1320;92;0;0;0;0;0;0;0;0;4631;0;0;0;0;947;3910;187;1012;0;941;6;7;;964;4395;4680;479;70;0;1;285;272;253;4;;0;0;0
PERINAT;2021;840000491;CHI SITE DE PERTUIS;130041916;TYPE1;;0;14;;;;3;1062;178;0;0;0;0;0;0;797;17;3469;0;0;0;2814;795;3281;148;726;1;789;6;13;0;803;5081;4071;;43;1;1;418;389;320;15;4;3;0;0
PERINAT;2021;840000525;CH VAISON LA ROMAINE;840000111;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;0;0;
PERINAT;2021;840000533;CH JULES NIEL DE VALREAS;840000129;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1373;996;996;0;0;1;27;33;27;0;0;0;0;0
PERINAT;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TYPE2;;1;56;20;6;;6;4127;393;682;73;280;40;0;0;2655;0;16776;4119;1668;0;9479;2988;13947;538;3671;2;2925;63;11;;3076;5914;3418;;148;0;1;776;877;581;44;;24;0;0
PERINAT;2021;850000118;CLINIQUE SAINT CHARLES;850013244;TYPE1;;0;15;;;;4;748;95;0;0;0;0;0;0;555;12;2751;0;0;0;2233;550;2514;104;567;0;543;7;11;;560;;;;6;0;1;2;0;0;1;;22;1;364
PERINAT;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;TYPE2;;1;52;12;6;;5;5293;2148;523;53;260;43;0;0;2274;1;14057;4217;1819;0;8279;2589;12576;376;2493;2;2526;63;7;0;2688;3012;3416;;104;0;1;573;569;371;44;2;24;0;0
PERINAT;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;TYPE1;;0;16;;;;3;1045;222;0;0;0;0;0;0;697;11;3320;0;0;0;2655;691;3043;142;734;0;691;0;11;;698;8295;7357;506;21;0;1;207;177;108;9;;4;0;0
PERINAT;2021;850000209;CHD-SITE DE LUCON;850000019;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;43;1330;39;0;0;1;17;17;17;0;;0;0;0
PERINAT;2021;850000225;CHD - SITE DE MONTAIGU;850000019;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;249;3278;177;0;0;1;25;0;25;0;;0;0;0
PERINAT;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;TYPE1;;0;15;0;0;0;3;921;169;0;0;0;0;0;0;589;10;2726;0;0;0;1962;600;2434;121;613;0;599;1;9;;602;4554;2614;;54;0;1;78;91;41;2;;4;0;0
PERINAT;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;TYPE1;;;19;;;;2;856;106;0;0;0;0;0;0;602;28;2801;0;0;0;1965;672;2624;144;753;0;670;2;5;;680;;;;90;0;1;139;185;131;0;;1;0;0
PERINAT;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;TYPE1;;0;16;;;;4;1238;195;0;0;0;0;0;0;906;18;3654;0;0;0;2999;902;3424;108;557;2;896;6;17;;915;877;7523;136;78;0;1;178;196;123;11;;7;0;0
PERINAT;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1495;59;;;1;;8;;;;;0;
PERINAT;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1143;2204;25;;;1;5;4;5;0;;0;0;
PERINAT;2021;860000223;CHU LA MILETRIE;860014208;TYPE3;;0;43;9;9;12;5;3632;536;265;11;185;6;335;18;2057;0;15630;2911;1944;3135;7490;2363;11810;451;3470;39;2310;53;1;0;2439;8703;11831;0;164;0;1;485;410;356;25;6;60;1;282
PERINAT;2021;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;TYPE2;;0;57;4;;;4;1200;132;258;3;0;0;0;0;687;0;4119;643;0;0;2109;924;3687;188;946;1;921;3;2;;935;;;;61;2;1;95;110;74;1;;3;0;0
PERINAT;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;TYPE1;;0;14;;;;3;399;45;0;0;0;0;0;0;283;7;1261;0;0;0;949;279;1143;70;354;0;276;3;7;0;283;2914;1779;229;24;0;1;104;97;79;4;0;0;0;0
PERINAT;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;4;3;0;;0;0;
PERINAT;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;TYPE1;;0;26;;;;3;1357;134;0;0;0;0;0;0;1072;11;4934;0;0;0;3954;1062;4615;233;1180;1;1055;7;11;;1076;;;;24;0;1;60;40;49;1;;1;0;0
PERINAT;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;TYPE3;INT;1;54;13;10;8;6;3322;223;411;10;262;18;167;9;2048;0;14136;3487;2736;1738;7791;2355;11720;509;3623;56;2273;82;0;1;2441;15089;9436;651;58;1;1;987;938;643;62;0;48;1;405
PERINAT;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;TYPE2;;1;20;6;3;0;3;1616;101;445;12;84;8;0;0;890;1;5040;2533;835;0;2410;1237;4457;236;1131;7;1221;16;8;0;1268;10161;3462;46;251;1;1;205;235;158;7;2;2;0;0
PERINAT;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428;757;33;;;1;16;8;;;;;0;
PERINAT;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;TYPE1;;0;14;;;;2;748;65;0;0;0;0;0;0;393;2;2532;0;0;0;1293;550;2265;107;571;0;547;3;6;;553;3182;3087;66;41;3;1;195;203;152;5;;1;0;0
PERINAT;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;TYPE1;;0;10;;;;2;544;162;0;0;0;0;0;0;258;8;1260;0;0;0;797;292;1075;41;196;0;292;0;9;0;294;1607;3303;61;38;0;1;79;82;67;2;2;0;0;0
PERINAT;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;TYPE2;;;15;6;;;3;943;46;128;9;0;0;0;0;622;9;3289;939;0;0;2028;698;2837;131;672;1;689;9;6;;717;15142;3235;;81;0;1;212;178;211;3;;1;0;0
PERINAT;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;;;0;0;;;;0;264;49;0;0;0;0;0;0;187;3;806;0;0;0;636;186;740;53;245;0;186;0;3;;187;;;;3;0;1;22;96;0;5;;0;0;0
PERINAT;2021;890975527;CH AUXERRE;890000037;TYPE2;;0;32;6;6;;5;2433;239;360;9;109;12;0;0;1362;1;8759;1849;743;0;4663;1720;7220;152;933;3;1699;21;5;;1751;17936;6439;;47;0;1;384;374;95;35;0;18;0;0
PERINAT;2021;890975535;CH AVALLON;890000409;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;378;1240;58;;;1;23;24;23;0;;0;0;
PERINAT;2021;890975543;CH JOIGNY;890000417;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;219;2391;8;0;0;1;81;68;81;0;;0;0;0
PERINAT;2021;890975550;CH SENS;890970569;TYPE2;;1;26;7;;;4;1522;136;209;14;0;0;0;0;942;1;5618;1541;0;0;3320;1093;4705;260;1470;0;1080;13;11;0;1114;2313;;115;71;0;1;183;175;101;5;;7;0;0
PERINAT;2021;900003039;HNFC SITE TREVENANS;900000365;TYPE2;INT;1;44;6;6;0;8;4119;662;1027;40;196;24;0;0;1932;2;14041;4070;2292;0;6113;2851;12111;442;2715;0;2810;41;14;;2920;3712;8223;963;232;0;1;712;705;601;25;8;18;0;0
PERINAT;2021;910000272;CH D ARPAJON;910110014;TYPE2;;0;27;6;0;0;3;2026;194;269;13;0;0;0;0;1311;1;7091;1483;0;0;4038;1477;5945;318;1578;2;1462;15;7;;1495;;;;130;0;1;251;300;140;14;;5;0;0
PERINAT;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;CPPR;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;53;1265;1;;;1;2;3;2;0;;0;0;
PERINAT;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;TYPE2;;;36;7;5;0;4;3190;702;1045;18;168;23;0;0;1073;2;9682;3396;1173;0;3299;2029;8442;580;3057;3;2009;20;15;;2063;5146;12399;;164;1;1;1273;826;871;96;;5;0;0
PERINAT;2021;910000306;CH D ORSAY;910110055;TYPE2;;;23;6;;;3;1489;81;393;36;0;0;0;0;962;3;5124;1789;0;0;2857;1277;4866;244;1222;9;1269;8;26;;1291;3384;5440;;148;0;1;62;101;45;3;;1;0;0
PERINAT;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;TYPE2;;;20;6;;;3;1450;121;304;10;0;0;0;0;909;1;4818;1461;0;0;2653;1143;4334;271;1336;0;1135;8;6;;1155;1461;2923;0;174;0;1;164;201;115;5;;1;0;0
PERINAT;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;TYPE3;;1;84;30;12;16;10;6448;291;921;16;306;24;441;109;4197;12;27184;8264;3200;5504;14011;5088;23097;1198;7097;0;4944;144;14;;5279;17604;10653;;108;0;1;965;778;373;87;31;68;0;0
PERINAT;2021;910300144;CMCO D EVRY;910000447;TYPE1;;;17;;;;3;884;145;0;0;0;0;0;0;651;16;3014;0;0;0;2359;641;2744;173;926;3;639;2;15;;647;;;;21;0;1;322;457;287;2;;1;0;0
PERINAT;2021;910300177;CLINIQUE DE L YVETTE;910000462;TYPE1;;;28;;;;4;951;22;0;0;0;0;0;0;801;0;3656;0;0;0;2834;806;3382;170;879;0;805;1;0;;813;;;;42;0;1;18;89;16;0;;0;0;0
PERINAT;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;1;0;;0;;;0;0;0
PERINAT;2021;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;;;;;;;;;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;77;85;61;0;;0;0;0
PERINAT;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;TYPE2;;;28;6;;;4;1143;97;169;12;0;0;0;0;767;0;4537;931;0;0;2944;915;4147;225;1190;3;909;6;11;;925;;;;8;0;1;144;111;95;0;;0;0;0
PERINAT;2021;910805357;CLINIQUE DE L ESSONNE;910001643;TYPE1;;;21;;;;3;742;53;0;0;0;0;0;0;599;4;2337;0;0;0;1797;596;2107;160;714;3;594;2;0;;602;;;;108;0;1;71;332;41;5;;0;0;0
PERINAT;2021;920000577;CH DE NANTERRE;920110020;TYPE1;;;24;;;;4;1798;262;0;0;0;0;0;0;1429;31;5943;0;0;0;4925;1421;5698;216;1056;0;1417;4;29;;1433;2588;2983;4333;101;0;1;306;289;240;10;;0;0;0
PERINAT;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;TYPE2;;;38;12;6;;5;3239;286;515;32;164;8;0;0;2488;0;11920;3770;1538;0;8820;2632;11064;451;2285;4;2603;29;8;;2700;;;;105;0;1;140;176;96;5;;2;0;0
PERINAT;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;TYPE2;EXT;0;52;12;;;7;3752;365;368;27;0;0;0;0;2424;0;14314;2700;0;0;9013;2706;12655;609;3683;4;2672;34;24;;2748;42453;13368;470;86;0;1;344;390;263;25;;11;1;523
PERINAT;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;TYPE2;;1;34;12;;;8;2142;243;270;9;0;0;0;0;1483;2;7537;1877;0;0;4990;1666;6983;332;1746;5;1658;8;7;;1674;5512;6115;;61;0;1;52;155;13;6;;9;0;0
PERINAT;2021;920000650;HOPITAL FOCH;920150059;TYPE2;;1;45;12;6;;9;4324;406;749;47;184;33;0;0;2730;3;16552;3856;1231;0;8881;3430;15213;742;4113;3;3371;59;16;;3497;19268;22626;498;162;0;1;1;1;0;0;0;26;1;1158
PERINAT;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;TYPE3;;1;68;8;9;16;7;4890;406;1029;15;379;19;564;63;2622;11;20369;7421;3223;4084;8912;3473;16639;933;5993;19;3321;152;18;;3778;12961;8284;;289;0;1;850;939;455;25;;160;1;878
PERINAT;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;TYPE2;;0;27;6;0;0;4;2038;367;307;15;0;0;0;0;1163;21;7542;1782;0;0;4025;1378;6660;270;1568;13;1373;5;15;0;1409;8313;3332;0;57;0;1;399;513;257;25;3;8;0;0
PERINAT;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;TYPE3;;1;60;18;15;10;7;3893;194;527;106;318;16;285;28;2592;6;15974;3291;3919;2824;9025;3153;14025;639;3675;26;3066;87;21;0;3277;14549;12922;18;161;1;1;931;983;230;52;36;60;0;0
PERINAT;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1115;;;;;1;576;571;306;2;;0;0;
PERINAT;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;TYPE2;;0;58;6;0;0;11;3606;204;454;43;0;0;0;0;2770;2;12655;2060;0;0;8595;3157;12102;625;2760;3;3130;27;35;;3184;;;;361;0;1;416;313;235;2;0;3;0;0
PERINAT;2021;920300365;CLINIQUE LA MONTAGNE;920815388;;;;0;0;0;0;0;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;29;65;0;1;;1;;0
PERINAT;2021;920300415;CLINIQUE LAMBERT;920000890;;;;0;;;;0;72;20;0;0;0;0;0;0;46;1;216;0;0;0;170;46;199;21;102;0;46;0;1;;46;;;;2;0;1;14;20;4;0;;0;0;0
PERINAT;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;13;10;0;3;;0;0;0
PERINAT;2021;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;2;1;1;;0;1;1573
PERINAT;2021;920300787;HOPITAL AMERICAIN;920000981;TYPE1;;;15;;;;4;853;125;0;0;0;0;0;0;642;4;2866;0;0;0;2322;648;2743;257;1222;0;644;4;4;;652;;;;29;0;0;0;0;0;0;;58;1;1791
PERINAT;2021;920300837;CLINIQUE LES MARTINETS;920001005;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;1;4;25;;;;0;0;0
PERINAT;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;TYPE2;;0;37;9;3;;5;2454;113;252;9;136;25;0;0;1632;0;9506;1843;1332;0;5695;1912;8250;405;2118;1;1891;21;26;;1969;229;9297;;52;0;1;748;627;510;35;5;15;0;0
PERINAT;2021;930000302;CHI ANDRE GREGOIRE;930110036;TYPE3;;1;58;8;12;17;7;4636;161;163;1;286;8;394;10;3429;11;19708;2569;2394;5149;12536;3731;17623;703;4930;73;3637;94;15;0;3875;17326;17558;;239;234;1;1083;1001;770;65;11;25;0;0
PERINAT;2021;930000328;CH GENERAL DELAFONTAINE;930110051;TYPE3;;1;94;12;11;10;7;5379;545;637;6;219;14;228;18;3079;2;22973;3742;1717;3103;11630;3794;19911;1037;7154;19;3712;82;12;0;3912;9425;13842;3232;51;0;1;1063;1552;419;108;;30;1;0
PERINAT;2021;930000336;CHI ROBERT BALLANGER;930110069;TYPE2;INT;1;44;10;6;0;7;4570;205;422;15;302;29;0;0;3091;1;17828;4171;1364;0;10177;3404;14573;817;4697;1;3360;44;23;;3476;;;;382;0;1;638;664;458;42;;16;0;0
PERINAT;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;;;0;;;;;;363;338;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;;0;1115;;;0;0;1;679;488;364;41;;0;0;0
PERINAT;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;TYPE2;;;44;10;9;;6;3719;1152;295;24;219;14;0;0;1613;7;12601;1929;2594;0;6031;1821;9660;444;3470;1;1803;18;6;;1863;9470;13814;0;155;0;1;698;828;463;20;4;29;1;907
PERINAT;2021;930150032;MATERNITE DES LILAS;930000815;TYPE1;;;30;6;;;3;1297;77;305;4;0;0;0;0;812;7;5107;1235;0;0;2528;1105;4827;171;966;18;1103;2;8;;1115;;;;49;0;1;653;839;295;54;;3;0;0
PERINAT;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;TYPE2;;;24;6;;;3;584;35;90;2;0;0;0;0;392;1;2253;735;0;0;1312;462;2016;122;662;4;459;3;2;;467;;;;26;0;0;0;0;0;0;;0;0;0
PERINAT;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;;0;1;381
PERINAT;2021;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;TYPE2;;0;47;12;9;0;6;3075;187;291;0;151;1;0;0;2063;7;11360;3690;1416;0;6939;2271;9841;543;2967;13;2242;29;7;;2300;;;;78;0;1;176;214;136;2;;13;1;233
PERINAT;2021;930300298;POLYCLINIQUE VAUBAN SANTE;930025523;TYPE1;;;30;;;;4;1038;115;0;0;0;0;0;0;759;9;3413;0;0;0;2482;757;3021;170;852;2;757;0;9;;757;;;;30;0;1;39;48;0;9;;0;0;0
PERINAT;2021;930300553;CLINIQUE DE L ESTREE;930000633;TYPE2;;0;31;9;;;5;1976;188;243;5;0;0;0;0;1131;0;7537;2636;0;0;3639;1317;5740;400;2312;65;1307;10;5;;1331;;;;149;0;1;123;146;5;12;0;4;0;0
PERINAT;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;67;17;0;0;0;0;0
PERINAT;2021;940000573;CHI DE CRETEIL;940110018;TYPE3;INT;1;64;42;9;10;9;5155;1073;1296;28;37;6;342;25;2360;23;20788;12812;152;5788;7951;2981;16690;894;6969;19;2851;130;25;;3137;12578;22433;;206;408;1;367;288;245;36;;146;1;570
PERINAT;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;TYPE2;;;54;17;5;0;7;4025;185;601;58;645;55;0;0;2773;6;16993;4020;1774;0;9209;3340;15218;744;4228;3;3311;29;20;;3392;5687;9444;;149;0;1;494;572;202;35;;9;0;0
PERINAT;2021;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;TYPE2;;1;40;6;;;9;2381;135;321;6;0;0;0;0;1608;2;8079;2131;0;0;4931;1880;7285;482;2222;1;1866;14;7;;1894;;;;105;0;1;26;20;0;1;;0;0;0
PERINAT;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;TYPE2;;;48;18;;;5;4277;194;488;40;0;0;0;0;3178;9;13507;4090;0;0;8178;3561;12253;775;3296;5;3532;29;14;;3599;;;;696;2;1;509;582;268;28;;13;0;0
PERINAT;2021;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;TYPE3;INT;1;61;18;6;8;9;4724;657;679;27;135;8;267;12;2770;8;18956;5564;1122;2620;10583;3406;16940;848;5261;3;3307;99;7;;3547;9803;13587;;120;1;1;933;958;334;82;;75;0;0
PERINAT;2021;940120017;HIA BEGIN;750821092;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;13;34;7;0;;0;0;0
PERINAT;2021;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;TYPE2;;1;29;6;;;6;2174;128;713;10;0;0;0;0;1210;1;6950;3144;0;0;3148;1860;6502;428;1813;23;1846;14;9;;1883;;;;367;0;1;82;96;22;2;;6;0;0
PERINAT;2021;940300379;CLINIQUE GASTON METIVET;940000805;TYPE1;;;19;;;;2;929;53;0;0;0;0;0;0;781;6;3005;0;0;0;2450;774;2795;154;689;10;774;0;6;;778;;;;66;0;1;39;93;0;5;;2;0;0
PERINAT;2021;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940000912;TYPE2;;0;28;6;;;5;1483;162;161;5;0;0;0;0;988;0;5010;1248;0;0;3297;1121;4557;227;1112;30;1114;7;5;0;1134;;;;40;0;1;140;170;0;17;0;6;1;433
PERINAT;2021;950000307;CH VICTOR DUPOUY;950110015;TYPE3;INT;0;43;12;5;6;8;4111;448;256;12;133;7;105;3;2809;1;14096;3517;893;1711;9507;3026;12457;587;3178;21;2958;68;2;1;3120;9794;15312;848;294;7;1;482;526;382;33;;48;0;0
PERINAT;2021;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;TYPE2;;1;22;2;;;3;1404;104;102;5;0;0;0;0;1054;19;4809;546;0;0;3250;1136;4405;198;939;3;1127;9;22;;1157;7420;3377;88;141;0;1;196;257;146;6;0;4;0;0
PERINAT;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;TYPE2;INT;0;48;9;6;;7;4695;925;362;10;186;13;0;0;3151;7;14919;2969;1492;0;10687;3344;13874;564;3015;2;3303;41;14;;3409;20263;21397;280;248;112;1;760;728;559;39;6;41;0;0
PERINAT;2021;950000331;CH GENERAL DE GONESSE;950110049;TYPE2;;1;49;12;6;;6;4127;231;507;41;229;32;0;0;2641;5;15085;3769;1579;0;8758;3000;12559;602;3068;3;2957;43;25;0;3048;6382;0;160;212;0;1;670;582;531;46;12;20;0;0
PERINAT;2021;950000364;CH RENE DUBOS;950110080;TYPE3;;1;81;18;9;8;8;5732;489;623;13;167;9;254;14;3821;4;23311;5856;1449;2803;14055;4332;20298;938;5919;0;4234;98;11;;4471;9894;26955;138;166;56;1;1153;1142;773;76;;80;1;119
PERINAT;2021;950300095;POLYCLINIQUE DU PLATEAU;950000455;;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;2;0;0;;0;0;0
PERINAT;2021;950300202;CLINIQUE CONTI;950000521;TYPE1;;;20;;;;3;1032;72;0;0;0;0;0;0;857;14;3896;0;0;0;3134;861;3685;206;1030;8;861;0;13;;862;;;;27;0;1;31;35;0;4;;0;0;0
PERINAT;2021;950300277;HOPITAL PRIVE NORD PARISIEN;950000547;TYPE2;;0;28;6;;;3;1522;98;251;2;0;0;0;0;971;0;5737;1991;0;0;3035;1180;5045;277;1516;1;1165;15;1;;1220;;;;98;0;1;392;449;332;9;;1;0;0
PERINAT;2021;950807982;CLINIQUE CLAUDE BERNARD;950001636;TYPE2;;;30;6;;;6;2473;194;246;10;0;0;0;0;1714;0;8932;1516;0;0;5745;1915;7898;651;3140;4;1897;18;9;18;1950;;;;136;0;1;13;81;0;0;5;2;1;336
PERINAT;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;TYPE3;INT;0;15;6;4;3;3;970;46;119;5;48;1;74;2;570;0;4152;900;547;1028;1929;652;3135;172;1092;11;637;15;0;;676;4960;3912;338;23;0;1;371;342;306;13;;1;0;0
PERINAT;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;TYPE2;;;17;4;2;;2;691;45;567;15;11;3;0;0;0;0;2335;2128;56;0;0;546;2116;132;762;4;543;3;2;;549;;;;101;0;1;130;119;54;10;;3;0;0
PERINAT;2021;970100426;C.H. STE MARIE;970100202;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;292;2014;52;0;0;1;30;29;30;0;;0;0;0
PERINAT;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;TYPE3;;1;23;6;9;9;;3658;427;285;3;192;6;132;7;2416;21;11956;2341;2392;1854;6977;2433;9795;494;3013;4;2371;62;4;;2697;8955;1948;30;623;0;1;882;892;559;160;2;41;0;121
