BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2021;300000064;CH UZES;300780087;N3120;1;1;0.71;
USLD_P;2021;300000064;CH UZES;300780087;NAUT;23;7;5.9;
USLD_P;2021;300000072;CH LE VIGAN;300780095;MEDCH;;2;0.2;0
USLD_P;2021;300000072;CH LE VIGAN;300780095;N2210;3;2;4.53;0
USLD_P;2021;300000072;CH LE VIGAN;300780095;N2460;;2;0.94;0
USLD_P;2021;300000072;CH LE VIGAN;300780095;N2510;12;5;15.87;0
USLD_P;2021;300000072;CH LE VIGAN;300780095;NAUT;4;11;10.44;0
USLD_P;2021;300012481;USLD LES CIGALES CH ALES;300780046;M1320;1;1;0.64;1
USLD_P;2021;300012481;USLD LES CIGALES CH ALES;300780046;MEDCH;2;1;0.88;1
USLD_P;2021;300012481;USLD LES CIGALES CH ALES;300780046;N2210;5;3;7.65;1
USLD_P;2021;300012481;USLD LES CIGALES CH ALES;300780046;N2460;0;1;0.21;1
USLD_P;2021;300012481;USLD LES CIGALES CH ALES;300780046;N2510;9;5;13.61;1
USLD_P;2021;300012481;USLD LES CIGALES CH ALES;300780046;N3120;0;0;0;1
USLD_P;2021;300012481;USLD LES CIGALES CH ALES;300780046;NAUT;11;13;13.36;1
USLD_P;2021;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;MEDCH;1;0;1;1
USLD_P;2021;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N2210;9;2;11.86;1
USLD_P;2021;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N2460;0;1;0.3;1
USLD_P;2021;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N2510;14;5;17.83;1
USLD_P;2021;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;N3120;0;1;0.17;1
USLD_P;2021;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;NAUT;18;13;22.33;1
USLD_P;2021;300782125;CENTRE DE SOINS PA SERRE CAVALIER;300780038;N2210;38;4;34.28;
USLD_P;2021;300782125;CENTRE DE SOINS PA SERRE CAVALIER;300780038;N2410;1;;1;
USLD_P;2021;300782125;CENTRE DE SOINS PA SERRE CAVALIER;300780038;N2460;2;;1.15;
USLD_P;2021;300782125;CENTRE DE SOINS PA SERRE CAVALIER;300780038;N2510;111;8;89.64;
USLD_P;2021;300782125;CENTRE DE SOINS PA SERRE CAVALIER;300780038;NAUT;33;5;25.75;
USLD_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;M1320;;3;1.15;0
USLD_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;MEDCH;;3;1.15;0
USLD_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2210;9;1;9.62;0
USLD_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2460;;1;0.8;1
USLD_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N2510;27;1;30.54;0
USLD_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;N3120;;1;0.1;0
USLD_P;2021;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;NAUT;17;4;20.61;0
USLD_P;2021;310000336;CH REVEL;310780713;M1320;1;1;1.5;0
USLD_P;2021;310000336;CH REVEL;310780713;MEDCH;1;1;1.5;0
USLD_P;2021;310000336;CH REVEL;310780713;N2210;7;8;11.4;0
USLD_P;2021;310000336;CH REVEL;310780713;N2460;;1;0.42;0
USLD_P;2021;310000336;CH REVEL;310780713;N2510;20;5;21.93;0
USLD_P;2021;310000336;CH REVEL;310780713;NAUT;26;5;24.76;0
USLD_P;2021;310013628;CH MURET;310786256;M1320;0;1;0.43;0
USLD_P;2021;310013628;CH MURET;310786256;MEDCH;0;1;0.43;0
USLD_P;2021;310013628;CH MURET;310786256;N2210;11;1;10.19;0
USLD_P;2021;310013628;CH MURET;310786256;N2510;31;2;25.57;0
USLD_P;2021;310013628;CH MURET;310786256;N3120;0;2;0.21;1
USLD_P;2021;310013628;CH MURET;310786256;NAUT;5;1;6.88;1
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;M1320;;1;0.5;0
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;MEDCH;;4;2.3;0
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;N2210;12;;11.65;0
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;N2410;1;;1;0
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;N2460;;1;0.25;0
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;N2510;24;;23.3;0
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;N3120;;1;0.2;0
USLD_P;2021;310021571;CENTRE GERIATRIQUE DES MINIMES;310021563;NAUT;6;;5.41;0
USLD_P;2021;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;MEDCH;;2;1;0
USLD_P;2021;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;N2210;10;2;10.29;0
USLD_P;2021;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;N2410;1;2;1;0
USLD_P;2021;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;N2460;;2;0.7;0
USLD_P;2021;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;N2510;19;1;20.17;0
USLD_P;2021;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;NAUT;2;1;2.2;0
USLD_P;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;M1320;1;4;1.45;1
USLD_P;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;MEDCH;1;4;1.96;1
USLD_P;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;N2210;13;1;13.5;1
USLD_P;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;N2410;;2;0.5;1
USLD_P;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;N2460;;2;0.6;1
USLD_P;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;N2510;29;3;31.93;1
USLD_P;2021;310786702;SSR DOMAINE DE LA CADENE;750043713;NAUT;17;2;19.69;1
USLD_P;2021;310794094;USLD LES JARDINS DES SILOS;310780754;MEDCH;;3;1.6;
USLD_P;2021;310794094;USLD LES JARDINS DES SILOS;310780754;N2210;20;8;17.04;
USLD_P;2021;310794094;USLD LES JARDINS DES SILOS;310780754;N2410;;1;0.2;
USLD_P;2021;310794094;USLD LES JARDINS DES SILOS;310780754;N2460;;1;0.5;
USLD_P;2021;310794094;USLD LES JARDINS DES SILOS;310780754;N2510;40;19;41.33;
USLD_P;2021;310794094;USLD LES JARDINS DES SILOS;310780754;N3120;;1;0.3;
USLD_P;2021;310794094;USLD LES JARDINS DES SILOS;310780754;NAUT;40;5;22.29;
USLD_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;M1320;1;0;1;0
USLD_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;MEDCH;1;1;1.2;0
USLD_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N2210;9;1;9.8;0
USLD_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N2460;0;1;0.5;0
USLD_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N2510;0;64;31.1;0
USLD_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;N3120;0;1;0.25;0
USLD_P;2021;320000086;CH AUCH EN GASCOGNE;320780117;NAUT;0;59;29.7;0
USLD_P;2021;320000102;CH CONDOM;320780133;M1320;;1;0.5;
USLD_P;2021;320000102;CH CONDOM;320780133;MEDCH;;1;0.5;
USLD_P;2021;320000102;CH CONDOM;320780133;N2210;6;2;7.78;
USLD_P;2021;320000102;CH CONDOM;320780133;N2460;;1;0.5;1
USLD_P;2021;320000102;CH CONDOM;320780133;N2510;14;2;14.89;
USLD_P;2021;320000102;CH CONDOM;320780133;N3120;;1;0.09;1
USLD_P;2021;320000102;CH CONDOM;320780133;NAUT;11;10;13.48;
USLD_P;2021;320000128;CH GIMONT;320780158;MEDCH;;2;0.32;
USLD_P;2021;320000128;CH GIMONT;320780158;N2210;1;3;4.15;
USLD_P;2021;320000128;CH GIMONT;320780158;N2460;;1;0.17;
USLD_P;2021;320000128;CH GIMONT;320780158;N2510;7;3;9.85;
USLD_P;2021;320000128;CH GIMONT;320780158;NAUT;16;4;11.15;
USLD_P;2021;320000144;CHI LOMBEZ SAMATAN;320780174;MEDCH;0;;0.02;1
USLD_P;2021;320000144;CHI LOMBEZ SAMATAN;320780174;N2210;7;1;4.95;0
USLD_P;2021;320000144;CHI LOMBEZ SAMATAN;320780174;N2460;1;;0.45;1
USLD_P;2021;320000144;CHI LOMBEZ SAMATAN;320780174;N2510;18;4;13.79;0
USLD_P;2021;320000144;CHI LOMBEZ SAMATAN;320780174;NAUT;20;0;9.43;0
USLD_P;2021;320000177;CH NOGARO;320780208;MEDCH;;3;1.38;1
USLD_P;2021;320000177;CH NOGARO;320780208;N2210;5;1;6.54;0
USLD_P;2021;320000177;CH NOGARO;320780208;N2410;;1;0.46;0
USLD_P;2021;320000177;CH NOGARO;320780208;N2510;8;4;11.29;0
USLD_P;2021;320000177;CH NOGARO;320780208;NAUT;9;7;10.76;0
USLD_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;MEDCH;0;1;0.4;1
USLD_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2210;6;0;6.36;0
USLD_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2410;0;1;0.61;0
USLD_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;N2510;4;3;6.15;0
USLD_P;2021;330000571;CH DE LA HAUTE GIRONDE;330781220;NAUT;8;11;6.48;1
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;M1320;1;0;1;0
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;MEDCH;1;0;1;0
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2210;6;5;9.1;0
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2410;0;1;0.5;0
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2460;0;1;0.3;0
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2510;35;0;30.21;0
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N3120;0;1;0.17;0
USLD_P;2021;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;NAUT;14;7;15.88;1
USLD_P;2021;330005182;USLD DU CENTRE DE SOINS PODENSAC;330792862;M1320;1;0;1;0
USLD_P;2021;330005182;USLD DU CENTRE DE SOINS PODENSAC;330792862;MEDCH;1;1;1.5;0
USLD_P;2021;330005182;USLD DU CENTRE DE SOINS PODENSAC;330792862;N2210;7;4;8.68;0
USLD_P;2021;330005182;USLD DU CENTRE DE SOINS PODENSAC;330792862;N2510;18;4;20.28;0
USLD_P;2021;330005182;USLD DU CENTRE DE SOINS PODENSAC;330792862;N3120;0;1;0.1;1
USLD_P;2021;330005182;USLD DU CENTRE DE SOINS PODENSAC;330792862;NAUT;3;25;6.85;1
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;M1320;1;;1.83;0
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;MEDCH;2;;2.33;0
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;N2210;38;4;36.7;0
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;N2410;1;;1;0
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;N2460;1;;1;0
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;N2510;50;8;56.6;0
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;N3120;;1;0.45;0
USLD_P;2021;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;NAUT;20;5;21.11;0
USLD_P;2021;330791641;EHPAD - USLD LES ARBOUSIERS;330056540;MEDCH;;4;1.52;
USLD_P;2021;330791641;EHPAD - USLD LES ARBOUSIERS;330056540;N2210;8;;9.98;
USLD_P;2021;330791641;EHPAD - USLD LES ARBOUSIERS;330056540;N2410;1;;1;
USLD_P;2021;330791641;EHPAD - USLD LES ARBOUSIERS;330056540;N2510;30;2;30.42;
USLD_P;2021;330791641;EHPAD - USLD LES ARBOUSIERS;330056540;N3120;;1;0.6;
USLD_P;2021;330791641;EHPAD - USLD LES ARBOUSIERS;330056540;NAUT;12;3;16.37;
USLD_P;2021;340000033;CH BEZIERS;340780055;M1320;;3;0.79;1
USLD_P;2021;340000033;CH BEZIERS;340780055;MEDCH;;5;1.21;1
USLD_P;2021;340000033;CH BEZIERS;340780055;N2210;15;16;25.04;0
USLD_P;2021;340000033;CH BEZIERS;340780055;N2460;;2;1.19;1
USLD_P;2021;340000033;CH BEZIERS;340780055;N2510;39;31;63.43;0
USLD_P;2021;340000033;CH BEZIERS;340780055;N3120;;1;0.65;1
USLD_P;2021;340000033;CH BEZIERS;340780055;NAUT;25;10;31.31;1
USLD_P;2021;340000215;CH LODEVE;340780519;MEDCH;;1;0.4;
USLD_P;2021;340000215;CH LODEVE;340780519;N2210;3;2;4.56;0
USLD_P;2021;340000215;CH LODEVE;340780519;N2510;9;2;9.87;
USLD_P;2021;340000215;CH LODEVE;340780519;NAUT;9;7;12.14;
USLD_P;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;MEDCH;0;3;1.08;1
USLD_P;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;N2210;5;5;7.79;1
USLD_P;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;N2410;0;1;0.18;0
USLD_P;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;N2460;1;0;0.58;1
USLD_P;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;N2510;21;13;27.58;1
USLD_P;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;N3120;1;0;0.14;1
USLD_P;2021;340000231;CH POLE DE SANTE DE LUNEL;340780535;NAUT;6;1;2.55;1
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;M1320;2;;0.22;0
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;MEDCH;4;2;0.6;0
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2210;8;;5.8;0
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2410;1;1;0.31;0
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2460;1;1;0.23;0
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N2510;13;1;13.12;0
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;N3120;1;;0.1;0
USLD_P;2021;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;NAUT;2;1;2.12;0
USLD_P;2021;340024512;SSR LES JARDINS DE SOPHIA;340001825;M1320;1;;1;0
USLD_P;2021;340024512;SSR LES JARDINS DE SOPHIA;340001825;MEDCH;1;2;2.5;0
USLD_P;2021;340024512;SSR LES JARDINS DE SOPHIA;340001825;N2210;5;3;6.74;0
USLD_P;2021;340024512;SSR LES JARDINS DE SOPHIA;340001825;N2410;1;;0.5;0
USLD_P;2021;340024512;SSR LES JARDINS DE SOPHIA;340001825;N2460;4;;2.1;0
USLD_P;2021;340024512;SSR LES JARDINS DE SOPHIA;340001825;N2510;18;;18;0
USLD_P;2021;340780436;HOPITAL ST LOUP HBT AGDE;340011295;MEDCH;;2;1;
USLD_P;2021;340780436;HOPITAL ST LOUP HBT AGDE;340011295;N2210;8;2;6.53;
USLD_P;2021;340780436;HOPITAL ST LOUP HBT AGDE;340011295;N2510;5;11;18.44;
USLD_P;2021;340780436;HOPITAL ST LOUP HBT AGDE;340011295;N3120;;1;0.21;
USLD_P;2021;340780436;HOPITAL ST LOUP HBT AGDE;340011295;NAUT;7;5;9.28;
USLD_P;2021;340780444;CH BEDARIEUX;340009893;M1320;0;0;0;1
USLD_P;2021;340780444;CH BEDARIEUX;340009893;MEDCH;1;2;0.5;0
USLD_P;2021;340780444;CH BEDARIEUX;340009893;N2210;4;2;5.66;1
USLD_P;2021;340780444;CH BEDARIEUX;340009893;N2410;0;1;0.24;1
USLD_P;2021;340780444;CH BEDARIEUX;340009893;N2460;0;0;0;1
USLD_P;2021;340780444;CH BEDARIEUX;340009893;N2510;4;13;16.06;1
USLD_P;2021;340780444;CH BEDARIEUX;340009893;N3120;0;0;0;1
USLD_P;2021;340780444;CH BEDARIEUX;340009893;NAUT;2;8;8.62;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;M1320;2;;0.88;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;MEDCH;4;2;2.4;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;N2210;19;1;23.19;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;N2410;;1;1.25;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;N2460;;1;0.92;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;N2510;54;1;52.49;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;N3120;;1;0.4;0
USLD_P;2021;340782481;CENTRE BELLEVUE CHU MONTPELLIER;340780477;NAUT;6;2;8.5;0
USLD_P;2021;340796051;USLD LES PERGOLINES HBT SETE;340011295;MEDCH;1;;1;
USLD_P;2021;340796051;USLD LES PERGOLINES HBT SETE;340011295;N2210;9;4;10.7;
USLD_P;2021;340796051;USLD LES PERGOLINES HBT SETE;340011295;N2510;25;4;25.68;
USLD_P;2021;340796051;USLD LES PERGOLINES HBT SETE;340011295;N3120;;1;0.2;
USLD_P;2021;340796051;USLD LES PERGOLINES HBT SETE;340011295;NAUT;10;3;11.44;
USLD_P;2021;350000154;C.H FOUGERES;350000030;M1320;0;1;0.5;1
USLD_P;2021;350000154;C.H FOUGERES;350000030;MEDCH;0;1;0.98;1
USLD_P;2021;350000154;C.H FOUGERES;350000030;N2210;3;6;8.38;1
USLD_P;2021;350000154;C.H FOUGERES;350000030;N2410;0;0;0;1
USLD_P;2021;350000154;C.H FOUGERES;350000030;N2460;0;1;0.26;1
USLD_P;2021;350000154;C.H FOUGERES;350000030;N2510;12;5;17;0
USLD_P;2021;350000154;C.H FOUGERES;350000030;NAUT;7;10;13.29;1
USLD_P;2021;350000162;CHIRC SITE REDON;350000048;MEDCH;1;1;0.61;1
USLD_P;2021;350000162;CHIRC SITE REDON;350000048;N2210;6;1;4.74;1
USLD_P;2021;350000162;CHIRC SITE REDON;350000048;N2510;7;8;14.21;1
USLD_P;2021;350000162;CHIRC SITE REDON;350000048;NAUT;8;5;6.63;1
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;M1320;;;0.2;0
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;MEDCH;;;0.2;0
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;N2210;7;9;7.37;0
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;N2410;;3;0.28;0
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;N2460;;1;0.15;1
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;N2510;10;14;13.89;0
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;N3120;;1;0.14;0
USLD_P;2021;350000436;CENTRE HOSPITALIER MONTFORT-SUR-MEU;350002317;NAUT;7;7;8.01;1
USLD_P;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;M1320;;1;0.2;0
USLD_P;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;MEDCH;;3;0.99;0
USLD_P;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;N2210;4;12;6.19;0
USLD_P;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;N2460;;1;0.2;0
USLD_P;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;N2510;8;15;13.63;0
USLD_P;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;N3120;;2;0.1;0
USLD_P;2021;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;NAUT;13;19;8.2;0
USLD_P;2021;350005021;POLE GERIATRIQUE RENNAIS;440042844;MEDCH;0;1;0.7;
USLD_P;2021;350005021;POLE GERIATRIQUE RENNAIS;440042844;N2210;7;4;9.83;
USLD_P;2021;350005021;POLE GERIATRIQUE RENNAIS;440042844;N2410;;1;0.5;
USLD_P;2021;350005021;POLE GERIATRIQUE RENNAIS;440042844;N2460;0;1;0.38;
USLD_P;2021;350005021;POLE GERIATRIQUE RENNAIS;440042844;N2510;15;7;23.55;
USLD_P;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;M1320;3;;1.44;0
USLD_P;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;MEDCH;4;;1.44;0
USLD_P;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;N2210;13;8;21.03;0
USLD_P;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;N2410;;1;0.64;0
USLD_P;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;N2510;48;12;54.66;0
USLD_P;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;NAUT;15;1;16.34;0
USLD_P;2021;350013629;USLD LA BRIANTAIS CH ST MALO;350000022;M1320;;3;1.52;1
USLD_P;2021;350013629;USLD LA BRIANTAIS CH ST MALO;350000022;MEDCH;;3;1.52;1
USLD_P;2021;350013629;USLD LA BRIANTAIS CH ST MALO;350000022;N2210;13;5;15.87;
USLD_P;2021;350013629;USLD LA BRIANTAIS CH ST MALO;350000022;N2410;;1;0.03;
USLD_P;2021;350013629;USLD LA BRIANTAIS CH ST MALO;350000022;N2460;;2;0.05;
USLD_P;2021;350013629;USLD LA BRIANTAIS CH ST MALO;350000022;N2510;36;7;43.02;
USLD_P;2021;350013629;USLD LA BRIANTAIS CH ST MALO;350000022;NAUT;11;4;11.63;
USLD_P;2021;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;M1320;1;;0.8;
USLD_P;2021;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;MEDCH;1;;0.8;
USLD_P;2021;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;N2210;7;3;8.53;
USLD_P;2021;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;N2410;;1;0.21;
USLD_P;2021;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;N2510;17;11;21.53;
USLD_P;2021;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;NAUT;17;6;14.16;
USLD_P;2021;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;M1320;0;2;1.25;1
USLD_P;2021;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;MEDCH;0;2;1.25;1
USLD_P;2021;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;N2210;11;3;12.61;0
USLD_P;2021;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;N2460;0;1;0.56;1
USLD_P;2021;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;N2510;31;4;29.74;0
USLD_P;2021;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;N3120;0;1;0.32;1
USLD_P;2021;350032280;RESIDENCE DU TERTRE DE JOUE;350000246;NAUT;26;4;22.99;1
USLD_P;2021;360000160;CH DU BLANC;360000053;MEDCH;1;;1;1
USLD_P;2021;360000160;CH DU BLANC;360000053;N2210;5;3;5.55;
USLD_P;2021;360000160;CH DU BLANC;360000053;N2460;;1;0.52;
USLD_P;2021;360000160;CH DU BLANC;360000053;N2510;1;16;12.15;
USLD_P;2021;360000160;CH DU BLANC;360000053;NAUT;;15;8.68;
USLD_P;2021;360000202;CH CHATILLON SUR INDRE;360000103;MEDCH;;1;0.45;0
USLD_P;2021;360000202;CH CHATILLON SUR INDRE;360000103;N2210;3;2;5.89;0
USLD_P;2021;360000202;CH CHATILLON SUR INDRE;360000103;N2510;7;1;7.76;0
USLD_P;2021;360000202;CH CHATILLON SUR INDRE;360000103;NAUT;11;1;9.08;0
USLD_P;2021;360004618;CH ISSOUDUN - SITE LES ARCADES;360000046;MEDCH;;4;0.48;
USLD_P;2021;360004618;CH ISSOUDUN - SITE LES ARCADES;360000046;N2210;7;1;7.8;
USLD_P;2021;360004618;CH ISSOUDUN - SITE LES ARCADES;360000046;N2410;;1;0.08;
USLD_P;2021;360004618;CH ISSOUDUN - SITE LES ARCADES;360000046;N2460;;1;0.2;
USLD_P;2021;360004618;CH ISSOUDUN - SITE LES ARCADES;360000046;N2510;9;1;9.51;
USLD_P;2021;360004618;CH ISSOUDUN - SITE LES ARCADES;360000046;NAUT;8;9;8.61;
USLD_P;2021;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;M1320;2;;1.6;0
USLD_P;2021;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;MEDCH;3;;1.72;1
USLD_P;2021;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;N2210;14;1;14.79;0
USLD_P;2021;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;N2460;1;;0.38;1
USLD_P;2021;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;N2510;21;7;27.23;0
USLD_P;2021;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;NAUT;105;6;38.41;1
USLD_P;2021;370000531;CH DU CHINONAIS;370000606;MEDCH;3;2;1.32;1
USLD_P;2021;370000531;CH DU CHINONAIS;370000606;N2210;19;10;22.89;0
USLD_P;2021;370000531;CH DU CHINONAIS;370000606;N2410;;1;0.5;
USLD_P;2021;370000531;CH DU CHINONAIS;370000606;N2460;;1;0.43;
USLD_P;2021;370000531;CH DU CHINONAIS;370000606;N2510;26;22;32.23;0
USLD_P;2021;370000531;CH DU CHINONAIS;370000606;NAUT;32;60;57.1;
USLD_P;2021;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;MEDCH;;5;1.53;0
USLD_P;2021;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;N2210;10;5;15.87;0
USLD_P;2021;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;N2460;;1;0.5;0
USLD_P;2021;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;N2510;18;1;21.75;0
USLD_P;2021;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;N3120;;1;0.17;0
USLD_P;2021;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;NAUT;21;13;23.36;
USLD_P;2021;380000026;CH FABRICE MARCHIOL LA MURE;380780031;M1320;;1;0.3;1
USLD_P;2021;380000026;CH FABRICE MARCHIOL LA MURE;380780031;MEDCH;;1;0.3;1
