BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2021;350036299;CENTRE D'ONCOLOGIE ST VINCENT;350036281;N4130;6;;6;;;;
IMAGES_P;2021;350044764;CTRE D'ONCOLOGIE ST VINCENT ST MALO;350036281;MAUT;;4;2.9;;;;
IMAGES_P;2021;350044764;CTRE D'ONCOLOGIE ST VINCENT ST MALO;350036281;N4130;5;;5;;;;
IMAGES_P;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;M1160;1;;1;;;;
IMAGES_P;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N4130;5;;5;;;;
IMAGES_P;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N4160;;1;0.3;;;;
IMAGES_P;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;NAUT;2;;2;;;;
IMAGES_P;2021;360000137;CH CHATEAUROUX;360000053;M1160;5;1;5.4;;1;1;1
IMAGES_P;2021;360000137;CH CHATEAUROUX;360000053;N4130;23;19;41.26;;;;
IMAGES_P;2021;360000137;CH CHATEAUROUX;360000053;N4160;;2;1.7;;;;
IMAGES_P;2021;360000137;CH CHATEAUROUX;360000053;NAUT;22;2;22.8;;;;
IMAGES_P;2021;360000160;CH DU BLANC;360000053;M1160;2;0;2;;1;;
IMAGES_P;2021;360000160;CH DU BLANC;360000053;N4130;7;1;7;;;;
IMAGES_P;2021;360000160;CH DU BLANC;360000053;N4160;;2;0.3;;;;
IMAGES_P;2021;360000160;CH DU BLANC;360000053;NAUT;3;2;3.93;;;;
IMAGES_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M1160;14;6;10.95;0;1;0;0
IMAGES_P;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N4130;;;;0;1;;
IMAGES_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M1160;5;6;5.46;1;1;;
IMAGES_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N4130;13;5;17.02;1;1;;
IMAGES_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N4160;1;0;1;;;;
IMAGES_P;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;NAUT;8;2;8.92;;;;
IMAGES_P;2021;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;M1160;1;1;0.6;;0;0;0
IMAGES_P;2021;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;N4130;2;1;2.86;0;0;;
IMAGES_P;2021;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;N4160;;;0.5;;;;
IMAGES_P;2021;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;NAUT;;2;1.69;;;;
IMAGES_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;M1160;7;8;9.48;;1;;
IMAGES_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;M1210;6;3;3.81;;;;
IMAGES_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N4130;48;13;55.96;1;0;;
IMAGES_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N4160;4;0;2.84;;;;
IMAGES_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;NAUT;46;21;53.22;;;;
IMAGES_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M1160;3;3;3.92;0;1;0;0
IMAGES_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N4130;7;3;9.85;0;1;;
IMAGES_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N4160;;;0.5;;;;
IMAGES_P;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;NAUT;1;5;3.95;;;;
IMAGES_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;M1160;2;0;2;0;1;0;0
IMAGES_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;MAUT;0;1;0.18;;;;
IMAGES_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N4130;3;1;5.71;0;1;;
IMAGES_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N4160;0;0;0.03;;;;
IMAGES_P;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;NAUT;3;0;2.8;;;;
IMAGES_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1160;9;1;8.35;1;;;
IMAGES_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1210;1;;1;;;;
IMAGES_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;MAUT;2;;1.81;;;;
IMAGES_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N4130;46;15;56.45;1;1;;
IMAGES_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N4160;2;0;1.5;;;;
IMAGES_P;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NAUT;40;11;40.71;;;;
IMAGES_P;2021;370013450;CORT37 (RADIOTHE) SITE PSLV;370002149;N4130;;19;2;0;0;;
IMAGES_P;2021;380000018;CH RHUMATOLOGIQUE D'URIAGE;380780023;N4130;;1;0.8;0;0;;
IMAGES_P;2021;380000026;CH FABRICE MARCHIOL LA MURE;380780031;M1160;2;;1;;;;
IMAGES_P;2021;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N4130;7;2;6.04;;;;
IMAGES_P;2021;380000026;CH FABRICE MARCHIOL LA MURE;380780031;NAUT;2;;2.37;;;;
IMAGES_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1160;5;1;4.98;;;;
IMAGES_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N4130;20;9;25.96;;;;
IMAGES_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N4160;1;;1;;;;
IMAGES_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;NAUT;2;1;2.55;;;;
IMAGES_P;2021;380000042;CH YVES TOURAINE;380780056;M1160;;2;1.09;0;1;0;0
IMAGES_P;2021;380000042;CH YVES TOURAINE;380780056;N4130;4;3;6.75;1;1;;
IMAGES_P;2021;380000042;CH YVES TOURAINE;380780056;NAUT;1;2;2.75;;;;
IMAGES_P;2021;380000059;CH DE RIVES;380780072;M1160;;1;0.05;0;0;0;0
IMAGES_P;2021;380000059;CH DE RIVES;380780072;N4130;;1;0.5;0;0;;
IMAGES_P;2021;380000059;CH DE RIVES;380780072;NAUT;;1;0.5;;;;
IMAGES_P;2021;380000067;HOPITAL NORD - CHU38;380780080;M1160;25;7;28.6;0;1;;
IMAGES_P;2021;380000067;HOPITAL NORD - CHU38;380780080;M1210;6;1;5.26;0;0;;
IMAGES_P;2021;380000067;HOPITAL NORD - CHU38;380780080;MAUT;1;;1.6;;;;
IMAGES_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N4130;90;29;110.41;;;;
IMAGES_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N4160;5;;5.75;;;;
IMAGES_P;2021;380000067;HOPITAL NORD - CHU38;380780080;NAUT;47;10;53.49;;;;
IMAGES_P;2021;380000091;CH DE SAINT MARCELLIN;380780171;M1160;0;1;0.2;0;0;;
IMAGES_P;2021;380000091;CH DE SAINT MARCELLIN;380780171;N4130;1;2;2.66;0;0;;
IMAGES_P;2021;380000091;CH DE SAINT MARCELLIN;380780171;N4160;;;0.1;;;;
IMAGES_P;2021;380000091;CH DE SAINT MARCELLIN;380780171;NAUT;;3;0.7;;;;
IMAGES_P;2021;380000109;CH DE SAINT LAURENT DU PONT;380780213;N4130;;1;0.4;;;;
IMAGES_P;2021;380000133;CH ALPES ISERE;380780247;M1160;;1;0.35;0;0;;
IMAGES_P;2021;380000133;CH ALPES ISERE;380780247;N4130;1;;1.5;0;0;;
IMAGES_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M1160;1;7;3.3;0;1;1;0
IMAGES_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N4130;11;12;21.06;1;0;;
IMAGES_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N4160;1;;1;;;;
IMAGES_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;NAUT;11;4;12.6;;;;
IMAGES_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;M1160;3;2;3.09;0;0;0;0
IMAGES_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;N4130;12;6;15.57;;;;
IMAGES_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;NAUT;9;2;11.2;;;;
IMAGES_P;2021;380020123;CLINIQUE DES COTES DU RHONE;380021139;M1160;;22;11;0;1;1;1
IMAGES_P;2021;380020123;CLINIQUE DES COTES DU RHONE;380021139;N4130;4;3;6.29;0;1;;
IMAGES_P;2021;380020123;CLINIQUE DES COTES DU RHONE;380021139;N4160;1;;1;;;;
IMAGES_P;2021;380020123;CLINIQUE DES COTES DU RHONE;380021139;NAUT;5;4;7.61;;;;
IMAGES_P;2021;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;N4130;;1;0.5;0;0;;
IMAGES_P;2021;380780379;CENTRE DE PNEUMOLOGIE HENRI BAZIRE;380798249;M1160;2;2;0.3;0;0;0;0
IMAGES_P;2021;380780379;CENTRE DE PNEUMOLOGIE HENRI BAZIRE;380798249;N4130;;2;1.1;0;0;;
IMAGES_P;2021;380782722;HOPITAL SUD - CHU38;380780080;M1160;0;4;1.8;0;0;0;0
IMAGES_P;2021;380782722;HOPITAL SUD - CHU38;380780080;N4130;15;6;19.21;0;0;;
IMAGES_P;2021;380782722;HOPITAL SUD - CHU38;380780080;N4160;1;;1;;;;
IMAGES_P;2021;380782722;HOPITAL SUD - CHU38;380780080;NAUT;2;6;6.4;;;;
IMAGES_P;2021;390000040;CH LONS;390780146;M1160;2;1;2.6;0;1;1;1
IMAGES_P;2021;390000040;CH LONS;390780146;N4130;12;5;17.09;1;0;;
IMAGES_P;2021;390000040;CH LONS;390780146;NAUT;4;3;5.03;;;;
IMAGES_P;2021;390000057;CH LEON BERARD MOREZ;390780153;M1160;;1;0.1;0;0;1;1
IMAGES_P;2021;390000057;CH LEON BERARD MOREZ;390780153;N4130;2;1;2.29;;;;
IMAGES_P;2021;390000057;CH LEON BERARD MOREZ;390780153;NAUT;;;0.42;;;;
IMAGES_P;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;M1160;;1;0.2;0;1;1;1
IMAGES_P;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N4130;4;1;5.2;;;;
IMAGES_P;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;NAUT;1;1;1.25;;;;
IMAGES_P;2021;390000073;CHI PAYS REVERMONT SITE SALINS;390780179;M1160;;1;0.5;0;0;0;0
IMAGES_P;2021;390000073;CHI PAYS REVERMONT SITE SALINS;390780179;N4130;1;;1;0;0;;
IMAGES_P;2021;390000172;CRCPFC LA GRANGE SUR LE MONT;250006335;N4130;;1;0.5;;;;
IMAGES_P;2021;390000214;CH JURA SUD SITE CHAMPAGNOLE;390780146;M1160;;2;0.65;0;1;1;1
IMAGES_P;2021;390000214;CH JURA SUD SITE CHAMPAGNOLE;390780146;N4130;1;1;1.75;0;0;;
IMAGES_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;M1160;;1;0.94;0;0;0;0
IMAGES_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;N4130;11;6;15.76;1;0;;
IMAGES_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;N4160;1;;1;;;;
IMAGES_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;NAUT;5;2;6.32;;;;
IMAGES_P;2021;400000105;CENTRE HOSPITALIER DAX;400780193;M1160;;18;5.95;0;1;0;0
IMAGES_P;2021;400000105;CENTRE HOSPITALIER DAX;400780193;N4130;20;5;24.96;1;0;;
IMAGES_P;2021;400000105;CENTRE HOSPITALIER DAX;400780193;NAUT;16;2;17.03;;;;
IMAGES_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1160;4;7;4.99;0;1;;
IMAGES_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1210;3;0;3;0;0;;
IMAGES_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;MAUT;0;4;0.92;;;;
IMAGES_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N4130;24;26;36.17;;;;
IMAGES_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N4160;0;0;0.83;;;;
IMAGES_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;NAUT;12;15;20.71;;;;
IMAGES_P;2021;400780250;CENTRE DE NOUVIELLE - SSR-MPR;400011177;N4130;;;0.28;;;;
IMAGES_P;2021;400791018;CTRE. EUROPEEN REEDUCATION DU SPORTIF;400790994;N4130;1;;0.94;0;0;;
IMAGES_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;M1160;6;0;6.23;1;0;0;1
IMAGES_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;N4130;22;8;26.76;1;0;;
IMAGES_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;NAUT;7;3;7.57;;;;
IMAGES_P;2021;410000038;CH VENDOME - MONTOIRE;410000095;N4130;3;2;3.97;;;;
IMAGES_P;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;M1160;3;;3.04;0;1;;
IMAGES_P;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;N4130;14;0;13.98;1;0;;
IMAGES_P;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;N4160;1;0;1;;;;
IMAGES_P;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;NAUT;3;2;4.2;;;;
IMAGES_P;2021;410000053;CH SAINT AIGNAN;410000111;N4130;1;;1;0;0;;
IMAGES_P;2021;420000010;CH DE ROANNE;420780033;M1160;6;1;4.17;0;1;0;0
IMAGES_P;2021;420000010;CH DE ROANNE;420780033;MAUT;1;1;1.09;;;;
IMAGES_P;2021;420000010;CH DE ROANNE;420780033;N4130;16;6;20.93;0;1;;
IMAGES_P;2021;420000010;CH DE ROANNE;420780033;NAUT;10;1;11.2;;;;
IMAGES_P;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;M1160;0;1;0.1;0;1;1;0
IMAGES_P;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N4130;5;8;10.38;0;1;;
IMAGES_P;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N4160;0;1;0.35;;;;
IMAGES_P;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;NAUT;3;4;4.93;;;;
IMAGES_P;2021;420000234;CH DE FIRMINY;420780652;M1160;4;;3.9;0;1;0;0
IMAGES_P;2021;420000234;CH DE FIRMINY;420780652;N4130;11;6;14.51;0;1;;
IMAGES_P;2021;420000234;CH DE FIRMINY;420780652;N4160;2;;1.41;;;;
IMAGES_P;2021;420000234;CH DE FIRMINY;420780652;NAUT;5;6;5.81;;;;
IMAGES_P;2021;420000242;CH GEORGES CLAUDINON;420780660;M1160;;1;0.1;0;0;0;0
IMAGES_P;2021;420000242;CH GEORGES CLAUDINON;420780660;N4130;;1;0.1;0;0;;
IMAGES_P;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;M1160;1;0;1;0;1;1;0
IMAGES_P;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;N4130;0;10;7.2;0;1;;
IMAGES_P;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;N4160;0;1;0.33;;;;
IMAGES_P;2021;420000267;CH DU FOREZ SITE DE FEURS;420013831;NAUT;0;4;3.64;;;;
IMAGES_P;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;M1160;0;5;1.47;;;;
IMAGES_P;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;N4130;1;4;4.37;;;;
IMAGES_P;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;N4160;1;;1;;;;
IMAGES_P;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;NAUT;2;1;2.91;;;;
IMAGES_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1160;7;26;25;0;1;1;0
IMAGES_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1210;2;2;3.4;;;;
IMAGES_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N4130;33;10;38.4;0;1;;
IMAGES_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N4160;3;;3;;;;
IMAGES_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;NAUT;25;9;31.59;;;;
IMAGES_P;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;M1160;9;6;13.25;;;;
IMAGES_P;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;N4130;20;4;23.01;;;;
IMAGES_P;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;N4160;2;;2;;;;
IMAGES_P;2021;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;NAUT;15;3;17.38;;;;
IMAGES_P;2021;420780637;CH DU GIER - MCO;420002495;M1160;;2;0.76;0;1;0;0
IMAGES_P;2021;420780637;CH DU GIER - MCO;420002495;MAUT;;1;0.34;;;;
IMAGES_P;2021;420780637;CH DU GIER - MCO;420002495;N4130;8;4;10.55;0;0;;
IMAGES_P;2021;420780637;CH DU GIER - MCO;420002495;NAUT;5;0;3.09;;;;
IMAGES_P;2021;420782567;HOPITAL DE LA CHARITE - CHU42;420784878;N4130;;1;0.9;1;1;;
IMAGES_P;2021;420782567;HOPITAL DE LA CHARITE - CHU42;420784878;NAUT;1;;1;;;;
IMAGES_P;2021;420785354;HOPITAL NORD - CHU42;420784878;M1160;17;1;10.79;0;1;;
IMAGES_P;2021;420785354;HOPITAL NORD - CHU42;420784878;M1210;6;0;4.5;0;0;;
IMAGES_P;2021;420785354;HOPITAL NORD - CHU42;420784878;MAUT;5;1;2.88;;;;
IMAGES_P;2021;420785354;HOPITAL NORD - CHU42;420784878;N4130;70;20;81.01;1;1;;
IMAGES_P;2021;420785354;HOPITAL NORD - CHU42;420784878;N4160;3;0;3;;;;
IMAGES_P;2021;420785354;HOPITAL NORD - CHU42;420784878;NAUT;45;5;32.6;;;;
IMAGES_P;2021;430000109;CLINIQUE BON SECOURS;430000372;M1160;;6;3;0;1;;
IMAGES_P;2021;430000109;CLINIQUE BON SECOURS;430000372;MAUT;3;;3;;;;
IMAGES_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;M1160;1;5;4.52;0;1;0;0
IMAGES_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;N4130;24;9;30.4;1;0;;
IMAGES_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;N4160;1;0;1;;;;
IMAGES_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;10;4;13.16;;;;
IMAGES_P;2021;430000190;CH DE BRIOUDE;430000034;M1160;;;0.16;;;;
IMAGES_P;2021;430000190;CH DE BRIOUDE;430000034;N4130;7;4;8.86;;;;
IMAGES_P;2021;430000190;CH DE BRIOUDE;430000034;N4160;;1;0.53;;;;
IMAGES_P;2021;430000190;CH DE BRIOUDE;430000034;NAUT;6;3;7.14;;;;
IMAGES_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;M1160;8;;7.93;1;0;0;0
IMAGES_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;N4130;22;23;39.68;;;;
IMAGES_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;N4160;2;;1.32;;;;
IMAGES_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;NAUT;11;5;14.56;;;;
IMAGES_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1160;21;16;19.09;1;1;1;1
IMAGES_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1210;6;5;3.45;0;0;;
IMAGES_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;1;1;0.15;;;;
IMAGES_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N4130;64;32;84.09;;;;
IMAGES_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N4160;3;0;2.86;;;;
IMAGES_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;NAUT;29;8;39.15;;;;
IMAGES_P;2021;440000396;CH ERDRE ET LOIRE;440053643;M1160;;1;0.02;;;;
IMAGES_P;2021;440000396;CH ERDRE ET LOIRE;440053643;N4130;8;1;8.26;;;;
IMAGES_P;2021;440000396;CH ERDRE ET LOIRE;440053643;N4160;1;;0.5;;;;
IMAGES_P;2021;440000396;CH ERDRE ET LOIRE;440053643;NAUT;1;;0.96;;;;
IMAGES_P;2021;440000453;CHU DE NANTES SITE HOPITAL BELLIER;440000289;N4130;1;2;1.5;;;;
IMAGES_P;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;M1160;25;0;1.3;0;0;1;1
IMAGES_P;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;N4130;10;9;13.56;0;1;;
IMAGES_P;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;N4160;1;0;1;;;;
IMAGES_P;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;NAUT;7;2;7.09;;;;
IMAGES_P;2021;440000560;CH LVO SITE DE MACHECOUL;850009010;N4130;;13;0.96;;;;
IMAGES_P;2021;440000560;CH LVO SITE DE MACHECOUL;850009010;N4160;;1;0.1;;;;
IMAGES_P;2021;440000560;CH LVO SITE DE MACHECOUL;850009010;NAUT;;4;0.06;;;;
IMAGES_P;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;M1160;8;3;9.61;0;0;0;1
IMAGES_P;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;M1210;6;2;5.37;0;0;;
IMAGES_P;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;N4130;24;11;27.81;0;1;;
IMAGES_P;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;N4160;1;;1;;;;
IMAGES_P;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;NAUT;6;14;15.83;;;;
IMAGES_P;2021;440003291;CHU DE NANTES SITE SAINT JACQUES;440000289;N4130;1;1;2.08;;;;
IMAGES_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1160;14;6;8.3;1;;1;1
IMAGES_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1210;7;5;4.8;0;1;;
IMAGES_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;MAUT;;2;1.1;;;;
IMAGES_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;N4130;22;16;33.36;;;;
IMAGES_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;N4160;1;0;1.66;;;;
IMAGES_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;NAUT;16;2;16.7;;;;
IMAGES_P;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;MAUT;3;;0.01;;;;
IMAGES_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M1160;;29;;;;;
IMAGES_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M1210;;4;;;;;
IMAGES_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;MAUT;;17;;;;;
IMAGES_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N4130;11;2;10.18;;;;
IMAGES_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N4160;;1;0.3;;;;
IMAGES_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;NAUT;17;2;18.67;;;;
IMAGES_P;2021;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;MAUT;4;;0.03;;;;
IMAGES_P;2021;440053387;SSR CMPR COTE D'AMOUR;440018661;N4130;;1;0.64;0;0;;
IMAGES_P;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;M1160;1;1;1.53;1;0;1;0
IMAGES_P;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;N4130;14;1;14.73;1;0;;
IMAGES_P;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;NAUT;9;1;9.58;;;;
IMAGES_P;2021;450000070;CH PITHIVIERS;450000112;M1160;;1;0.1;;;;
IMAGES_P;2021;450000070;CH PITHIVIERS;450000112;N4130;5;2;6.4;;;;
IMAGES_P;2021;450000070;CH PITHIVIERS;450000112;NAUT;1;2;1.26;;;;
IMAGES_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;M1160;8;39;8.37;0;1;0;0
IMAGES_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;N4130;20;2;20.95;0;1;;
IMAGES_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;N4160;1;;1;;;;
IMAGES_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;NAUT;13;;12.56;;;;
IMAGES_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1160;8;13;12.84;0;1;0;0
IMAGES_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1210;4;1;5.3;0;1;;
IMAGES_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;MAUT;3;4;3.2;;;;
IMAGES_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N4130;57;33;81.55;0;1;;
IMAGES_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N4160;4;1;4.47;;;;
IMAGES_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;NAUT;30;14;37.44;;;;
IMAGES_P;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;M1160;3;1;2.26;;;;
IMAGES_P;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;N4130;8;4;9.34;;;;
IMAGES_P;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;N4160;;1;0.9;;;;
IMAGES_P;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;NAUT;2;2;2.92;;;;
IMAGES_P;2021;460000052;CH ST JACQUES ST CERE;460780091;M1160;;1;0.82;0;1;;
IMAGES_P;2021;460000052;CH ST JACQUES ST CERE;460780091;N4130;4;;3.26;;1;;
IMAGES_P;2021;460000052;CH ST JACQUES ST CERE;460780091;NAUT;1;;1;;;;
IMAGES_P;2021;460000060;CRF LA ROSERAIE;460780117;N4130;1;;1;0;0;;
IMAGES_P;2021;460000102;CH JEAN COULON GOURDON;460780208;M1160;;5;1.93;0;0;1;1
IMAGES_P;2021;460000102;CH JEAN COULON GOURDON;460780208;N4130;6;2;7.15;0;1;;
IMAGES_P;2021;460000102;CH JEAN COULON GOURDON;460780208;N4160;;1;0.7;;;;
IMAGES_P;2021;460000102;CH JEAN COULON GOURDON;460780208;NAUT;5;3;5.27;;;;
IMAGES_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;M1160;2;0;1.8;0;0;0;0
