BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A39;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2021;590015418;UNITE DE DIALYSE DE CAUDRY;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590023438;UNITE DIALYSE DE COUDEKERQUE BRANCHE;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590024618;UNITE DE DIALYSE DE ROUBAIX GRAND RUE;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590024659;UNITE DE DIALYSE DE ROUBAIX DELORY;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590031738;UNITE DE DIALYSE DE LOOS;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590035200;UNITE DE DIALYSE DE FACHES-THUMESNIL;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590040267;SSR MONTS DE FLANDRE EPSM FLANDRES;590782678;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2021;590040317;UNITE DE DIALYSE D'IWUY;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590040325;UNITE DE DIALYSE DE LA BASSEE;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590044640;UNITE DE DIALYSE DE LILLE;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590045514;UNITE DE DIALYSE DE TOURCOING;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590045951;UNITE DE DIALYSE DE MÉRIGNIES;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590046744;UNITE D'AUTODIALYSE D'HAZEBROUCK;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590046751;UNITE DIALYSE DE DOURLERS;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590046769;UNITE DE DIALYSE DE HOUPLINES;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590047361;UNITE D'AUTODIALYSE DE FLERS;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590047866;UNITE DE DIALYSE DE GRAVELINES;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590047874;UNITÉ DE DIALYSE MÉDICALISÉE PROVILLE;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN;620112581;1;1;0;0;0;;;;1;0;0;;1;1;0;0;;;1;0;0;0;;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0
TELEMED;2021;590060596;UNITE DE DIALYSE DE TOURCOING DRON;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590064812;CTRE D'AUTODIALYSE ADH DE ST AMAND;620112581;1;1;0;0;0;;;;1;0;0;;1;1;0;0;;;1;0;0;0;;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0
TELEMED;2021;590065744;UNITE D'AUTODIALYSE ASSISTEE BAILLEUL;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;1;1;0;1;0;;;;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590784864;HOP CALMETTE CHR LILLE;590780193;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590801106;HOPITAL VICTOR PROVO;590782421;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;;;0;0;0;1;0;;0;;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590809703;CLINIQUE SAINT-ROCH;590004552;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;21;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590812509;SANTELYS HAD LILLE METROPOLE;590799995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590813341;UNITE DE DIALYSE DE MONS EN BAROEUL;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;600000053;CH GHPSO SENLIS;600101984;1;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;600000152;CH CHAUMONT-EN-VEXIN;600100572;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0
TELEMED;2021;600000186;CH CLERMONT;600100648;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;600000194;CH BEAUVAIS;600100713;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0
TELEMED;2021;600000467;CH GHPSO CREIL;600101984;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;600002067;UNITÉ DE DIALYSE DE SENLIS;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;600008734;UNITÉ DE DIALYSE DE FLEURINES;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;600100309;SSR CRF LAMORLAYE;750721334;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;600100754;POLYCLINIQUE SAINT CÔME;600000228;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;600109748;UNITE DE DIALYSE DE BEAUVAIS;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;600113476;CH CHICN COMPIÈGNE;600100721;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;0;;;0;0;1;1;6;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2021;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;0;;;;0;;;;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;1;1;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1
TELEMED;2021;610000085;HOPITAL LOCAL - BELLEME;610780132;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
TELEMED;2021;610000093;CENTRE HOSPITALIER - SEES;610780140;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1
TELEMED;2021;610000101;CH - VIMOUTIERS;610780157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
TELEMED;2021;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;0;0;0;0;0;;0;0;0;0;1;1;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;0;;;;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0
TELEMED;2021;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;620000034;CH ARRAS;620100057;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;3;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0
TELEMED;2021;620000257;CH LENS;620100685;1;;;;1;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
TELEMED;2021;620000323;CH CALAIS;620101337;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;620000349;CH REGION DE ST OMER;620101360;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;11;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1
TELEMED;2021;620000653;CH BOULOGNE-SUR-MER;620103440;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620003350;HOPITAL DE RIAUMONT;620001834;1;0;1;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;1;28;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;1;0;1;0;;;;0;;0;;1;0;0;0;;;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620010058;UNITE DE DIALYSE DE COQUELLES;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620011338;UNITE DE DIALYSE DE BERCK;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;1;1;0;0;0;;;;1;0;0;;1;1;0;0;;;1;0;0;0;;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0
TELEMED;2021;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;1;1;0;0;0;;;;1;0;0;;1;1;0;0;;;1;0;0;0;;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0
TELEMED;2021;620026401;HOPALE REEDUCATION-CENTRE ARRAS;620024158;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620026997;UNITE DE DIALYSE DE SAINT-LEONARD;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620027664;ETABLISSEMENT HOPALE-CENTRE CALVÉ;620003814;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;620112581;1;1;0;0;0;;;;1;0;0;;1;1;0;0;;;1;0;0;0;;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0
TELEMED;2021;620100487;CLINIQUE DES ACACIAS;620000125;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;1;1;0;0;0;;;;1;0;0;;1;1;0;0;;;1;0;0;0;;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0
TELEMED;2021;630000016;CH DU MONT DORE;630180032;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;1;1;1;0;0;0;0;;1;1;0;0;1;1;0;0;0;;1;0;1;0;;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0
TELEMED;2021;630000412;CH D'AMBERT;630780997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;630000446;CH DE THIERS;630781029;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;1;7;0;1;0;1;1;0;0;1;0;1;0;1;1;0;1
TELEMED;2021;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;630000560;CH BILLOM;630781367;0;;;;0;;;;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;630007839;UNITE DE DIALYSE DE RIOM;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;630007888;UNITE DE DIALYSE DE THIERS;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;630781268;HOPITAL ESTAING - CHU63;630780989;1;1;0;0;0;0;;;1;1;0;0;0;;;0;;;0;0;1;0;;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0
TELEMED;2021;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0
TELEMED;2021;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;1;0;1;0;1;0;1;0;1;1;1;0;0;;;0;0;0;0;0;1;1;76;1;0;0;1;0;0;0;1;1;1;1;0;1;0;0
TELEMED;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;1;1;50;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0
TELEMED;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;47;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;640003836;USLD CLOS DE L'OUSSE;640791976;0;0;0;0;0;0;0;0;0;;1;0;0;;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;20;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;640780649;CENTRE MEDICAL LANDOUZY;640000303;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0
TELEMED;2021;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;1;1;0;0;0;;;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;640786281;USLD CLOS MONTREUIL;640791976;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;640787149;CRF EN MILIEU THERMAL;640001681;1;0;0;0;0;;;;1;0;0;;0;;;0;;;0;0;1;1;23;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
TELEMED;2021;640790150;HOPITAL MARIN VILLE PARIS;750712184;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2021;640792305;MAISON SAINT-ANTOINE;640000626;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;650000045;CH LOURDES;650780158;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;650000052;CH BAGNERES DE BIGORRE;650780166;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;0;0;0;0;0;0;0;;0;0;1;1;0;0;0;1;1;0;0;0;0;0;;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;650004799;GCS RESAPY;650003148;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;15;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;650789308;GROUPE RADIOTHERAPIE ONCOLOGIE PYRENEE;650789068;0;0;0;0;0;;;;0;0;0;;1;0;1;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;660000084;CH PERPIGNAN;660780180;1;1;1;0;0;;;;1;1;0;;1;1;1;1;1;1;0;0;0;0;;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;660000092;CHS LEON JEAN GREGORY;660780198;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;660005182;AIDER SANTE UAD ELNE;340000264;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;660005190;AIDER SANTE UAD FONT ROMEU;340000264;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;660005208;AIDER SANTE UAD LE BOULOU;340000264;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;660780099;SSR CL AL SOLA;660000043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
