BOR;AN;FI;RS;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2210;;;0;147
HAD_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2410;;;0;25
HAD_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2710;;1;0.29;0
HAD_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N3120;;1;0.17;
HAD_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N9999;5;10;8.81;176
HAD_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;NAUT;2;4;2.89;4
HAD_P;2021;340000223;HOPITAL ST CLAIR HBT SETE;340011295;Ncoor;3;4;5.46;
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;M3050;;1;0.09;100
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;M9999;;5;2.37;175
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;MAUT;;1;0.49;75
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;Mcoor;;3;1.79;
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N2120;;2;1;
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N2210;;;;600
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N2410;;;;50
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N2460;;;;5
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N2510;3;1;2.91;
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N2710;;2;0.56;0
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N3120;;1;0.71;
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;N9999;12;14;14.99;660
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;NAUT;3;4;3.26;5
HAD_P;2021;340016476;HAD BEZIERS HAD;340016468;Ncoor;6;4;6.55;
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;M9999;;2;1;
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;Mcoor;;2;1;
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;N2120;1;;1;
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;N2210;;;;160
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;N2410;;;;57
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;N2710;;1;0.6;
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;N3120;;1;0.3;
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;N9999;8;4;8.55;217
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;NAUT;2;1;2.15;
HAD_P;2021;340017839;ADENE HAD MONTPELLIER;340027937;Ncoor;5;1;4.5;
HAD_P;2021;340017847;HAD HOME SANTE 34;340018175;M9999;;2;1;
HAD_P;2021;340017847;HAD HOME SANTE 34;340018175;Mcoor;;2;1;
HAD_P;2021;340017847;HAD HOME SANTE 34;340018175;N2120;1;0;1.38;
HAD_P;2021;340017847;HAD HOME SANTE 34;340018175;N3120;0;1;0.46;
HAD_P;2021;340017847;HAD HOME SANTE 34;340018175;N9999;5;3;8.55;0
HAD_P;2021;340017847;HAD HOME SANTE 34;340018175;NAUT;0;2;2.18;
HAD_P;2021;340017847;HAD HOME SANTE 34;340018175;Ncoor;4;0;4.53;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;M9999;;1;0.4;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;MAUT;;1;0.4;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;N2120;;2;0.75;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;N2210;6;2;7.47;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;N2410;;1;0.5;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;N2460;;1;0.66;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;N2710;;1;0.5;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;N3120;;1;0.4;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;N9999;8;9;12.64;
HAD_P;2021;340021211;HAD CH BEZIERS;340780055;NAUT;2;1;2.36;
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;M3050;0;1;0.4;0
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;M9999;0;4;1.6;60
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;MAUT;;;;60
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;Mcoor;0;3;1.2;
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;N2210;8;;8;70
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;N2410;0;0;0;25
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;N2460;0;0;0;1
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;N2510;4;;4;
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;N2710;0;0;0;1
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;N9999;16;0;16;99
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;NAUT;0;0;0;2
HAD_P;2021;340780154;POLYCL PASTEUR;340000116;Ncoor;4;;4;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;M3050;1;;0.8;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;M9999;3;4;4.3;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;MAUT;;2;0.5;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;Mcoor;2;2;3;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N2120;1;;0.8;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N2210;19;;18.6;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N2510;3;;3;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N9999;28;3;27.8;
HAD_P;2021;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;NAUT;5;3;5.4;
HAD_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M9999;1;;0.2;
HAD_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;MAUT;1;;0.2;
HAD_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N9999;1;3;0.46;
HAD_P;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;NAUT;1;3;0.46;
HAD_P;2021;350042628;HAD 35;350042578;M3050;0;1;0.97;
HAD_P;2021;350042628;HAD 35;350042578;M9999;1;11;9;35
HAD_P;2021;350042628;HAD 35;350042578;MAUT;0;3;2.07;35
HAD_P;2021;350042628;HAD 35;350042578;Mcoor;1;7;5.96;
HAD_P;2021;350042628;HAD 35;350042578;N2120;3;1;3.6;
HAD_P;2021;350042628;HAD 35;350042578;N2210;40;25;61.5;717
HAD_P;2021;350042628;HAD 35;350042578;N2510;8;5;13.3;
HAD_P;2021;350042628;HAD 35;350042578;N2710;0;2;1.7;
HAD_P;2021;350042628;HAD 35;350042578;N3120;2;2;2.4;
HAD_P;2021;350042628;HAD 35;350042578;N9999;77;54;116.7;717
HAD_P;2021;350042628;HAD 35;350042578;NAUT;3;10;9.3;
HAD_P;2021;350042628;HAD 35;350042578;Ncoor;21;9;24.9;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;M3050;;2;0.41;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;M9999;3;4;3.05;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;Mcoor;3;2;2.64;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;N2120;;;0.06;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;N2210;2;17;19.12;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;N2510;2;21;19.48;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;N2710;2;;0.76;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;N3120;3;;1.92;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;N9999;33;42;51.57;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;NAUT;24;1;8.83;
HAD_P;2021;350044772;HAD SAINT MALO DINAN;350000626;Ncoor;;3;1.4;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;M9999;2;;2;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;MAUT;1;;1;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;Mcoor;1;;1;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;N2120;;1;0.19;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;N2210;7;1;7.1;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;N2510;4;;3.53;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;N9999;11;5;11.48;
HAD_P;2021;360000137;CH CHATEAUROUX;360000053;NAUT;;3;0.66;
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;M3050;2;0;2;0
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;M9999;4;7;6.85;0
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;Mcoor;2;7;4.85;
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;N2120;1;0;1;
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;N2210;53;4;55.36;50
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;N2510;11;3;13.38;
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;N2710;0;2;1.3;0
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;N3120;1;1;1.8;
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;N9999;94;13;101.96;50
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;NAUT;18;2;19.12;0
HAD_P;2021;370009938;HAD VAL DE LOIRE;440052041;Ncoor;10;1;10;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;M3050;1;1;0.51;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;M9999;2;3;1.06;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;Mcoor;1;2;0.55;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2120;5;;3.94;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2210;27;;20.37;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2410;1;;1.01;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2510;24;;17.51;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2710;2;;0.94;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N3120;1;;1;
HAD_P;2021;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N9999;60;;44.77;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;M9999;1;4;2.91;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;MAUT;1;4;2.91;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2120;;;0.27;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2210;10;9;15.93;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2410;1;;1;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N2510;8;2;9.38;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N3120;2;;1.68;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;N9999;29;19;41.29;
HAD_P;2021;380000067;HOPITAL NORD - CHU38;380780080;NAUT;8;8;13.03;
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M3050;;;;67
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M9999;;4;2.92;152
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;MAUT;;3;2.12;85
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;Mcoor;;1;0.8;
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2120;1;;1;
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2210;5;4;8;130
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2410;;;;21
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2710;1;1;1.5;
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N3120;;2;1.33;
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N9999;9;9;14.43;188
HAD_P;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;NAUT;2;2;2.6;37
HAD_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;M9999;;1;0.63;
HAD_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;MAUT;;1;0.63;
HAD_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2120;1;;1;
HAD_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2210;5;3;8.12;
HAD_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2510;1;3;3.02;
HAD_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;N9999;7;6;13.06;
HAD_P;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;NAUT;;;0.92;
HAD_P;2021;390004349;HAD 39;390004299;M3050;;1;0.8;
HAD_P;2021;390004349;HAD 39;390004299;M9999;;3;1.8;
HAD_P;2021;390004349;HAD 39;390004299;Mcoor;;2;1;
HAD_P;2021;390004349;HAD 39;390004299;N2210;8;4;10.78;253
HAD_P;2021;390004349;HAD 39;390004299;N2410;;;;65
HAD_P;2021;390004349;HAD 39;390004299;N2510;9;1;5.59;
HAD_P;2021;390004349;HAD 39;390004299;N2710;;1;0.8;
HAD_P;2021;390004349;HAD 39;390004299;N3120;;1;0.8;
HAD_P;2021;390004349;HAD 39;390004299;N9999;26;11;29.91;318
HAD_P;2021;390004349;HAD 39;390004299;NAUT;5;2;6.44;
HAD_P;2021;390004349;HAD 39;390004299;Ncoor;4;2;5.5;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;M3050;;2;0.96;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;M9999;;5;2.66;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;Mcoor;;3;1.7;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;N2120;2;;2;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;N2210;18;4;19.95;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;N2460;;1;0.5;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;N2510;9;3;10.45;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;N2710;1;;1;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;N3120;1;;1;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;N9999;32;12;38.5;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;NAUT;;1;0.2;
HAD_P;2021;400008199;HAD MARSAN ADOUR;400008108;Ncoor;1;3;3.4;
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;M3050;;1;0.8;140
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;M9999;2;5;5.45;140
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;Mcoor;2;4;4.65;
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;N2120;1;0;0.94;
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;N2210;13;98;83.97;17
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;N2410;;1;0.23;184
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;N2510;0;166;109.6;
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;N2710;;2;1.59;
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;N3120;3;2;3.97;
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;N9999;38;271;221.1;201
HAD_P;2021;400780888;SANTE SERVICE DAX -HAD-;400000535;Ncoor;21;2;20.8;
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;M3050;2;1;2.2;0
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;M9999;5;3;6.47;0
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;Mcoor;3;2;4.27;
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;N2120;1;0;1;
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;N2210;39;5;42.9;240
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;N2410;0;2;0.7;60
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;N2510;25;1;25.2;
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;N2710;1;0;1;1
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;N3120;0;2;1.3;
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;N9999;88;15;97.05;301
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;NAUT;14;5;16.95;0
HAD_P;2021;410005003;HAD LOIR ET CHER;440052041;Ncoor;8;0;8;
HAD_P;2021;420000010;CH DE ROANNE;420780033;M3050;;;;84
HAD_P;2021;420000010;CH DE ROANNE;420780033;M9999;2;2;1.7;84
HAD_P;2021;420000010;CH DE ROANNE;420780033;MAUT;1;2;0.86;
HAD_P;2021;420000010;CH DE ROANNE;420780033;Mcoor;1;0;0.84;
HAD_P;2021;420000010;CH DE ROANNE;420780033;N2120;1;;1;
HAD_P;2021;420000010;CH DE ROANNE;420780033;N2210;6;3;8.5;188
HAD_P;2021;420000010;CH DE ROANNE;420780033;N2410;;;;21
HAD_P;2021;420000010;CH DE ROANNE;420780033;N2510;3;;2.51;
HAD_P;2021;420000010;CH DE ROANNE;420780033;N3120;1;;0.09;
HAD_P;2021;420000010;CH DE ROANNE;420780033;N9999;17;3;17.37;233
HAD_P;2021;420000010;CH DE ROANNE;420780033;NAUT;2;;1.27;24
HAD_P;2021;420000010;CH DE ROANNE;420780033;Ncoor;4;;4;
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M3050;1;;1;329
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M9999;2;10;5.2;864
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;MAUT;;2;1.23;535
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;Mcoor;1;8;2.97;
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2120;2;;2;
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2210;6;7;10.25;937
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2410;;;;271
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2710;;3;1.38;
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N3120;1;2;2.6;
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N9999;26;27;48.93;1208
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;NAUT;8;12;21.8;
HAD_P;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;Ncoor;9;3;10.9;
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M3050;;;;147
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M9999;4;2;4.96;215
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;MAUT;;;;68
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;Mcoor;4;2;4.96;
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2120;1;;1;
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2210;;;;665
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2410;1;2;2.18;90
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2710;;1;0.49;
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N3120;3;;2.44;
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N9999;13;6;15.62;780
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;NAUT;;2;1;25
HAD_P;2021;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;Ncoor;8;1;8.51;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;M9999;0;4;1.5;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;MAUT;0;4;1.5;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;N2210;5;5;8.48;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;N2710;0;1;0.19;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;N3120;0;1;0.62;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;N9999;10;10;16.2;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;4;3;5.91;
HAD_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;Ncoor;1;0;1;
HAD_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M9999;;2;0.64;
HAD_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;;2;0.64;
HAD_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2120;0;1;0.47;
HAD_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2210;1;1;1.9;
HAD_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N9999;1;7;6.33;
HAD_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;Ncoor;0;5;3.96;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;M3050;0;1;0.81;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;M9999;0;10;7.05;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;Mcoor;0;9;6.24;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;N2120;4;1;4.65;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;N2210;35;5;35.68;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;N2410;0;5;2.58;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;N2510;40;12;37.82;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;N2710;1;0;1;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;N3120;3;2;4.24;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;N9999;135;48;148.72;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;NAUT;32;13;36.35;
HAD_P;2021;440012128;HAD NANTES ET REGION;440003960;Ncoor;20;10;26.4;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;M9999;1;2;2.5;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;Mcoor;1;2;2.5;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2120;1;;1;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2210;12;1;11.31;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2510;8;7;13.23;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2710;;1;0.5;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N3120;;1;0.92;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N9999;22;11;28.71;
HAD_P;2021;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;NAUT;1;1;1.75;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;M3050;1;1;0.5;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;M9999;2;3;1.09;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;Mcoor;1;2;0.59;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;N2120;3;;3.13;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;N2210;12;;10.3;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;N2510;8;;5;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;N2710;2;;0.4;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;N3120;2;;0.47;
HAD_P;2021;450018528;ASSAD HAD DU LOIRET;370001638;N9999;27;;19.3;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;M3050;2;1;2.8;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;M9999;6;5;11.56;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;Mcoor;4;4;8.76;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;N2120;2;;1.8;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;N2210;58;6;68.22;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;N2510;32;5;42.53;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;N2710;;3;1.8;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;N3120;3;;2.87;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;N9999;105;16;129.13;
HAD_P;2021;450018536;HAD ORLEANS MONTARGIS;440052041;Ncoor;10;2;11.91;
HAD_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;M9999;1;0;1;
HAD_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;Mcoor;1;0;1;
HAD_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;N2120;0;1;0.5;
HAD_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;N2210;10;2;10;
HAD_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;N2510;5;1;5;
HAD_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;N9999;16;4;16.5;
HAD_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;NAUT;1;0;1;
HAD_P;2021;460007404;HAD 46;460007396;M3050;;2;1.5;17
HAD_P;2021;460007404;HAD 46;460007396;M9999;1;5;3.2;134
HAD_P;2021;460007404;HAD 46;460007396;MAUT;;;;117
HAD_P;2021;460007404;HAD 46;460007396;Mcoor;1;3;1.7;
HAD_P;2021;460007404;HAD 46;460007396;N2120;1;;1;
HAD_P;2021;460007404;HAD 46;460007396;N2210;22;;22;140
HAD_P;2021;460007404;HAD 46;460007396;N2410;;;;50
HAD_P;2021;460007404;HAD 46;460007396;N2460;;1;0.1;
HAD_P;2021;460007404;HAD 46;460007396;N2510;22;;22;
HAD_P;2021;460007404;HAD 46;460007396;N2710;;1;0.5;7
HAD_P;2021;460007404;HAD 46;460007396;N3120;;1;0.5;
