BOR;AN;FI;RS;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;PISCIN;;1;
SSR2;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SALINT;;;1
SSR2;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SIMESP;;;1
SSR2;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;STICON;;;1
SSR2;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;VEHADP;;;1
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;APTAUT;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;ASSMAR;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;ASSMEM;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;EXPEQU;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;EXPURO;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;IDRACH;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;ISOCIN;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;LABMAR;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;PISCIN;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;SALINT;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;SIMESP;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;STICON;1;;
SSR2;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;VEHADP;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;APTAUT;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;ASSMAR;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;ASSMEM;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;EXPEQU;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;EXPURO;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;IDRACH;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;ISOCIN;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;LABMAR;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;PISCIN;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SALINT;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SIMESP;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;STICON;1;;
SSR2;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;VEHADP;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;APTAUT;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;ASSMAR;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;ASSMEM;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;EXPEQU;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;EXPURO;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;IDRACH;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;ISOCIN;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;LABMAR;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;PISCIN;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SALINT;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SIMESP;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;STICON;1;;
SSR2;2021;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;VEHADP;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;APTAUT;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;ASSMAR;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;ASSMEM;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;EXPEQU;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;EXPURO;;;1
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;IDRACH;;;1
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;ISOCIN;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;LABMAR;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;PISCIN;;;1
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;SALINT;;;1
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;SIMESP;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;STICON;1;;
SSR2;2021;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;VEHADP;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;APTAUT;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;ASSMAR;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;ASSMEM;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;EXPEQU;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;EXPURO;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;IDRACH;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;ISOCIN;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;LABMAR;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;PISCIN;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;SALINT;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;SIMESP;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;STICON;1;;
SSR2;2021;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;VEHADP;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;APTAUT;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;ASSMAR;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;ASSMEM;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;EXPEQU;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;EXPURO;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;IDRACH;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;ISOCIN;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;LABMAR;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;PISCIN;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;SALINT;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;SIMESP;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;STICON;1;;
SSR2;2021;190009985;SSR EN ADDICTOLOGIE;190000117;VEHADP;1;;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;APTAUT;1;;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;ASSMAR;1;;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;ASSMEM;1;;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;EXPEQU;;;1
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;EXPURO;;;1
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;IDRACH;1;;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;ISOCIN;;;1
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;LABMAR;;;1
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;PISCIN;;1;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SALINT;1;;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SIMESP;;1;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;STICON;1;;
SSR2;2021;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;VEHADP;;;1
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;APTAUT;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;ASSMAR;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;ASSMEM;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;EXPEQU;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;EXPURO;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;IDRACH;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;ISOCIN;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;LABMAR;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;PISCIN;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;SALINT;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;SIMESP;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;STICON;1;;
SSR2;2021;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;VEHADP;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;APTAUT;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;ASSMAR;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;ASSMEM;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;EXPEQU;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;EXPURO;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;IDRACH;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;ISOCIN;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;LABMAR;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;PISCIN;;1;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;SALINT;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;SIMESP;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;STICON;1;;
SSR2;2021;210007399;INICEA JOUVENCE NUTRITION;210013231;VEHADP;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;APTAUT;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;ASSMAR;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;ASSMEM;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;EXPEQU;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;EXPURO;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;IDRACH;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;ISOCIN;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;LABMAR;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;PISCIN;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;SALINT;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;SIMESP;;1;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;STICON;1;;
SSR2;2021;210010443;CSSR -LE RENOUVEAU-;210000337;VEHADP;1;;
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;APTAUT;1;;
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;ASSMAR;;;1
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;ASSMEM;;1;
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;EXPEQU;1;;
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;EXPURO;;;1
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;IDRACH;1;;
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;ISOCIN;;;1
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;LABMAR;;;1
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;PISCIN;;1;
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;SALINT;;;1
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;SIMESP;;1;
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;STICON;;;1
SSR2;2021;210780144;CRF DIVIO DIJON;750721235;VEHADP;;1;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;APTAUT;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;ASSMAR;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;ASSMEM;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;EXPEQU;;1;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;EXPURO;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;IDRACH;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;ISOCIN;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;LABMAR;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;PISCIN;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SALINT;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SIMESP;;1;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;STICON;1;;
SSR2;2021;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;VEHADP;1;;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;APTAUT;1;;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;ASSMAR;;1;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;ASSMEM;;1;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;EXPEQU;;1;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;EXPURO;1;;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;IDRACH;1;;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;ISOCIN;;1;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;LABMAR;1;;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;PISCIN;;1;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;SALINT;1;;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;SIMESP;;1;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;STICON;1;;
SSR2;2021;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;VEHADP;;1;
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;APTAUT;1;;
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;ASSMAR;1;;
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;ASSMEM;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;EXPEQU;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;EXPURO;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;IDRACH;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;ISOCIN;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;LABMAR;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;PISCIN;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;SALINT;;;1
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;SIMESP;;1;
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;STICON;1;;
SSR2;2021;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;VEHADP;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;APTAUT;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;ASSMAR;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;ASSMEM;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;EXPEQU;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;EXPURO;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;IDRACH;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;ISOCIN;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;LABMAR;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;PISCIN;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;SALINT;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;SIMESP;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;STICON;1;;
SSR2;2021;210986741;SSR JOUVENCE READAPTATION;210986733;VEHADP;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;APTAUT;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;ASSMAR;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;ASSMEM;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;EXPEQU;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;EXPURO;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;IDRACH;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;ISOCIN;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;LABMAR;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;PISCIN;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;SALINT;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;SIMESP;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;STICON;1;;
SSR2;2021;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;VEHADP;1;;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;APTAUT;1;;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;ASSMAR;1;;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;ASSMEM;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;EXPEQU;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;EXPURO;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;IDRACH;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;ISOCIN;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;LABMAR;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;PISCIN;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SALINT;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SIMESP;;1;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;STICON;1;;
SSR2;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;VEHADP;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;APTAUT;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;ASSMAR;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;ASSMEM;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;EXPEQU;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;EXPURO;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;IDRACH;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;ISOCIN;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;LABMAR;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;PISCIN;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;SALINT;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;SIMESP;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;STICON;1;;
SSR2;2021;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;VEHADP;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;APTAUT;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;ASSMAR;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;ASSMEM;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;EXPEQU;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;EXPURO;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;IDRACH;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;ISOCIN;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;LABMAR;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;PISCIN;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;SALINT;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;SIMESP;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;STICON;1;;
SSR2;2021;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;VEHADP;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;APTAUT;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;ASSMAR;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;ASSMEM;;1;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;EXPEQU;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;EXPURO;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;IDRACH;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;ISOCIN;;1;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;LABMAR;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;PISCIN;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SALINT;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SIMESP;;1;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;STICON;1;;
SSR2;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;VEHADP;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;APTAUT;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;ASSMAR;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;ASSMEM;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;EXPEQU;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;EXPURO;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;IDRACH;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;ISOCIN;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;LABMAR;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;PISCIN;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;SALINT;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;SIMESP;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;STICON;1;;
SSR2;2021;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;VEHADP;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;APTAUT;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;ASSMAR;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;ASSMEM;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;EXPEQU;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;EXPURO;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;IDRACH;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;ISOCIN;1;;
SSR2;2021;210987673;CH HCO SITE DE MONTBARD;210012142;LABMAR;1;;
