BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;N2500;13;3;13.96;;
DIALYSE_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;NAUT;0;4;2.08;;
DIALYSE_P;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;NCINF;25;14;32.17;;
DIALYSE_P;2021;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;M1110;;2;0.85;0;0
DIALYSE_P;2021;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;N4100;0;5;0.18;;
DIALYSE_P;2021;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;NAUT;0;1;0.73;;
DIALYSE_P;2021;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;NCINF;12;1;13.76;;
DIALYSE_P;2021;370014474;UDM SAINT GATIEN;370013468;M1110;3;;2.5;0;0
DIALYSE_P;2021;370014474;UDM SAINT GATIEN;370013468;NAUT;1;;0.5;;
DIALYSE_P;2021;370100885;A.R.A.U.C.O. CHINON;370001067;M1110;;2;0.43;;
DIALYSE_P;2021;370100885;A.R.A.U.C.O. CHINON;370001067;N4100;;5;0.09;;
DIALYSE_P;2021;370100885;A.R.A.U.C.O. CHINON;370001067;NAUT;;1;0.37;;
DIALYSE_P;2021;370100885;A.R.A.U.C.O. CHINON;370001067;NCINF;5;;5.79;;
DIALYSE_P;2021;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;370001067;M1110;;2;0.7;0;
DIALYSE_P;2021;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;370001067;N4100;;5;0.15;;
DIALYSE_P;2021;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;370001067;NAUT;;1;0.6;;
DIALYSE_P;2021;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;370001067;NCINF;5;3;8.06;;
DIALYSE_P;2021;370103152;A.R.A.U.C.O. LOCHES;370001067;M1110;;2;0.37;;
DIALYSE_P;2021;370103152;A.R.A.U.C.O. LOCHES;370001067;N4100;;5;0.08;;
DIALYSE_P;2021;370103152;A.R.A.U.C.O. LOCHES;370001067;NAUT;;1;0.32;;
DIALYSE_P;2021;370103152;A.R.A.U.C.O. LOCHES;370001067;NCINF;4;2;5.22;;
DIALYSE_P;2021;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT;370001067;M1110;;2;0.18;;
DIALYSE_P;2021;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT;370001067;N4100;;5;0.04;;
DIALYSE_P;2021;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT;370001067;NAUT;;1;0.16;;
DIALYSE_P;2021;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT;370001067;NCINF;3;;2.37;;
DIALYSE_P;2021;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ;370001067;M1110;;2;0.46;;
DIALYSE_P;2021;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ;370001067;N4100;;5;0.1;;
DIALYSE_P;2021;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ;370001067;NAUT;;1;0.75;;
DIALYSE_P;2021;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ;370001067;NCINF;6;;5.82;;
DIALYSE_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1110;3;2;3.55;;
DIALYSE_P;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;NCINF;2;;2;;
DIALYSE_P;2021;380000067;HOPITAL NORD - CHU38;380780080;M1110;1;;1.1;0;1
DIALYSE_P;2021;380000067;HOPITAL NORD - CHU38;380780080;NAUT;3;1;4.15;;
DIALYSE_P;2021;380000067;HOPITAL NORD - CHU38;380780080;NCINF;12;10;19.77;;
DIALYSE_P;2021;380000729;AURAL - ROUSSILLON;690796552;M1110;;3;0.07;;1
DIALYSE_P;2021;380000729;AURAL - ROUSSILLON;690796552;NCINF;;3;1.34;;
DIALYSE_P;2021;380000828;CALYDIAL - CH DE VIENNE;690002225;M1110;4;;2.69;;
DIALYSE_P;2021;380000828;CALYDIAL - CH DE VIENNE;690002225;N2500;5;2;6.3;;
DIALYSE_P;2021;380000828;CALYDIAL - CH DE VIENNE;690002225;N4100;;3;0.43;;
DIALYSE_P;2021;380000828;CALYDIAL - CH DE VIENNE;690002225;NAUT;5;3;3.7;;
DIALYSE_P;2021;380000828;CALYDIAL - CH DE VIENNE;690002225;NCINF;24;10;27.8;;
DIALYSE_P;2021;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;M1110;1;5;2.24;;1
DIALYSE_P;2021;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;N2500;5;4;6.34;;
DIALYSE_P;2021;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;NAUT;;4;2.36;;
DIALYSE_P;2021;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;NCINF;20;16;27.63;;
DIALYSE_P;2021;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;M1110;;;0;0;1
DIALYSE_P;2021;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;NAUT;3;0;2.79;;
DIALYSE_P;2021;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;M1110;7;10;6.76;0;1
DIALYSE_P;2021;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;N2500;4;2;6.68;;
DIALYSE_P;2021;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;N4100;6;;6;;
DIALYSE_P;2021;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;NAUT;23;24;35.67;;
DIALYSE_P;2021;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;NCINF;47;25;65.78;;
DIALYSE_P;2021;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;380793802;M1110;3;;2.7;0;1
DIALYSE_P;2021;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;380793802;NAUT;27;4;29.56;;
DIALYSE_P;2021;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;380793802;NCINF;13;7;17.99;;
DIALYSE_P;2021;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;M1110;4;;2.36;0;1
DIALYSE_P;2021;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;N2500;7;1;8.5;;
DIALYSE_P;2021;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;NAUT;2;2;2.21;;
DIALYSE_P;2021;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;NCINF;13;7;15.79;;
DIALYSE_P;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;M1110;1;2;2.09;;
DIALYSE_P;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2500;3;;2.92;;
DIALYSE_P;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;NAUT;;1;0.86;;
DIALYSE_P;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;NCINF;5;5;9.21;;
DIALYSE_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;M1110;;;0.1;;
DIALYSE_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;N2500;5;2;6.65;;
DIALYSE_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;NAUT;4;;3.79;;
DIALYSE_P;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;NCINF;11;3;13.89;;
DIALYSE_P;2021;390786408;UNITE DE DIALYSE DE DOLE;210012290;M1110;0;3;0.6;;
DIALYSE_P;2021;390786408;UNITE DE DIALYSE DE DOLE;210012290;N4100;;2;0.29;;
DIALYSE_P;2021;390786408;UNITE DE DIALYSE DE DOLE;210012290;NAUT;;3;0.59;;
DIALYSE_P;2021;390786408;UNITE DE DIALYSE DE DOLE;210012290;NCINF;6;6;9.33;;
DIALYSE_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1110;3;1;3.84;0;1
DIALYSE_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2500;8;15;12.08;;
DIALYSE_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;NAUT;2;10;4.02;;
DIALYSE_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;NCINF;12;25;20.52;;
DIALYSE_P;2021;400006730;ANTENNE AUTODIALYSE AURAD ST VINCENT;330000266;M1110;;;0.09;0;1
DIALYSE_P;2021;400006730;ANTENNE AUTODIALYSE AURAD ST VINCENT;330000266;NCINF;;2;1.9;;
DIALYSE_P;2021;400007043;ANTENNE AUTODIALYSE DELAY;640000113;M1110;;7;1.1;0;0
DIALYSE_P;2021;400007332;ANTENNE AUTODIALYSE AURAD MT MARSAN;330000266;M1110;;5;0.48;0;1
DIALYSE_P;2021;400007332;ANTENNE AUTODIALYSE AURAD MT MARSAN;330000266;NCINF;;7;5.02;;
DIALYSE_P;2021;400010906;ANTENNE AUTODIALYSE AURAD HAGETMAU;330000266;M1110;;;0.15;0;1
DIALYSE_P;2021;400010906;ANTENNE AUTODIALYSE AURAD HAGETMAU;330000266;NCINF;;3;1.6;;
DIALYSE_P;2021;400011201;ANT. AUTODIALYSE NEPHROCARE-AIRE/ADOUR;640017612;NCINF;1;;1;;
DIALYSE_P;2021;400789715;ANTENNE AUTODIALYSE CADDD;330007386;M1110;1;0;1;0;1
DIALYSE_P;2021;400789715;ANTENNE AUTODIALYSE CADDD;330007386;NCINF;1;0;1.5;;
DIALYSE_P;2021;410000202;POLYCLINIQUE BLOIS;410000319;M1110;3;2;4;0;1
DIALYSE_P;2021;410000202;POLYCLINIQUE BLOIS;410000319;N2500;15;1;15.5;;
DIALYSE_P;2021;410000202;POLYCLINIQUE BLOIS;410000319;N4100;1;;1;;
DIALYSE_P;2021;410000202;POLYCLINIQUE BLOIS;410000319;NAUT;4;7;6.37;;
DIALYSE_P;2021;410000202;POLYCLINIQUE BLOIS;410000319;NCINF;35;;35;;
DIALYSE_P;2021;410005011;C.I.R.A.D. - CHEMERY;920033628;N2500;2;;2;;
DIALYSE_P;2021;410005011;C.I.R.A.D. - CHEMERY;920033628;NCINF;6;;6;;
DIALYSE_P;2021;410005953;C.I.R.A.D. - VENDOME;920033628;N2500;1;;1;;
DIALYSE_P;2021;410005953;C.I.R.A.D. - VENDOME;920033628;NCINF;3;;3;;
DIALYSE_P;2021;410007553;C.I.R.A.D. - BLOIS (SITE CH DE BLOIS);920033628;M1110;3;2;4;0;0
DIALYSE_P;2021;410007553;C.I.R.A.D. - BLOIS (SITE CH DE BLOIS);920033628;N2500;4;;4;;
DIALYSE_P;2021;410007553;C.I.R.A.D. - BLOIS (SITE CH DE BLOIS);920033628;N4100;2;;2;;
DIALYSE_P;2021;410007553;C.I.R.A.D. - BLOIS (SITE CH DE BLOIS);920033628;NAUT;;1;0.2;;
DIALYSE_P;2021;410007553;C.I.R.A.D. - BLOIS (SITE CH DE BLOIS);920033628;NCINF;23;1;18.35;;
DIALYSE_P;2021;420000010;CH DE ROANNE;420780033;M1110;6;1;3.96;0;1
DIALYSE_P;2021;420000010;CH DE ROANNE;420780033;N2500;11;;11.2;;
DIALYSE_P;2021;420000010;CH DE ROANNE;420780033;NAUT;9;2;7.22;;
DIALYSE_P;2021;420000010;CH DE ROANNE;420780033;NCINF;28;4;27.92;;
DIALYSE_P;2021;420011603;ARTIC 42 AUTODIALYSE L'HORME;420001752;M1110;;1;0.1;0;0
DIALYSE_P;2021;420011603;ARTIC 42 AUTODIALYSE L'HORME;420001752;N4100;;4;0.4;;
DIALYSE_P;2021;420011603;ARTIC 42 AUTODIALYSE L'HORME;420001752;NAUT;0;3;4.5;;
DIALYSE_P;2021;420011603;ARTIC 42 AUTODIALYSE L'HORME;420001752;NCINF;2;;2.25;;
DIALYSE_P;2021;420012536;ARTIC 42 CENTRE D'HEMODIALYSE ADULTES;420001752;M1110;;7;3.5;0;0
DIALYSE_P;2021;420012536;ARTIC 42 CENTRE D'HEMODIALYSE ADULTES;420001752;N2500;15;4;17.95;;
DIALYSE_P;2021;420012536;ARTIC 42 CENTRE D'HEMODIALYSE ADULTES;420001752;N4100;;4;1.15;;
DIALYSE_P;2021;420012536;ARTIC 42 CENTRE D'HEMODIALYSE ADULTES;420001752;NAUT;13;36;26.8;;
DIALYSE_P;2021;420012536;ARTIC 42 CENTRE D'HEMODIALYSE ADULTES;420001752;NCINF;30;11;40.88;;
DIALYSE_P;2021;420014623;ARTIC 42 SITE FRANCOIS BERTHOUX;420001752;M1110;;6;1.91;0;0
DIALYSE_P;2021;420014623;ARTIC 42 SITE FRANCOIS BERTHOUX;420001752;N4100;;4;1.2;;
DIALYSE_P;2021;420014623;ARTIC 42 SITE FRANCOIS BERTHOUX;420001752;NAUT;10;7;21.15;;
DIALYSE_P;2021;420014623;ARTIC 42 SITE FRANCOIS BERTHOUX;420001752;NCINF;9;6;16.22;;
DIALYSE_P;2021;420785354;HOPITAL NORD - CHU42;420784878;M1110;2;;1.8;0;0
DIALYSE_P;2021;420785354;HOPITAL NORD - CHU42;420784878;N2500;7;1;7.09;;
DIALYSE_P;2021;420785354;HOPITAL NORD - CHU42;420784878;NAUT;7;4;7.89;;
DIALYSE_P;2021;420785354;HOPITAL NORD - CHU42;420784878;NCINF;17;3;20.23;;
DIALYSE_P;2021;420788689;ARTIC 42 AUTODIALYSE SAVIGNEUX;420001752;M1110;;3;0.46;0;0
DIALYSE_P;2021;420788689;ARTIC 42 AUTODIALYSE SAVIGNEUX;420001752;N4100;;;0.4;;
DIALYSE_P;2021;420788689;ARTIC 42 AUTODIALYSE SAVIGNEUX;420001752;NAUT;5;30;7.5;;
DIALYSE_P;2021;420788689;ARTIC 42 AUTODIALYSE SAVIGNEUX;420001752;NCINF;2;1;3.3;;
DIALYSE_P;2021;420789968;ARTIC 42 UDM ENTRAINEMENT HAD DP;420001752;M1110;7;4;1;0;0
DIALYSE_P;2021;420789968;ARTIC 42 UDM ENTRAINEMENT HAD DP;420001752;N4100;4;;0.25;;
DIALYSE_P;2021;420789968;ARTIC 42 UDM ENTRAINEMENT HAD DP;420001752;NAUT;29;3;9;;
DIALYSE_P;2021;420789968;ARTIC 42 UDM ENTRAINEMENT HAD DP;420001752;NCINF;20;2;14.25;;
DIALYSE_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;M1110;0;4;0.82;1;1
DIALYSE_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;N2500;4;6;7.92;;
DIALYSE_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;0;7;3.33;;
DIALYSE_P;2021;430000117;CH EMILE ROUX LE PUY;430000018;NCINF;10;15;22.39;;
DIALYSE_P;2021;430003475;ARTIC 42 AUTODIALYSE MONISTROL/LOIRE;420001752;M1110;;3;0.4;0;0
DIALYSE_P;2021;430003475;ARTIC 42 AUTODIALYSE MONISTROL/LOIRE;420001752;N4100;;4;0.4;;
DIALYSE_P;2021;430003475;ARTIC 42 AUTODIALYSE MONISTROL/LOIRE;420001752;NAUT;1;31;4.25;;
DIALYSE_P;2021;430003475;ARTIC 42 AUTODIALYSE MONISTROL/LOIRE;420001752;NCINF;1;3;3.65;;
DIALYSE_P;2021;430004309;UNITE DE DIALYSE DE BRIOUDE;630000990;M1110;;7;0.31;0;0
DIALYSE_P;2021;430004309;UNITE DE DIALYSE DE BRIOUDE;630000990;N4100;;6;0.11;;
DIALYSE_P;2021;430004309;UNITE DE DIALYSE DE BRIOUDE;630000990;NAUT;;1;0.5;;
DIALYSE_P;2021;430004309;UNITE DE DIALYSE DE BRIOUDE;630000990;NCINF;;5;5.05;;
DIALYSE_P;2021;430004358;UNITE DE DIALYSE DU PUY;630000990;M1110;;5;1.58;0;0
DIALYSE_P;2021;430004358;UNITE DE DIALYSE DU PUY;630000990;N4100;;6;0.24;;
DIALYSE_P;2021;430004358;UNITE DE DIALYSE DU PUY;630000990;NAUT;;6;1.56;;
DIALYSE_P;2021;430004358;UNITE DE DIALYSE DU PUY;630000990;NCINF;5;2;5.2;;
DIALYSE_P;2021;430004408;UNITE DE DIALYSE D'YSSINGEAUX;630000990;M1110;;7;0.16;0;0
DIALYSE_P;2021;430004408;UNITE DE DIALYSE D'YSSINGEAUX;630000990;N4100;;6;0.08;;
DIALYSE_P;2021;430004408;UNITE DE DIALYSE D'YSSINGEAUX;630000990;NAUT;;5;0.4;;
DIALYSE_P;2021;430004408;UNITE DE DIALYSE D'YSSINGEAUX;630000990;NCINF;;4;3.2;;
DIALYSE_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;M1110;5;1;5.4;0;1
DIALYSE_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;N2500;;11;8.9;;
DIALYSE_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;N4100;;1;0.3;;
DIALYSE_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;NAUT;2;2;3.48;;
DIALYSE_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;NCINF;12;12;19.59;;
DIALYSE_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1110;4;7;2.62;0;1
DIALYSE_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2500;5;3;6.2;;
DIALYSE_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;NAUT;0;1;1;;
DIALYSE_P;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;NCINF;16;17;31.48;;
DIALYSE_P;2021;440005080;DIALYSE ECHO NANTES;440002590;M1110;32;8;3.77;0;0
DIALYSE_P;2021;440005080;DIALYSE ECHO NANTES;440002590;N4100;11;;10.72;;
DIALYSE_P;2021;440005080;DIALYSE ECHO NANTES;440002590;NAUT;68;18;98.34;;
DIALYSE_P;2021;440005080;DIALYSE ECHO NANTES;440002590;NCINF;2;;2.43;;
DIALYSE_P;2021;440027589;DIALYSE ECHO CHATEAUBRIANT;440002590;M1110;7;1;0.07;0;0
DIALYSE_P;2021;440027589;DIALYSE ECHO CHATEAUBRIANT;440002590;NAUT;5;5;0.08;;
DIALYSE_P;2021;440027589;DIALYSE ECHO CHATEAUBRIANT;440002590;NCINF;16;3;0.16;;
DIALYSE_P;2021;440036176;CENTRE DIALYSE ECHO ST HERBLAIN;440002590;M1110;6;;2.03;0;0
DIALYSE_P;2021;440036176;CENTRE DIALYSE ECHO ST HERBLAIN;440002590;N2500;8;5;3.86;;
DIALYSE_P;2021;440036176;CENTRE DIALYSE ECHO ST HERBLAIN;440002590;NAUT;5;4;1.13;;
DIALYSE_P;2021;440036176;CENTRE DIALYSE ECHO ST HERBLAIN;440002590;NCINF;11;5;11.02;;
DIALYSE_P;2021;440036218;DIALYSE ECHO ANCENIS;440002590;M1110;7;1;0.07;0;0
DIALYSE_P;2021;440036218;DIALYSE ECHO ANCENIS;440002590;NAUT;7;5;0.08;;
DIALYSE_P;2021;440036218;DIALYSE ECHO ANCENIS;440002590;NCINF;1;;0.15;;
DIALYSE_P;2021;440036473;DIALYSE ECHO BOUGUENAIS;440002590;M1110;7;1;0.14;0;0
DIALYSE_P;2021;440036473;DIALYSE ECHO BOUGUENAIS;440002590;NAUT;7;5;0.15;;
DIALYSE_P;2021;440036473;DIALYSE ECHO BOUGUENAIS;440002590;NCINF;16;3;1.05;;
DIALYSE_P;2021;440036499;CENTRE DIALYSE ECHO REZE;440002590;M1110;7;1;4.42;0;0
DIALYSE_P;2021;440036499;CENTRE DIALYSE ECHO REZE;440002590;N2500;17;7;16.14;;
DIALYSE_P;2021;440036499;CENTRE DIALYSE ECHO REZE;440002590;NAUT;9;7;6.19;;
DIALYSE_P;2021;440036499;CENTRE DIALYSE ECHO REZE;440002590;NCINF;58;24;38.34;;
DIALYSE_P;2021;440039568;DIALYSE ECHO LA BAULE;440002590;M1110;5;;0.2;0;0
DIALYSE_P;2021;440039568;DIALYSE ECHO LA BAULE;440002590;N2500;;1;0.79;;
DIALYSE_P;2021;440039568;DIALYSE ECHO LA BAULE;440002590;NAUT;2;2;0.57;;
DIALYSE_P;2021;440039568;DIALYSE ECHO LA BAULE;440002590;NCINF;17;11;11.53;;
DIALYSE_P;2021;440042513;DIALYSE ECHO CARQUEFOU;440002590;M1110;7;1;0.14;0;0
DIALYSE_P;2021;440042513;DIALYSE ECHO CARQUEFOU;440002590;NAUT;7;5;0.15;;
DIALYSE_P;2021;440042513;DIALYSE ECHO CARQUEFOU;440002590;NCINF;16;3;1.04;;
DIALYSE_P;2021;440050441;DIALYSE ECHO ST NAZAIRE;440002590;M1110;5;;0.33;0;0
DIALYSE_P;2021;440050441;DIALYSE ECHO ST NAZAIRE;440002590;N2500;1;1;0.86;;
DIALYSE_P;2021;440050441;DIALYSE ECHO ST NAZAIRE;440002590;NAUT;3;2;0.86;;
DIALYSE_P;2021;440050441;DIALYSE ECHO ST NAZAIRE;440002590;NCINF;14;7;10.08;;
DIALYSE_P;2021;440055770;CENTRE DIALYSE ECHO ST HERBLAIN PSA;440002590;M1110;6;;3.77;0;0
DIALYSE_P;2021;440055770;CENTRE DIALYSE ECHO ST HERBLAIN PSA;440002590;N2500;8;5;6.03;;
DIALYSE_P;2021;440055770;CENTRE DIALYSE ECHO ST HERBLAIN PSA;440002590;NAUT;4;5;2.95;;
DIALYSE_P;2021;440055770;CENTRE DIALYSE ECHO ST HERBLAIN PSA;440002590;NCINF;18;10;19.81;;
DIALYSE_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;M1110;2;;2;0;0
DIALYSE_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;N2500;0;;0.77;;
DIALYSE_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;NAUT;1;;1.04;;
DIALYSE_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;NCINF;18;2;18.91;;
DIALYSE_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1110;1;3;3.2;0;1
DIALYSE_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2500;15;4;18.28;;
DIALYSE_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;NAUT;2;3;4.6;;
DIALYSE_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;NCINF;20;9;26.92;;
DIALYSE_P;2021;450011549;A.T.I.R.R.O. AUTODIALYSE JEAN MOULIN;450001201;NCINF;6;3;9;;
DIALYSE_P;2021;450012935;CENTRE D'HEMODIALYSE ARCHETTE;450001466;M1110;1;2;2;0;0
DIALYSE_P;2021;450012935;CENTRE D'HEMODIALYSE ARCHETTE;450001466;N2500;9;1;9.5;;
DIALYSE_P;2021;450012935;CENTRE D'HEMODIALYSE ARCHETTE;450001466;N4100;1;;1;;
DIALYSE_P;2021;450012935;CENTRE D'HEMODIALYSE ARCHETTE;450001466;NAUT;5;6;7;;
DIALYSE_P;2021;450012935;CENTRE D'HEMODIALYSE ARCHETTE;450001466;NCINF;14;3;16.4;;
DIALYSE_P;2021;450013818;CENTRE D'HEMODIALYSE JEANNE D'ARC;920033610;NCINF;4;;4;;
DIALYSE_P;2021;450017694;A.T.I.R.R.O. AUTODIALYSE GUIGNEGAULT;450001201;M1110;;4;0.91;;
DIALYSE_P;2021;450017694;A.T.I.R.R.O. AUTODIALYSE GUIGNEGAULT;450001201;N4100;2;;2;;
DIALYSE_P;2021;450017694;A.T.I.R.R.O. AUTODIALYSE GUIGNEGAULT;450001201;NAUT;2;;2;;
DIALYSE_P;2021;450017694;A.T.I.R.R.O. AUTODIALYSE GUIGNEGAULT;450001201;NCINF;2;4;5.7;;
DIALYSE_P;2021;450018395;CTE AUTODIALYSE ARCHETTE-CH PITHIVIERS;450001466;M1110;1;2;2;0;0
DIALYSE_P;2021;450018395;CTE AUTODIALYSE ARCHETTE-CH PITHIVIERS;450001466;NAUT;2;;2;;
DIALYSE_P;2021;450018395;CTE AUTODIALYSE ARCHETTE-CH PITHIVIERS;450001466;NCINF;2;;2;;
DIALYSE_P;2021;450018460;CENTRE DE NEPHROLOGIE AMILLY;920033610;M1110;3;;3;0;1
DIALYSE_P;2021;450018460;CENTRE DE NEPHROLOGIE AMILLY;920033610;N2500;10;0;10;;
DIALYSE_P;2021;450018460;CENTRE DE NEPHROLOGIE AMILLY;920033610;NCINF;26;1;26.8;;
DIALYSE_P;2021;450020698;A.T.I.R.R.O. AUTODIALYSE BELLEGARDE;450001201;M1110;0;1;0.22;;
DIALYSE_P;2021;450020698;A.T.I.R.R.O. AUTODIALYSE BELLEGARDE;450001201;NCINF;4;1;4.5;;
DIALYSE_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;M1110;4;0;4;0;1
DIALYSE_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;N2500;7;1;7.3;;
DIALYSE_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;NAUT;5;1;5.52;;
DIALYSE_P;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;NCINF;14;1;12.84;;
DIALYSE_P;2021;460004641;AAIR UAD PRAYSSAC;310000633;M1110;;3;0.08;1;1
DIALYSE_P;2021;460004641;AAIR UAD PRAYSSAC;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;460004641;AAIR UAD PRAYSSAC;310000633;NAUT;;32;1.42;;
DIALYSE_P;2021;460004641;AAIR UAD PRAYSSAC;310000633;NCINF;;4;1.02;;
DIALYSE_P;2021;460006612;AAIR UAD ST CERE;310000633;M1110;;3;0.08;1;1
DIALYSE_P;2021;460006612;AAIR UAD ST CERE;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;460006612;AAIR UAD ST CERE;310000633;NAUT;;32;1.33;;
DIALYSE_P;2021;460006612;AAIR UAD ST CERE;310000633;NCINF;;5;1.09;;
DIALYSE_P;2021;460786346;AAIR UAD CAHORS;310000633;M1110;;3;0.19;1;1
DIALYSE_P;2021;460786346;AAIR UAD CAHORS;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;460786346;AAIR UAD CAHORS;310000633;NAUT;;33;2.07;;
DIALYSE_P;2021;460786346;AAIR UAD CAHORS;310000633;NCINF;;5;2.55;;
DIALYSE_P;2021;460786353;AAIR UAD UDM FIGEAC;310000633;M1110;;3;0.29;1;1
DIALYSE_P;2021;460786353;AAIR UAD UDM FIGEAC;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;460786353;AAIR UAD UDM FIGEAC;310000633;NAUT;;34;1.66;;
DIALYSE_P;2021;460786353;AAIR UAD UDM FIGEAC;310000633;NCINF;;6;1.91;;
DIALYSE_P;2021;460786478;AAIR UAD MONTFAUCON;310000633;M1110;;3;0.08;1;1
DIALYSE_P;2021;460786478;AAIR UAD MONTFAUCON;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;460786478;AAIR UAD MONTFAUCON;310000633;NAUT;;32;1.39;;
DIALYSE_P;2021;460786478;AAIR UAD MONTFAUCON;310000633;NCINF;;4;1.27;;
DIALYSE_P;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;M1110;2;6;2.59;0;1
DIALYSE_P;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;N2500;11;7;15.2;;
DIALYSE_P;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;NAUT;1;7;4.26;;
DIALYSE_P;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;NCINF;13;14;22.04;;
