fi;an;fi_ej;rs;grp;stjr;cat;dep;reg;espic;COMINSEE;DISCI;DISCIPLINE;LIT;SEJHC;JOU;PLA;SEJHP;PAS;SEJACC;IVG;SEHEM;SERAD;SECHI
130787369;2021;130002777;CTRE REED FONCT LE GRAND LARGE;09;2;109;13;93;0;13055;24000;Soins de suite et réadaptation;;0;0;75;27708;;;;;;
130789159;2021;920030269;CENTRE CARDIO VASCULAIRE VALMANTE;09;2;365;13;93;0;13055;21100;Médecine;32;786;6361;;0;;;;;;
130789159;2021;920030269;CENTRE CARDIO VASCULAIRE VALMANTE;09;2;365;13;93;0;13055;24000;Soins de suite et réadaptation;90;1295;28794;20;7680;;;;;;
130789159;2021;920030269;CENTRE CARDIO VASCULAIRE VALMANTE;09;2;365;13;93;0;13055;25000;Soins de longue durée;30;13;3091;;;;;;;;
130789357;2021;130002843;CLINIQUE READAPT FONCT LES FEUILLADES;09;2;109;13;93;0;13001;24000;Soins de suite et réadaptation;158;1405;48643;38;13500;;;;;;
130790157;2021;130789316;CH DE MARTIGUES HOPITAL DU VALLON;04;1;355;13;93;1;13056;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);75;894;24935;55;12818;;;;;;
130790157;2021;130789316;CH DE MARTIGUES HOPITAL DU VALLON;04;1;355;13;93;1;13056;24000;Soins de suite et réadaptation;27;99;3064;;0;;;;;;
130790157;2021;130789316;CH DE MARTIGUES HOPITAL DU VALLON;04;1;355;13;93;1;13056;25000;Soins de longue durée;30;22;9253;;;;;;;;
130798002;2021;130004807;CLINIQUE LA LAURANNE;15;2;161;13;93;0;13015;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);200;987;73600;;;;;;;;
130798358;2021;130041916;USLD DUQUESNE SITE AIX;04;1;362;13;93;1;13001;25000;Soins de longue durée;70;36;18781;;;;;;;;
130802143;2021;130804396;HAD SOINS ASSISTANCE;09;3;127;13;93;7;13055;23000;Hospitalisation à domicile;;;23838;100;667;;;;;;
130804032;2021;130804032;ASSOCIATION REGIONALE POUR INTEGRATION;05;3;699;13;93;6;13055;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;27;1552;;;;;;
130804297;2021;130786049;APHM HOPITAL LA TIMONE ENFANTS;03;1;101;13;93;1;13055;21100;Médecine;127;7335;35933;44;6444;37357;;;1011;0;2650
130804297;2021;130786049;APHM HOPITAL LA TIMONE ENFANTS;03;1;101;13;93;1;13055;21200;Chirurgie;85;5689;18129;11;2044;;;;;;
130806011;2021;750720534;MS SAINT PAUL DE MAUSOLE;15;3;161;13;93;7;13100;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);67;392;23133;;;;;;;;
130806029;2021;130050545;NEPHROCARE UM AUTO PERIT DOM AIX;07;2;146;13;93;0;13001;21100;Médecine;;;;;;;;;5936;;
130806078;2021;130016058;ATUP UDM ET DOMICILE MARSEILLE 08;07;2;146;13;93;0;13055;21100;Médecine;;;;;;;;;16763;;
130806417;2021;130006810;ADPC UNITE D'AUTODIALYSE AUBAGNE;07;3;146;13;93;6;13005;21100;Médecine;;;;;;;;;916;;
130808843;2021;920030152;USLD MARCEL PAGNOL;09;2;362;13;93;0;13055;25000;Soins de longue durée;30;19;5619;;;;;;;;
130809015;2021;130001928;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;04;1;355;13;93;1;13055;21100;Médecine;43;857;11671;5;499;;;;;;
130809015;2021;130001928;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;04;1;355;13;93;1;13055;23000;Hospitalisation à domicile;;;13841;45;361;;;;;;
130809015;2021;130001928;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;04;1;355;13;93;1;13055;24000;Soins de suite et réadaptation;51;460;9016;;0;;;;;;
130809015;2021;130001928;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;04;1;355;13;93;1;13055;25000;Soins de longue durée;150;85;49218;;;;;;;;
130809809;2021;130007156;CHP AUBAGNE;07;2;141;13;93;0;13005;21100;Médecine;;0;0;;0;;;;22578;;
130809981;2021;750056335;KORIAN MASSILIA LES PINS;09;2;109;13;93;0;13055;24000;Soins de suite et réadaptation;93;576;25404;20;4143;;;;;;
130810740;2021;130007362;CLINIQUE AXIUM;09;2;365;13;93;0;13001;21100;Médecine;47;1394;11016;4;20;;;;;;
130810740;2021;130007362;CLINIQUE AXIUM;09;2;365;13;93;0;13001;21200;Chirurgie;62;3565;9989;40;24381;;;;;;
130811102;2021;130007487;LA MAISON;09;3;365;13;93;6;13041;21100;Médecine;24;355;7566;;0;;;;;;
130811102;2021;130007487;LA MAISON;09;3;365;13;93;6;13041;25000;Soins de longue durée;5;45;880;;;;;;;;
140000027;2021;140000035;CENTRE HOSPITALIER DE LISIEUX;04;1;355;14;28;1;14366;21100;Médecine;225;11454;54811;12;1135;40272;;;10662;;1210
140000027;2021;140000035;CENTRE HOSPITALIER DE LISIEUX;04;1;355;14;28;1;14366;21200;Chirurgie;34;1969;9113;10;1863;;;;;;
140000027;2021;140000035;CENTRE HOSPITALIER DE LISIEUX;04;1;355;14;28;1;14366;21300;Gynéco-Obstétrique;30;2070;7708;;0;;1378;249;;;
140000027;2021;140000035;CENTRE HOSPITALIER DE LISIEUX;04;1;355;14;28;1;14366;23000;Hospitalisation à domicile;;;6641;30;380;;;;;;
140000027;2021;140000035;CENTRE HOSPITALIER DE LISIEUX;04;1;355;14;28;1;14366;24000;Soins de suite et réadaptation;25;231;7590;;0;;;;;;
140000027;2021;140000035;CENTRE HOSPITALIER DE LISIEUX;04;1;355;14;28;1;14366;25000;Soins de longue durée;40;24;9441;;;;;;;;
140000076;2021;140000092;CENTRE HOSPITALIER AUNAY-BAYEUX;04;1;355;14;28;1;14027;23000;Hospitalisation à domicile;;;2871;12;96;;;;;;
140000076;2021;140000092;CENTRE HOSPITALIER AUNAY-BAYEUX;04;1;355;14;28;1;14027;24000;Soins de suite et réadaptation;65;393;22887;4;1049;;;;;;
140000209;2021;140000100;CHU COTE DE NACRE - CAEN;04;1;101;14;28;1;14118;21100;Médecine;648;35368;200032;106;14852;78870;;;17559;;15262
140000209;2021;140000100;CHU COTE DE NACRE - CAEN;04;1;101;14;28;1;14118;21200;Chirurgie;356;18393;86508;65;8450;;;;;;
140000209;2021;140000100;CHU COTE DE NACRE - CAEN;04;1;101;14;28;1;14118;21300;Gynéco-Obstétrique;82;4947;24188;2;280;;3224;840;;;
140000209;2021;140000100;CHU COTE DE NACRE - CAEN;04;1;101;14;28;1;14118;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);45;510;14235;20;447;;;;;;
140000209;2021;140000100;CHU COTE DE NACRE - CAEN;04;1;101;14;28;1;14118;23000;Hospitalisation à domicile;;;1305;5;116;;;;;;
140000209;2021;140000100;CHU COTE DE NACRE - CAEN;04;1;101;14;28;1;14118;24000;Soins de suite et réadaptation;;0;0;1;460;;;;;;
140000233;2021;140000118;CENTRE HOSPITALIER DE FALAISE;04;1;355;14;28;1;14258;21100;Médecine;89;4272;23957;2;859;15884;;;;;
140000233;2021;140000118;CENTRE HOSPITALIER DE FALAISE;04;1;355;14;28;1;14258;21200;Chirurgie;15;779;2314;8;1349;;;;;;
140000233;2021;140000118;CENTRE HOSPITALIER DE FALAISE;04;1;355;14;28;1;14258;21300;Gynéco-Obstétrique;0;0;0;0;0;;0;25;;;
140000233;2021;140000118;CENTRE HOSPITALIER DE FALAISE;04;1;355;14;28;1;14258;23000;Hospitalisation à domicile;;;4443;18;244;;;;;;
140000233;2021;140000118;CENTRE HOSPITALIER DE FALAISE;04;1;355;14;28;1;14258;24000;Soins de suite et réadaptation;38;340;11242;2;35;;;;;;
140000241;2021;140026279;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;04;1;355;14;28;1;14333;24000;Soins de suite et réadaptation;40;433;10105;5;18;;;;;;
140000241;2021;140026279;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;04;1;355;14;28;1;14333;25000;Soins de longue durée;30;33;10382;;;;;;;;
140000258;2021;140000415;POLYCLINIQUE DE DEAUVILLE;09;2;365;14;28;0;14220;24000;Soins de suite et réadaptation;70;442;20687;15;9840;;;;;;
140000290;2021;140000449;CLINIQUE NOTRE DAME - VIRE;09;2;128;14;28;0;14762;21100;Médecine;4;47;391;;0;;;;;;
140000290;2021;140000449;CLINIQUE NOTRE DAME - VIRE;09;2;128;14;28;0;14762;21200;Chirurgie;50;1549;4540;34;4764;;;;;;
140000308;2021;140000134;CENTRE HOSPITALIER DE PONT L'EVEQUE;04;1;355;14;28;1;14514;24000;Soins de suite et réadaptation;60;516;16507;;0;;;;;;
140000340;2021;140025800;CENTRE SSR BETHARRAM HEROUVILLE;09;3;109;14;28;6;14327;21100;Médecine;12;187;3659;;0;;;;;;
140000340;2021;140025800;CENTRE SSR BETHARRAM HEROUVILLE;09;3;109;14;28;6;14327;24000;Soins de suite et réadaptation;72;617;20616;;0;;;;;;
140000373;2021;140000159;CENTRE HOSPITALIER DE VIRE;04;1;355;14;28;1;14762;21100;Médecine;63;3338;19986;9;1336;9688;;;;;348
140000373;2021;140000159;CENTRE HOSPITALIER DE VIRE;04;1;355;14;28;1;14762;21300;Gynéco-Obstétrique;;0;0;;0;;0;25;;;
140000373;2021;140000159;CENTRE HOSPITALIER DE VIRE;04;1;355;14;28;1;14762;23000;Hospitalisation à domicile;;;4998;20;175;;;;;;
140000373;2021;140000159;CENTRE HOSPITALIER DE VIRE;04;1;355;14;28;1;14762;24000;Soins de suite et réadaptation;20;365;5963;;0;;;;;;
140000373;2021;140000159;CENTRE HOSPITALIER DE VIRE;04;1;355;14;28;1;14762;25000;Soins de longue durée;30;23;10493;;;;;;;;
140000456;2021;140000316;ETS PUBLIC DE SANTE MENTALE;14;1;292;14;28;1;14118;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);281;3183;95493;283;23547;;;;;;
140000555;2021;140000639;CRLCC FRANCOIS BACLESSE - CAEN;18;3;131;14;28;6;14118;21100;Médecine;116;3697;32028;6;1640;;;;;48098;21092
140000555;2021;140000639;CRLCC FRANCOIS BACLESSE - CAEN;18;3;131;14;28;6;14118;21200;Chirurgie;27;1896;6053;10;2869;;;;;;
140002254;2021;140000852;ANIDER - HEROUVILLE SAINT CLAIR;07;3;146;14;28;6;14327;21100;Médecine;;;;;;;;;19706;;
140002452;2021;140025800;CLINIQUE DE LA MISERICORDE - CAEN;09;3;365;14;28;6;14118;21100;Médecine;50;1594;14903;5;1279;;;;;;
140002452;2021;140025800;CLINIQUE DE LA MISERICORDE - CAEN;09;3;365;14;28;6;14118;21200;Chirurgie;;0;0;6;5261;;;;;;
140002452;2021;140025800;CLINIQUE DE LA MISERICORDE - CAEN;09;3;365;14;28;6;14118;24000;Soins de suite et réadaptation;;0;0;20;6296;;;;;;
140002619;2021;750721334;HAD SANTE CROIX ROUGE - CAEN;09;3;127;14;28;7;14118;23000;Hospitalisation à domicile;;;21258;80;510;;;;;;
140004136;2021;140000092;UNITE PSYCHIATRIQUE - CH BAYEUX;14;1;355;14;28;1;14047;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);38;500;10602;55;6559;;;;;;
140004383;2021;140000100;CHR GEORGES CLEMENCEAU - CAEN;04;1;101;14;28;1;14118;21100;Médecine;46;829;13235;4;353;;;;;;
140004383;2021;140000100;CHR GEORGES CLEMENCEAU - CAEN;04;1;101;14;28;1;14118;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);8;83;2736;6;868;;;;;;
140004383;2021;140000100;CHR GEORGES CLEMENCEAU - CAEN;04;1;101;14;28;1;14118;24000;Soins de suite et réadaptation;45;372;11492;;0;;;;;;
140012196;2021;140000100;UNITE SOINS LONGUE DUREE - CHU CAEN;04;1;362;14;28;1;14118;25000;Soins de longue durée;100;76;30600;;;;;;;;
140013830;2021;140000118;UNITE SOINS LONGUE DUREE - CH FALAISE;04;1;362;14;28;1;14258;25000;Soins de longue durée;60;39;21960;;;;;;;;
140015975;2021;310021092;CENTRE SSR THALATTA - LES VILLANDIERES;09;2;109;14;28;0;14488;24000;Soins de suite et réadaptation;46;436;15725;;0;;;;;;
140016155;2021;140000092;HAD DE BAYEUX;04;1;127;14;28;1;14047;23000;Hospitalisation à domicile;;;10166;40;300;;;;;;
140016759;2021;140003146;POLYCLINIQUE DU PARC - CAEN;09;2;365;14;28;0;14118;21100;Médecine;45;9770;17360;8;2372;20935;;;;;5618
140016759;2021;140003146;POLYCLINIQUE DU PARC - CAEN;09;2;365;14;28;0;14118;21200;Chirurgie;80;5396;15305;50;12642;;;;;;
140016759;2021;140003146;POLYCLINIQUE DU PARC - CAEN;09;2;365;14;28;0;14118;21300;Gynéco-Obstétrique;44;2087;8315;;0;;1781;17;;;
140017237;2021;140003278;HOPITAL PRIVE ST MARTIN-CAEN;09;2;365;14;28;0;14118;21100;Médecine;83;5971;20470;0;0;25123;;;13069;;
140017237;2021;140003278;HOPITAL PRIVE ST MARTIN-CAEN;09;2;365;14;28;0;14118;21200;Chirurgie;144;9150;31189;80;23828;;;;;;
140017278;2021;610787285;INSTITUT MEDECINE PHYSIQUE ET READAPTA;09;3;109;14;28;6;14327;24000;Soins de suite et réadaptation;;0;0;67;23595;;;;;;
140017401;2021;140000092;UNITE SOINS LONGUE DUREE - CH BAYEUX;04;1;362;14;28;1;14047;25000;Soins de longue durée;50;33;16359;;;;;;;;
140018730;2021;140000423;POLYCLINIQUE DE LISIEUX;09;2;365;14;28;0;14366;21100;Médecine;4;51;255;0;0;;;;;;6
140018730;2021;140000423;POLYCLINIQUE DE LISIEUX;09;2;365;14;28;0;14366;21200;Chirurgie;34;1548;4186;20;5016;;;;;;
140019175;2021;930019484;CRF MANOIR D' APRIGNY - BAYEUX;09;3;109;14;28;7;14047;24000;Soins de suite et réadaptation;24;811;4266;6;2243;;;;;;
140024886;2021;140000092;CENTRE HOSPITALIER - AUNAY-BAYEUX;04;1;355;14;28;1;14047;21100;Médecine;102;6599;31827;5;554;20643;;;;;1250
140024886;2021;140000092;CENTRE HOSPITALIER - AUNAY-BAYEUX;04;1;355;14;28;1;14047;21200;Chirurgie;29;1655;7227;10;2946;;;;;;
140024886;2021;140000092;CENTRE HOSPITALIER - AUNAY-BAYEUX;04;1;355;14;28;1;14047;21300;Gynéco-Obstétrique;16;685;2376;0;83;;480;62;;;
140024886;2021;140000092;CENTRE HOSPITALIER - AUNAY-BAYEUX;04;1;355;14;28;1;14047;24000;Soins de suite et réadaptation;;0;0;5;1948;;;;;;
140025123;2021;310021126;CRF DE CAEN;09;2;109;14;28;0;14118;24000;Soins de suite et réadaptation;66;690;21903;10;49;;;;;;
140025255;2021;310020383;KORIAN COTE NORMANDE - IFS;09;2;109;14;28;0;14341;24000;Soins de suite et réadaptation;145;1346;47896;10;2713;;;;;;
140025362;2021;140000092;SSR GÉRIATRIQUE CHAMP FLEURY;04;1;355;14;28;1;14047;24000;Soins de suite et réadaptation;35;304;9546;;0;;;;;;
140026410;2021;140026279;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;04;1;355;14;28;1;14202;21100;Médecine;76;3776;21050;;0;16381;;;;;
140026410;2021;140026279;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;04;1;355;14;28;1;14202;21300;Gynéco-Obstétrique;;0;0;;0;;;63;;;
140026410;2021;140026279;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;04;1;355;14;28;1;14202;24000;Soins de suite et réadaptation;56;757;12754;20;3916;;;;;;
140026709;2021;140000415;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;09;2;365;14;28;0;14202;21100;Médecine;6;134;884;;0;;;;;;0
140026709;2021;140000415;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;09;2;365;14;28;0;14202;21200;Chirurgie;26;1599;4085;7;3269;;;;;;
140026709;2021;140000415;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;09;2;365;14;28;0;14202;21300;Gynéco-Obstétrique;;0;0;;0;;;1;;;
140026709;2021;140000415;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;09;2;365;14;28;0;14202;23000;Hospitalisation à domicile;;;10442;30;540;;;;;;
140026709;2021;140000415;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;09;2;365;14;28;0;14202;24000;Soins de suite et réadaptation;28;244;9263;2;1597;;;;;;
140027434;2021;140000852;ANIDER - HONFLEUR;07;3;146;14;28;6;14333;21100;Médecine;;;;;;;;;2947;;
140027681;2021;610787764;CMPR LA CLAIRIERE - HEROUVILLE STCLAIR;09;3;109;14;28;6;14327;24000;Soins de suite et réadaptation;;0;0;23;5255;;;;;;
140027731;2021;720020171;CENTRE MAURICE TUBIANA;09;2;129;14;28;0;14118;21100;Médecine;;;;;;;;;;17901;
140028895;2021;140000852;ANIDER - BAYEUX;07;3;146;14;28;6;14047;21100;Médecine;;;;;;;;;3548;;
140030891;2021;140000639;UNITE RADIOTHERAPIE EXTERNE CFB;18;3;131;14;28;6;14327;21100;Médecine;;0;0;;0;;;;;3104;
150000024;2021;150780047;CH DE CONDAT EN FENIERS;04;1;355;15;84;1;15054;21100;Médecine;15;156;3120;0;0;;;;;;
150000032;2021;150780088;CH DE SAINT-FLOUR;04;1;355;15;84;1;15187;21100;Médecine;71;2106;19553;5;405;12851;;;;;315
150000032;2021;150780088;CH DE SAINT-FLOUR;04;1;355;15;84;1;15187;21200;Chirurgie;18;838;4545;4;282;;;;;;
150000032;2021;150780088;CH DE SAINT-FLOUR;04;1;355;15;84;1;15187;21300;Gynéco-Obstétrique;15;511;1220;0;0;;223;56;;;
150000032;2021;150780088;CH DE SAINT-FLOUR;04;1;355;15;84;1;15187;25000;Soins de longue durée;37;12;12246;;;;;;;;
150000040;2021;150780096;CH HENRI MONDOR;04;1;355;15;84;1;15014;21100;Médecine;222;9229;56594;28;1923;26620;;;;;3942
150000040;2021;150780096;CH HENRI MONDOR;04;1;355;15;84;1;15014;21200;Chirurgie;59;3096;12699;12;2438;;;;;;
150000040;2021;150780096;CH HENRI MONDOR;04;1;355;15;84;1;15014;21300;Gynéco-Obstétrique;20;1567;4892;0;0;;787;221;;;
150000040;2021;150780096;CH HENRI MONDOR;04;1;355;15;84;1;15014;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);113;957;34494;54;7974;;;;;;
150000040;2021;150780096;CH HENRI MONDOR;04;1;355;15;84;1;15014;23000;Hospitalisation à domicile;;;5548;15;658;;;;;;
150000040;2021;150780096;CH HENRI MONDOR;04;1;355;15;84;1;15014;24000;Soins de suite et réadaptation;72;598;18992;10;904;;;;;;
150000040;2021;150780096;CH HENRI MONDOR;04;1;355;15;84;1;15014;25000;Soins de longue durée;48;49;17896;;;;;;;;
150000149;2021;150780393;CH PIERRE RAYNAL;04;1;355;15;84;1;15045;24000;Soins de suite et réadaptation;56;279;10513;5;0;;;;;;
150000164;2021;150780468;CH DE MAURIAC;04;1;355;15;84;1;15120;21100;Médecine;34;2059;11050;;0;8337;;;;;
150000164;2021;150780468;CH DE MAURIAC;04;1;355;15;84;1;15120;24000;Soins de suite et réadaptation;18;264;5445;;0;;;;;;
150000164;2021;150780468;CH DE MAURIAC;04;1;355;15;84;1;15120;25000;Soins de longue durée;23;16;5957;;;;;;;;
150000180;2021;150780500;CH DE MURAT;04;1;355;15;84;1;15138;21100;Médecine;25;370;5827;;0;;;;;;
150000180;2021;150780500;CH DE MURAT;04;1;355;15;84;1;15138;24000;Soins de suite et réadaptation;40;274;8142;;0;;;;;;
150000180;2021;150780500;CH DE MURAT;04;1;355;15;84;1;15138;25000;Soins de longue durée;30;35;8282;;;;;;;;
150001758;2021;630000990;UNITE DE DIALYSE DE SAINT-FLOUR;07;3;146;15;84;6;15187;21100;Médecine;;;;;;;;;5023;;
150002608;2021;660006370;CLINIQUE DU SOUFFLE LES CLARINES;09;2;109;15;84;0;15162;24000;Soins de suite et réadaptation;78;790;22501;11;612;;;;;;
150002921;2021;150780468;USLD UNITE PARKINSON D'YDES;04;1;362;15;84;1;15265;25000;Soins de longue durée;12;35;2392;;;;;;;;
150003416;2021;150000271;UNITE DE DIALYSE - CH DE MAURIAC;07;2;146;15;84;0;15120;21100;Médecine;;;;;;;;;942;;
150003713;2021;630011831;SELARL U2R - SITE CMC DE TRONQUIERES;18;2;699;15;84;0;15014;21100;Médecine;;;;;;;;;;11536;
150780120;2021;150000065;CLINIQUE DU HAUT CANTAL;09;2;365;15;84;0;15162;21100;Médecine;10;298;1079;0;0;;;;;;
150780120;2021;150000065;CLINIQUE DU HAUT CANTAL;09;2;365;15;84;0;15162;24000;Soins de suite et réadaptation;50;374;10268;0;0;;;;;;
150780708;2021;870015336;CENTRE MEDICAL M. DELORT;09;3;109;15;84;6;15258;24000;Soins de suite et réadaptation;55;487;13640;5;326;;;;;;
150780732;2021;150000271;CENTRE MEDICO CHIRURGICAL TRONQUIERES;09;2;365;15;84;0;15014;21100;Médecine;60;1142;16378;4;541;;;;14871;;1941
150780732;2021;150000271;CENTRE MEDICO CHIRURGICAL TRONQUIERES;09;2;365;15;84;0;15014;21200;Chirurgie;80;2923;10016;10;6998;;;;;;
150780732;2021;150000271;CENTRE MEDICO CHIRURGICAL TRONQUIERES;09;2;365;15;84;0;15014;21300;Gynéco-Obstétrique;;0;0;1;0;;0;3;;;
150780732;2021;150000271;CENTRE MEDICO CHIRURGICAL TRONQUIERES;09;2;365;15;84;0;15014;24000;Soins de suite et réadaptation;57;476;10629;10;5659;;;;;;
150780773;2021;150780088;SERVICE DE PSYCHIATRIE - CH ST FLOUR;14;1;355;15;84;1;15187;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);22;189;4091;20;1222;;;;;;
150780823;2021;150780096;CH ANNEXE CUEILHES;14;1;355;15;84;1;15014;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);10;393;1458;6;3851;;;;;;
150782944;2021;150002566;CENTRE DE READAPTATION DE MAURS;15;3;430;15;84;6;15122;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);30;52;10950;0;0;;;;;;
160000170;2021;160000204;CLINIQUE SAINT JOSEPH ANGOULEME;09;2;128;16;75;0;16015;21100;Médecine;8;164;817;;0;;;;;;
160000170;2021;160000204;CLINIQUE SAINT JOSEPH ANGOULEME;09;2;128;16;75;0;16015;21200;Chirurgie;46;1991;5839;32;8053;;;;;;
160000188;2021;160000121;CH DE LA ROCHEFOUCAULD;04;1;106;16;75;1;16281;21100;Médecine;12;161;2348;3;96;;;;;;
160000188;2021;160000121;CH DE LA ROCHEFOUCAULD;04;1;106;16;75;1;16281;24000;Soins de suite et réadaptation;42;347;11036;6;1030;;;;;;
160000188;2021;160000121;CH DE LA ROCHEFOUCAULD;04;1;106;16;75;1;16281;25000;Soins de longue durée;53;40;17179;;;;;;;;
160000253;2021;160000451;CENTRE HOSPITALIER D'ANGOULEME;04;1;355;16;75;1;16015;21100;Médecine;286;16810;70455;24;1882;55964;;;14232;;7202
160000253;2021;160000451;CENTRE HOSPITALIER D'ANGOULEME;04;1;355;16;75;1;16015;21200;Chirurgie;70;4437;20273;19;3762;;;;;;
160000253;2021;160000451;CENTRE HOSPITALIER D'ANGOULEME;04;1;355;16;75;1;16015;21300;Gynéco-Obstétrique;25;1898;7474;;0;;1378;394;;;
160000253;2021;160000451;CENTRE HOSPITALIER D'ANGOULEME;04;1;355;16;75;1;16015;24000;Soins de suite et réadaptation;55;566;17528;17;4476;;;;;;
160000253;2021;160000451;CENTRE HOSPITALIER D'ANGOULEME;04;1;355;16;75;1;16015;25000;Soins de longue durée;30;31;10348;;;;;;;;
160000261;2021;160014411;CHI DU PAYS DE COGNAC - SSR;04;1;355;16;75;1;16102;24000;Soins de suite et réadaptation;40;394;12625;;0;;;;;;
160000261;2021;160014411;CHI DU PAYS DE COGNAC - SSR;04;1;355;16;75;1;16102;25000;Soins de longue durée;37;24;11746;;;;;;;;
160000279;2021;160000212;CLINIQUE DE COGNAC;09;2;128;16;75;0;16102;21200;Chirurgie;43;1237;3664;23;4996;;;;;;
160000303;2021;160006037;CH HOPITAUX SUD-CHARENTE;04;1;355;16;75;1;16028;21100;Médecine;53;2256;13620;4;31;8938;;;;;
160000303;2021;160006037;CH HOPITAUX SUD-CHARENTE;04;1;355;16;75;1;16028;24000;Soins de suite et réadaptation;112;786;22921;5;1753;;;;;;
160000303;2021;160006037;CH HOPITAUX SUD-CHARENTE;04;1;355;16;75;1;16028;25000;Soins de longue durée;80;37;28492;;;;;;;;
160000311;2021;160000485;CENTRE HOSPITALIER CONFOLENS;04;1;355;16;75;1;16106;21100;Médecine;27;2978;7442;2;323;10286;;;;;
160000311;2021;160000485;CENTRE HOSPITALIER CONFOLENS;04;1;355;16;75;1;16106;24000;Soins de suite et réadaptation;25;216;6209;0;0;;;;;;
160000311;2021;160000485;CENTRE HOSPITALIER CONFOLENS;04;1;355;16;75;1;16106;25000;Soins de longue durée;30;19;9506;;;;;;;;
160000337;2021;160000493;CENTRE HOSPITALIER DE RUFFEC;04;1;355;16;75;1;16292;21100;Médecine;29;2083;7863;1;6;9588;;;;;
160000337;2021;160000493;CENTRE HOSPITALIER DE RUFFEC;04;1;355;16;75;1;16292;24000;Soins de suite et réadaptation;35;252;6618;;0;;;;;;
160000345;2021;160000501;CH CAMILLE CLAUDEL - LA COURONNE;14;1;292;16;75;1;16113;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);193;2372;61394;168;7312;;;;;;
160000360;2021;160014411;CH DE CHATEAUNEUF;04;1;355;16;75;1;16090;21100;Médecine;10;147;2157;;0;;;;;;
160000360;2021;160014411;CH DE CHATEAUNEUF;04;1;355;16;75;1;16090;24000;Soins de suite et réadaptation;6;37;1036;;0;;;;;;
160000360;2021;160014411;CH DE CHATEAUNEUF;04;1;355;16;75;1;16090;25000;Soins de longue durée;65;32;23725;;;;;;;;
160002036;2021;160009908;HAD MUTUALISTE;09;3;127;16;75;6;16015;23000;Hospitalisation à domicile;;;40172;120;958;;;;;;
160006110;2021;860000348;AURA POITOU-CH - LA COURONNE;07;3;146;16;75;6;16113;21100;Médecine;;;;;;;;;11515;;
160008231;2021;160001038;KORIAN VILLA BLEUE - JARNAC;15;2;161;16;75;0;16167;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);39;420;11842;;;;;;;;
160009080;2021;160001574;C.S.S.R. LES GLAMOTS - ROULLET ST E.;09;3;109;16;75;6;16287;24000;Soins de suite et réadaptation;55;501;15297;25;3996;;;;;;
160012159;2021;860000348;AURA POITOU-CH - CHATEAUBERNARD;07;3;146;16;75;6;16089;21100;Médecine;;;;;;;;;3577;;
